city,years,smartmeter_cut,smartmeter_cut_count,companies
NEERIJNEN,2013,5,10,liander
NEERIJNEN,2014,5,8,liander
NEERIJNEN,2014,15,2,liander
NEERIJNEN,2015,5,5,liander
NEERIJNEN,2015,15,5,liander
NEERIJNEN,2016,5,5,liander
NEERIJNEN,2016,15,6,liander
NEERIJNEN,2017,5,2,liander
NEERIJNEN,2017,15,9,liander
NEERIJNEN,2018,5,2,liander
NEERIJNEN,2018,15,7,liander
NEERIJNEN,2018,25,2,liander
NEERIJNEN,2019,55,3,liander
NEERIJNEN,2019,65,4,liander
NEERIJNEN,2019,75,3,liander
NEERIJNEN,2019,85,1,liander
NEERITTER,2010,5,27,enexis
NEERITTER,2011,5,29,enexis
NEERITTER,2012,5,28,enexis
NEERITTER,2012,25,1,enexis
NEERITTER,2012,75,1,enexis
NEERITTER,2013,5,23,enexis
NEERITTER,2013,15,4,enexis
NEERITTER,2013,25,2,enexis
NEERITTER,2013,75,1,enexis
NEERITTER,2014,5,18,enexis
NEERITTER,2014,15,7,enexis
NEERITTER,2014,35,3,enexis
NEERITTER,2014,55,1,enexis
NEERITTER,2014,85,1,enexis
NEERITTER,2015,5,13,enexis
NEERITTER,2015,15,9,enexis
NEERITTER,2015,25,3,enexis
NEERITTER,2015,35,3,enexis
NEERITTER,2015,55,1,enexis
NEERITTER,2015,85,1,enexis
NEERITTER,2016,5,10,enexis
NEERITTER,2016,15,11,enexis
NEERITTER,2016,25,4,enexis
NEERITTER,2016,35,3,enexis
NEERITTER,2016,55,1,enexis
NEERITTER,2016,85,1,enexis
NEERITTER,2017,5,4,enexis
NEERITTER,2017,15,7,enexis
NEERITTER,2017,25,8,enexis
NEERITTER,2017,35,2,enexis
NEERITTER,2017,45,4,enexis
NEERITTER,2017,55,3,enexis
NEERITTER,2017,85,2,enexis
NEERITTER,2018,5,1,enexis
NEERITTER,2018,15,8,enexis
NEERITTER,2018,25,8,enexis
NEERITTER,2018,35,4,enexis
NEERITTER,2018,45,5,enexis
NEERITTER,2018,55,3,enexis
NEERITTER,2018,65,1,enexis
NEERITTER,2018,85,2,enexis
NEERITTER,2019,55,1,enexis
NEERITTER,2019,65,4,enexis
NEERITTER,2019,75,3,enexis
NEERITTER,2019,85,11,enexis
NEERITTER,2019,95,14,enexis
NEERKANT,2010,5,33,enexis
NEERKANT,2011,5,33,enexis
NEERKANT,2012,5,32,enexis
NEERKANT,2013,5,28,enexis
NEERKANT,2013,15,4,enexis
NEERKANT,2014,5,22,enexis
NEERKANT,2014,15,7,enexis
NEERKANT,2014,25,2,enexis
NEERKANT,2015,5,20,enexis
NEERKANT,2015,15,7,enexis
NEERKANT,2015,25,2,enexis
NEERKANT,2015,35,2,enexis
NEERKANT,2015,55,1,enexis
NEERKANT,2015,65,1,enexis
NEERKANT,2016,5,18,enexis
NEERKANT,2016,15,8,enexis
NEERKANT,2016,25,3,enexis
NEERKANT,2016,35,2,enexis
NEERKANT,2016,55,1,enexis
NEERKANT,2016,65,1,enexis
NEERKANT,2017,5,6,enexis
NEERKANT,2017,15,11,enexis
NEERKANT,2017,25,6,enexis
NEERKANT,2017,35,4,enexis
NEERKANT,2017,45,3,enexis
NEERKANT,2017,55,2,enexis
NEERKANT,2017,65,1,enexis
NEERKANT,2018,5,6,enexis
NEERKANT,2018,15,11,enexis
NEERKANT,2018,25,9,enexis
NEERKANT,2018,35,10,enexis
NEERKANT,2018,45,7,enexis
NEERKANT,2018,55,1,enexis
NEERKANT,2018,65,1,enexis
NEERKANT,2018,95,1,enexis
NEERKANT,2019,5,4,enexis
NEERKANT,2019,15,8,enexis
NEERKANT,2019,25,8,enexis
NEERKANT,2019,35,14,enexis
NEERKANT,2019,45,5,enexis
NEERKANT,2019,55,4,enexis
NEERKANT,2019,65,1,enexis
NEERKANT,2019,75,1,enexis
NEERKANT,2019,95,1,enexis
NEERLANGEL,2018,15,1,enexis
NEERLANGEL,2018,25,1,enexis
NEERLANGEL,2019,25,1,enexis
NEERLOON,2018,15,2,enexis
NEERLOON,2018,25,2,enexis
NEERLOON,2018,35,1,enexis
NEERLOON,2019,25,3,enexis
NEERLOON,2019,35,2,enexis
NES AMELAND,2010,5,40,liander
NES AMELAND,2011,5,40,liander
NES AMELAND,2012,5,40,liander
NES AMELAND,2013,5,40,liander
NES AMELAND,2014,5,36,liander
NES AMELAND,2014,15,1,liander
NES AMELAND,2014,45,1,liander
NES AMELAND,2015,5,29,liander
NES AMELAND,2015,15,9,liander
NES AMELAND,2015,25,1,liander
NES AMELAND,2015,45,1,liander
NES AMELAND,2016,5,26,liander
NES AMELAND,2016,15,10,liander
NES AMELAND,2016,25,3,liander
NES AMELAND,2016,35,1,liander
NES AMELAND,2016,75,1,liander
NES AMELAND,2017,5,24,liander
NES AMELAND,2017,15,11,liander
NES AMELAND,2017,25,6,liander
NES AMELAND,2017,35,1,liander
NES AMELAND,2017,45,1,liander
NES AMELAND,2017,75,1,liander
NES AMELAND,2018,5,12,liander
NES AMELAND,2018,15,14,liander
NES AMELAND,2018,25,11,liander
NES AMELAND,2018,35,2,liander
NES AMELAND,2018,45,5,liander
NES AMELAND,2018,75,1,liander
NES AMELAND,2018,85,1,liander
NES AMELAND,2019,5,8,liander
NES AMELAND,2019,15,14,liander
NES AMELAND,2019,25,12,liander
NES AMELAND,2019,35,5,liander
NES AMELAND,2019,45,3,liander
NES AMELAND,2019,55,2,liander
NES AMELAND,2019,65,1,liander
NES AMELAND,2019,85,1,liander
NES GEM BOARNSTERHIM,2010,5,15,liander
NES GEM BOARNSTERHIM,2011,5,15,liander
NES GEM BOARNSTERHIM,2012,5,15,liander
NES GEM BOARNSTERHIM,2013,5,15,liander
NES GEM BOARNSTERHIM,2014,5,14,liander
NES GEM BOARNSTERHIM,2014,15,1,liander
NES GEM DONGERADEEL,2010,5,12,liander
NES GEM DONGERADEEL,2011,5,12,liander
NES GEM DONGERADEEL,2012,5,12,liander
NES GEM DONGERADEEL,2013,5,12,liander
NES GEM DONGERADEEL,2014,5,12,liander
NES GEM DONGERADEEL,2014,15,1,liander
NES GEM DONGERADEEL,2015,5,12,liander
NES GEM DONGERADEEL,2015,15,1,liander
NES GEM DONGERADEEL,2016,5,9,liander
NES GEM DONGERADEEL,2016,15,4,liander
NES GEM DONGERADEEL,2017,5,5,liander
NES GEM DONGERADEEL,2017,15,7,liander
NES GEM DONGERADEEL,2017,25,1,liander
NES GEM DONGERADEEL,2018,5,4,liander
NES GEM DONGERADEEL,2018,15,5,liander
NES GEM DONGERADEEL,2018,25,2,liander
NES GEM DONGERADEEL,2018,35,2,liander
NES GEM DONGERADEEL,2019,5,1,liander
NES GEM DONGERADEEL,2019,15,6,liander
NES GEM DONGERADEEL,2019,25,4,liander
NES GEM DONGERADEEL,2019,35,3,liander
NES GEM HEERENVEEN,2015,5,11,liander
NES GEM HEERENVEEN,2015,15,3,liander
NES GEM HEERENVEEN,2015,25,1,liander
NES GEM HEERENVEEN,2016,5,8,liander
NES GEM HEERENVEEN,2016,15,6,liander
NES GEM HEERENVEEN,2016,25,1,liander
NES GEM HEERENVEEN,2017,5,6,liander
NES GEM HEERENVEEN,2017,15,5,liander
NES GEM HEERENVEEN,2017,25,5,liander
NES GEM HEERENVEEN,2018,5,2,liander
NES GEM HEERENVEEN,2018,15,4,liander
NES GEM HEERENVEEN,2018,25,8,liander
NES GEM HEERENVEEN,2018,35,1,liander
NES GEM HEERENVEEN,2018,45,1,liander
NES GEM HEERENVEEN,2019,55,3,liander
NES GEM HEERENVEEN,2019,65,2,liander
NES GEM HEERENVEEN,2019,75,6,liander
NES GEM HEERENVEEN,2019,85,4,liander
NES GEM HEERENVEEN,2019,95,1,liander
NES WD,2010,5,2,liander
NES WD,2011,5,2,liander
NES WD,2012,5,2,liander
NES WD,2013,5,2,liander
NETERSEL,2010,5,15,enexis
NETERSEL,2011,5,15,enexis
NETERSEL,2012,5,15,enexis
NETERSEL,2013,5,10,enexis
NETERSEL,2013,15,5,enexis
NETERSEL,2014,5,6,enexis
NETERSEL,2014,15,7,enexis
NETERSEL,2014,25,2,enexis
NETERSEL,2015,5,4,enexis
NETERSEL,2015,15,7,enexis
NETERSEL,2015,25,3,enexis
NETERSEL,2015,35,1,enexis
NETERSEL,2016,5,4,enexis
NETERSEL,2016,15,6,enexis
NETERSEL,2016,25,4,enexis
NETERSEL,2016,35,1,enexis
NETERSEL,2017,5,1,enexis
NETERSEL,2017,15,6,enexis
NETERSEL,2017,25,3,enexis
NETERSEL,2017,35,3,enexis
NETERSEL,2017,45,2,enexis
NETERSEL,2018,45,2,enexis
NETERSEL,2018,55,2,enexis
NETERSEL,2018,65,7,enexis
NETERSEL,2018,75,2,enexis
NETERSEL,2018,85,4,enexis
NETERSEL,2019,55,2,enexis
NETERSEL,2019,65,5,enexis
NETERSEL,2019,75,4,enexis
NETERSEL,2019,85,5,enexis
NETERSEL,2019,95,1,enexis
NETTERDEN,2010,5,10,liander
NETTERDEN,2011,5,10,liander
NETTERDEN,2012,5,10,liander
NETTERDEN,2013,5,10,liander
NETTERDEN,2013,25,1,liander
NETTERDEN,2014,5,7,liander
NETTERDEN,2014,15,1,liander
NETTERDEN,2014,25,2,liander
NETTERDEN,2015,5,5,liander
NETTERDEN,2015,15,2,liander
NETTERDEN,2015,25,3,liander
NETTERDEN,2016,5,5,liander
NETTERDEN,2016,15,1,liander
NETTERDEN,2016,25,4,liander
NETTERDEN,2017,5,3,liander
NETTERDEN,2017,15,2,liander
NETTERDEN,2017,25,4,liander
NETTERDEN,2017,35,1,liander
NETTERDEN,2018,45,2,liander
NETTERDEN,2018,55,2,liander
NETTERDEN,2018,65,4,liander
NETTERDEN,2018,75,2,liander
NETTERDEN,2019,35,1,liander
NETTERDEN,2019,55,1,liander
NETTERDEN,2019,65,4,liander
NETTERDEN,2019,75,2,liander
NETTERDEN,2019,85,2,liander
NIAWIER,2010,5,9,liander
NIAWIER,2011,5,9,liander
NIAWIER,2012,5,9,liander
NIAWIER,2013,5,9,liander
NIAWIER,2014,5,8,liander
NIAWIER,2015,5,8,liander
NIAWIER,2016,5,3,liander
NIAWIER,2016,15,4,liander
NIAWIER,2016,25,1,liander
NIAWIER,2017,15,3,liander
NIAWIER,2017,25,4,liander
NIAWIER,2017,35,1,liander
NIAWIER,2018,15,3,liander
NIAWIER,2018,25,2,liander
NIAWIER,2018,35,2,liander
NIAWIER,2018,45,1,liander
NIAWIER,2019,15,1,liander
NIAWIER,2019,25,3,liander
NIAWIER,2019,35,2,liander
NIAWIER,2019,45,1,liander
NIAWIER,2019,55,1,liander
NIBBIXWOUD,2010,5,48,liander
NIBBIXWOUD,2011,5,48,liander
NIBBIXWOUD,2012,5,48,liander
NIBBIXWOUD,2013,5,43,liander
NIBBIXWOUD,2013,15,3,liander
NIBBIXWOUD,2013,25,2,liander
NIBBIXWOUD,2013,65,1,liander
NIBBIXWOUD,2014,5,34,liander
NIBBIXWOUD,2014,15,12,liander
NIBBIXWOUD,2014,25,2,liander
NIBBIXWOUD,2014,65,1,liander
NIBBIXWOUD,2015,5,26,liander
NIBBIXWOUD,2015,15,17,liander
NIBBIXWOUD,2015,25,4,liander
NIBBIXWOUD,2015,35,1,liander
NIBBIXWOUD,2015,65,1,liander
NIBBIXWOUD,2016,5,16,liander
NIBBIXWOUD,2016,15,19,liander
NIBBIXWOUD,2016,25,9,liander
NIBBIXWOUD,2016,35,1,liander
NIBBIXWOUD,2016,45,3,liander
NIBBIXWOUD,2016,65,1,liander
NIBBIXWOUD,2017,5,8,liander
NIBBIXWOUD,2017,15,16,liander
NIBBIXWOUD,2017,25,18,liander
NIBBIXWOUD,2017,35,3,liander
NIBBIXWOUD,2017,45,3,liander
NIBBIXWOUD,2017,65,1,liander
NIBBIXWOUD,2018,25,2,liander
NIBBIXWOUD,2018,35,5,liander
NIBBIXWOUD,2018,45,10,liander
NIBBIXWOUD,2018,55,12,liander
NIBBIXWOUD,2018,65,7,liander
NIBBIXWOUD,2018,75,7,liander
NIBBIXWOUD,2018,85,4,liander
NIBBIXWOUD,2018,95,2,liander
NIBBIXWOUD,2019,25,1,liander
NIBBIXWOUD,2019,35,1,liander
NIBBIXWOUD,2019,45,2,liander
NIBBIXWOUD,2019,55,3,liander
NIBBIXWOUD,2019,65,12,liander
NIBBIXWOUD,2019,75,11,liander
NIBBIXWOUD,2019,85,12,liander
NIBBIXWOUD,2019,95,7,liander
NIEBERT,2010,5,15,enexis
NIEBERT,2011,5,15,enexis
NIEBERT,2012,5,17,enexis
NIEBERT,2013,5,14,enexis
NIEBERT,2013,15,3,enexis
NIEBERT,2014,5,11,enexis
NIEBERT,2014,15,4,enexis
NIEBERT,2014,25,2,enexis
NIEBERT,2015,5,9,enexis
NIEBERT,2015,15,4,enexis
NIEBERT,2015,25,4,enexis
NIEBERT,2016,5,8,enexis
NIEBERT,2016,15,4,enexis
NIEBERT,2016,25,5,enexis
NIEBERT,2017,5,4,enexis
NIEBERT,2017,15,6,enexis
NIEBERT,2017,25,5,enexis
NIEBERT,2017,35,2,enexis
NIEBERT,2018,5,2,enexis
NIEBERT,2018,15,6,enexis
NIEBERT,2018,25,4,enexis
NIEBERT,2018,35,3,enexis
NIEBERT,2018,45,3,enexis
NIEBERT,2019,5,1,enexis
NIEBERT,2019,15,6,enexis
NIEBERT,2019,25,4,enexis
NIEBERT,2019,35,4,enexis
NIEBERT,2019,45,3,enexis
NIEHOVE,2010,5,4,enexis
NIEHOVE,2011,5,4,enexis
NIEHOVE,2012,5,4,enexis
NIEHOVE,2013,5,3,enexis
NIEHOVE,2013,15,1,enexis
NIEHOVE,2014,5,3,enexis
NIEHOVE,2014,15,1,enexis
NIEHOVE,2015,15,4,enexis
NIEHOVE,2016,15,1,enexis
NIEHOVE,2016,35,2,enexis
NIEHOVE,2016,75,1,enexis
NIEHOVE,2017,25,1,enexis
NIEHOVE,2017,65,2,enexis
NIEHOVE,2017,95,1,enexis
NIEHOVE,2018,55,2,enexis
NIEHOVE,2018,65,2,enexis
NIEHOVE,2018,75,2,enexis
NIEHOVE,2018,95,1,enexis
NIEHOVE,2019,55,2,enexis
NIEHOVE,2019,65,2,enexis
NIEHOVE,2019,75,3,enexis
NIEHOVE,2019,95,1,enexis
NIEKERK DE MARNE,2010,5,1,enexis
NIEKERK DE MARNE,2011,5,1,enexis
NIEKERK DE MARNE,2012,5,1,enexis
NIEKERK DE MARNE,2013,5,1,enexis
NIEKERK DE MARNE,2014,5,1,enexis
NIEKERK DE MARNE,2015,5,1,enexis
NIEKERK DE MARNE,2016,15,1,enexis
NIEKERK DE MARNE,2017,15,1,enexis
NIEKERK DE MARNE,2018,5,1,enexis
NIEKERK DE MARNE,2018,15,1,enexis
NIEKERK DE MARNE,2019,5,1,enexis
NIEKERK DE MARNE,2019,25,1,enexis
NIEKERK GROOTEGAST,2010,5,33,enexis
NIEKERK GROOTEGAST,2011,5,35,enexis
NIEKERK GROOTEGAST,2012,5,35,enexis
NIEKERK GROOTEGAST,2012,15,1,enexis
NIEKERK GROOTEGAST,2013,5,32,enexis
NIEKERK GROOTEGAST,2013,15,1,enexis
NIEKERK GROOTEGAST,2013,25,1,enexis
NIEKERK GROOTEGAST,2013,55,1,enexis
NIEKERK GROOTEGAST,2014,5,30,enexis
NIEKERK GROOTEGAST,2014,15,3,enexis
NIEKERK GROOTEGAST,2014,25,1,enexis
NIEKERK GROOTEGAST,2014,55,1,enexis
NIEKERK GROOTEGAST,2015,5,24,enexis
NIEKERK GROOTEGAST,2015,15,7,enexis
NIEKERK GROOTEGAST,2015,25,3,enexis
NIEKERK GROOTEGAST,2015,55,1,enexis
NIEKERK GROOTEGAST,2016,5,22,enexis
NIEKERK GROOTEGAST,2016,15,8,enexis
NIEKERK GROOTEGAST,2016,25,4,enexis
NIEKERK GROOTEGAST,2016,65,1,enexis
NIEKERK GROOTEGAST,2017,5,16,enexis
NIEKERK GROOTEGAST,2017,15,5,enexis
NIEKERK GROOTEGAST,2017,25,9,enexis
NIEKERK GROOTEGAST,2017,35,4,enexis
NIEKERK GROOTEGAST,2017,65,1,enexis
NIEKERK GROOTEGAST,2018,5,11,enexis
NIEKERK GROOTEGAST,2018,15,9,enexis
NIEKERK GROOTEGAST,2018,25,9,enexis
NIEKERK GROOTEGAST,2018,35,5,enexis
NIEKERK GROOTEGAST,2018,45,3,enexis
NIEKERK GROOTEGAST,2018,55,1,enexis
NIEKERK GROOTEGAST,2019,5,7,enexis
NIEKERK GROOTEGAST,2019,15,8,enexis
NIEKERK GROOTEGAST,2019,25,10,enexis
NIEKERK GROOTEGAST,2019,35,6,enexis
NIEKERK GROOTEGAST,2019,45,6,enexis
NIEKERK GROOTEGAST,2019,55,1,enexis
NIETAP,2010,5,26,enexis
NIETAP,2011,5,27,enexis
NIETAP,2012,5,27,enexis
NIETAP,2012,15,1,enexis
NIETAP,2013,5,24,enexis
NIETAP,2013,15,2,enexis
NIETAP,2014,5,19,enexis
NIETAP,2014,15,7,enexis
NIETAP,2015,5,10,enexis
NIETAP,2015,15,4,enexis
NIETAP,2015,25,1,enexis
NIETAP,2015,35,1,enexis
NIETAP,2015,45,4,enexis
NIETAP,2015,55,3,enexis
NIETAP,2015,95,3,enexis
NIETAP,2016,5,5,enexis
NIETAP,2016,15,8,enexis
NIETAP,2016,35,2,enexis
NIETAP,2016,45,3,enexis
NIETAP,2016,55,4,enexis
NIETAP,2016,85,1,enexis
NIETAP,2016,95,3,enexis
NIETAP,2017,5,2,enexis
NIETAP,2017,15,9,enexis
NIETAP,2017,25,2,enexis
NIETAP,2017,45,3,enexis
NIETAP,2017,55,6,enexis
NIETAP,2017,95,4,enexis
NIETAP,2018,5,1,enexis
NIETAP,2018,15,4,enexis
NIETAP,2018,25,6,enexis
NIETAP,2018,35,3,enexis
NIETAP,2018,45,3,enexis
NIETAP,2018,55,5,enexis
NIETAP,2018,65,2,enexis
NIETAP,2018,75,1,enexis
NIETAP,2018,95,4,enexis
NIETAP,2019,15,3,enexis
NIETAP,2019,25,6,enexis
NIETAP,2019,35,3,enexis
NIETAP,2019,45,3,enexis
NIETAP,2019,55,6,enexis
NIETAP,2019,65,3,enexis
NIETAP,2019,75,2,enexis
NIETAP,2019,95,4,enexis
NIEUW ANNERVEEN,2010,5,2,enexis
NIEUW ANNERVEEN,2011,5,2,enexis
NIEUW ANNERVEEN,2012,5,2,enexis
NIEUW ANNERVEEN,2013,5,2,enexis
NIEUW ANNERVEEN,2014,5,1,enexis
NIEUW ANNERVEEN,2014,15,1,enexis
NIEUW ANNERVEEN,2015,15,2,enexis
NIEUW ANNERVEEN,2016,15,2,enexis
NIEUW ANNERVEEN,2017,15,1,enexis
NIEUW ANNERVEEN,2017,25,1,enexis
NIEUW ANNERVEEN,2018,25,1,enexis
NIEUW ANNERVEEN,2018,35,1,enexis
NIEUW ANNERVEEN,2019,35,2,enexis
NIEUW BEERTA,2010,5,5,enexis
NIEUW BEERTA,2011,5,7,enexis
NIEUW BEERTA,2012,5,7,enexis
NIEUW BEERTA,2013,5,6,enexis
NIEUW BEERTA,2013,15,1,enexis
NIEUW BEERTA,2014,5,6,enexis
NIEUW BEERTA,2014,25,1,enexis
NIEUW BEERTA,2015,5,5,enexis
NIEUW BEERTA,2015,15,1,enexis
NIEUW BEERTA,2015,25,1,enexis
NIEUW BEERTA,2016,5,4,enexis
NIEUW BEERTA,2016,25,2,enexis
NIEUW BEERTA,2016,35,1,enexis
NIEUW BEERTA,2017,15,3,enexis
NIEUW BEERTA,2017,25,1,enexis
NIEUW BEERTA,2017,35,1,enexis
NIEUW BEERTA,2017,45,2,enexis
NIEUW BEERTA,2018,5,1,enexis
NIEUW BEERTA,2018,15,3,enexis
NIEUW BEERTA,2018,25,1,enexis
NIEUW BEERTA,2018,45,3,enexis
NIEUW BEERTA,2019,15,3,enexis
NIEUW BEERTA,2019,25,2,enexis
NIEUW BEERTA,2019,45,3,enexis
NIEUW BEIJERLAND,2010,5,1,stedin
NIEUW BEIJERLAND,2011,5,1,stedin
NIEUW BEIJERLAND,2012,5,1,stedin
NIEUW BEIJERLAND,2013,5,1,stedin
NIEUW BEIJERLAND,2014,5,1,stedin
NIEUW BEIJERLAND,2015,75,1,stedin
NIEUW BEIJERLAND,2016,75,1,stedin
NIEUW BEIJERLAND,2017,75,1,stedin
NIEUW BEIJERLAND,2018,75,1,stedin
NIEUW BEIJERLAND,2019,95,1,stedin
NIEUW HEETEN,2010,5,18,enexis
NIEUW HEETEN,2011,5,19,enexis
NIEUW HEETEN,2012,5,20,enexis
NIEUW HEETEN,2013,5,18,enexis
NIEUW HEETEN,2013,15,2,enexis
NIEUW HEETEN,2013,75,1,enexis
NIEUW HEETEN,2014,5,13,enexis
NIEUW HEETEN,2014,15,4,enexis
NIEUW HEETEN,2014,25,2,enexis
NIEUW HEETEN,2014,65,1,enexis
NIEUW HEETEN,2015,5,9,enexis
NIEUW HEETEN,2015,15,5,enexis
NIEUW HEETEN,2015,25,4,enexis
NIEUW HEETEN,2015,35,2,enexis
NIEUW HEETEN,2015,85,1,enexis
NIEUW HEETEN,2016,5,5,enexis
NIEUW HEETEN,2016,15,7,enexis
NIEUW HEETEN,2016,25,7,enexis
NIEUW HEETEN,2016,35,1,enexis
NIEUW HEETEN,2016,85,1,enexis
NIEUW HEETEN,2017,5,3,enexis
NIEUW HEETEN,2017,15,4,enexis
NIEUW HEETEN,2017,25,4,enexis
NIEUW HEETEN,2017,35,5,enexis
NIEUW HEETEN,2017,45,3,enexis
NIEUW HEETEN,2017,55,1,enexis
NIEUW HEETEN,2017,85,1,enexis
NIEUW HEETEN,2018,5,3,enexis
NIEUW HEETEN,2018,15,3,enexis
NIEUW HEETEN,2018,25,5,enexis
NIEUW HEETEN,2018,35,5,enexis
NIEUW HEETEN,2018,45,6,enexis
NIEUW HEETEN,2018,55,2,enexis
NIEUW HEETEN,2018,85,1,enexis
NIEUW HEETEN,2018,95,1,enexis
NIEUW HEETEN,2019,55,1,enexis
NIEUW HEETEN,2019,65,1,enexis
NIEUW HEETEN,2019,75,6,enexis
NIEUW HEETEN,2019,95,19,enexis
NIEUW LEKKERLAND,2010,5,2,stedin
NIEUW LEKKERLAND,2011,5,2,stedin
NIEUW LEKKERLAND,2012,5,2,stedin
NIEUW LEKKERLAND,2013,5,1,stedin
NIEUW LEKKERLAND,2014,5,1,stedin
NIEUW LEKKERLAND,2015,5,1,stedin
NIEUW LEKKERLAND,2016,5,1,stedin
NIEUW LEKKERLAND,2017,5,1,stedin
NIEUW LEKKERLAND,2018,15,1,stedin
NIEUW LEKKERLAND,2019,95,1,stedin
NIEUW SCHEEMDA,2010,5,9,enexis
NIEUW SCHEEMDA,2011,5,9,enexis
NIEUW SCHEEMDA,2012,5,9,enexis
NIEUW SCHEEMDA,2013,5,8,enexis
NIEUW SCHEEMDA,2013,15,1,enexis
NIEUW SCHEEMDA,2014,5,5,enexis
NIEUW SCHEEMDA,2014,15,3,enexis
NIEUW SCHEEMDA,2015,5,6,enexis
NIEUW SCHEEMDA,2015,15,3,enexis
NIEUW SCHEEMDA,2016,5,1,enexis
NIEUW SCHEEMDA,2016,15,2,enexis
NIEUW SCHEEMDA,2016,55,3,enexis
NIEUW SCHEEMDA,2016,65,3,enexis
NIEUW SCHEEMDA,2017,5,1,enexis
NIEUW SCHEEMDA,2017,15,1,enexis
NIEUW SCHEEMDA,2017,35,1,enexis
NIEUW SCHEEMDA,2017,55,3,enexis
NIEUW SCHEEMDA,2017,65,3,enexis
NIEUW SCHEEMDA,2018,5,1,enexis
NIEUW SCHEEMDA,2018,15,1,enexis
NIEUW SCHEEMDA,2018,25,1,enexis
NIEUW SCHEEMDA,2018,35,2,enexis
NIEUW SCHEEMDA,2018,55,3,enexis
NIEUW SCHEEMDA,2018,65,1,enexis
NIEUW SCHEEMDA,2018,75,1,enexis
NIEUW SCHEEMDA,2018,95,1,enexis
NIEUW SCHEEMDA,2019,15,2,enexis
NIEUW SCHEEMDA,2019,25,1,enexis
NIEUW SCHEEMDA,2019,35,2,enexis
NIEUW SCHEEMDA,2019,55,3,enexis
NIEUW SCHEEMDA,2019,65,1,enexis
NIEUW SCHEEMDA,2019,85,1,enexis
NIEUW SCHEEMDA,2019,95,1,enexis
NIEUW VENNEP,2010,5,17,liander
NIEUW VENNEP,2011,5,16,liander
NIEUW VENNEP,2012,5,16,liander
NIEUW VENNEP,2013,5,15,liander
NIEUW VENNEP,2014,5,8,liander
NIEUW VENNEP,2014,15,1,liander
NIEUW VENNEP,2015,5,7,liander
NIEUW VENNEP,2015,15,1,liander
NIEUW VENNEP,2016,5,4,liander
NIEUW VENNEP,2016,15,1,liander
NIEUW VENNEP,2016,25,1,liander
NIEUW VENNEP,2017,5,1,liander
NIEUW VENNEP,2017,15,3,liander
NIEUW VENNEP,2017,25,2,liander
NIEUW VENNEP,2018,5,1,liander
NIEUW VENNEP,2018,15,2,liander
NIEUW VENNEP,2018,25,3,liander
NIEUW VENNEP,2019,5,1,liander
NIEUW VENNEP,2019,25,3,liander
NIEUW VENNEP,2019,65,1,liander
NIEUW-AMSTERDAM,2010,5,94,enexis
NIEUW-AMSTERDAM,2011,5,96,enexis
NIEUW-AMSTERDAM,2012,5,97,enexis
NIEUW-AMSTERDAM,2013,5,91,enexis
NIEUW-AMSTERDAM,2013,15,10,enexis
NIEUW-AMSTERDAM,2014,5,59,enexis
NIEUW-AMSTERDAM,2014,15,18,enexis
NIEUW-AMSTERDAM,2014,25,9,enexis
NIEUW-AMSTERDAM,2014,35,1,enexis
NIEUW-AMSTERDAM,2014,55,1,enexis
NIEUW-AMSTERDAM,2014,65,1,enexis
NIEUW-AMSTERDAM,2014,75,6,enexis
NIEUW-AMSTERDAM,2014,85,2,enexis
NIEUW-AMSTERDAM,2014,95,4,enexis
NIEUW-AMSTERDAM,2015,5,42,enexis
NIEUW-AMSTERDAM,2015,15,26,enexis
NIEUW-AMSTERDAM,2015,25,10,enexis
NIEUW-AMSTERDAM,2015,35,3,enexis
NIEUW-AMSTERDAM,2015,45,1,enexis
NIEUW-AMSTERDAM,2015,55,2,enexis
NIEUW-AMSTERDAM,2015,65,2,enexis
NIEUW-AMSTERDAM,2015,75,7,enexis
NIEUW-AMSTERDAM,2015,85,1,enexis
NIEUW-AMSTERDAM,2015,95,6,enexis
NIEUW-AMSTERDAM,2016,5,26,enexis
NIEUW-AMSTERDAM,2016,15,30,enexis
NIEUW-AMSTERDAM,2016,25,19,enexis
NIEUW-AMSTERDAM,2016,35,7,enexis
NIEUW-AMSTERDAM,2016,45,1,enexis
NIEUW-AMSTERDAM,2016,65,4,enexis
NIEUW-AMSTERDAM,2016,75,6,enexis
NIEUW-AMSTERDAM,2016,85,2,enexis
NIEUW-AMSTERDAM,2016,95,6,enexis
NIEUW-AMSTERDAM,2017,5,14,enexis
NIEUW-AMSTERDAM,2017,15,26,enexis
NIEUW-AMSTERDAM,2017,25,22,enexis
NIEUW-AMSTERDAM,2017,35,13,enexis
NIEUW-AMSTERDAM,2017,45,5,enexis
NIEUW-AMSTERDAM,2017,55,4,enexis
NIEUW-AMSTERDAM,2017,65,2,enexis
NIEUW-AMSTERDAM,2017,75,5,enexis
NIEUW-AMSTERDAM,2017,85,4,enexis
NIEUW-AMSTERDAM,2017,95,6,enexis
NIEUW-AMSTERDAM,2018,25,1,enexis
NIEUW-AMSTERDAM,2018,45,2,enexis
NIEUW-AMSTERDAM,2018,55,4,enexis
NIEUW-AMSTERDAM,2018,65,9,enexis
NIEUW-AMSTERDAM,2018,75,17,enexis
NIEUW-AMSTERDAM,2018,85,38,enexis
NIEUW-AMSTERDAM,2018,95,49,enexis
NIEUW-AMSTERDAM,2019,25,1,enexis
