city,years,companies,annual_consume
LINNE,2011,enexis,190.26
LINNE,2012,enexis,183.539
LINNE,2013,enexis,187.409
LINNE,2014,enexis,183.44
LINNE,2015,enexis,174.378
LINNE,2016,enexis,173.957
LINNE,2017,enexis,168.448
LINNE,2018,enexis,190.216
LINNE,2019,enexis,184.615
LINSCHOTEN,2010,stedin,126.364
LINSCHOTEN,2011,stedin,126.222
LINSCHOTEN,2012,stedin,126.115
LINSCHOTEN,2013,stedin,124.02
LINSCHOTEN,2014,stedin,121.712
LINSCHOTEN,2015,stedin,117.521
LINSCHOTEN,2016,stedin,114.356
LINSCHOTEN,2017,stedin,114.048
LINSCHOTEN,2018,stedin,113.488
LINSCHOTEN,2019,stedin,113.398
LIOESSENS,2010,stedin,13.842
LIOESSENS,2011,stedin,13.842
LIOESSENS,2012,stedin,13.842
LIOESSENS,2013,stedin,13.219
LIOESSENS,2014,stedin,13.088
LIOESSENS,2015,stedin,12.297
LIOESSENS,2016,stedin,12.44
LIOESSENS,2017,stedin,12.258
LIOESSENS,2018,stedin,11.796
LIOESSENS,2019,stedin,10.922
LIPPENHUIZEN,2010,enexis,73.511
LIPPENHUIZEN,2011,enexis,73.645
LIPPENHUIZEN,2012,enexis,74.603
LIPPENHUIZEN,2013,enexis,70.276
LIPPENHUIZEN,2014,enexis,68.807
LIPPENHUIZEN,2015,enexis,67.534
LIPPENHUIZEN,2016,liander,67
LIPPENHUIZEN,2017,liander,66.877
LIPPENHUIZEN,2018,liander,65.116
LIPPENHUIZEN,2019,liander,64.633
LISSE,2010,liander,945.608
LISSE,2011,liander,920.5
LISSE,2012,liander,894.369
LISSE,2013,liander,866.131
LISSE,2014,liander,857.287
LISSE,2015,liander,834.378
LISSE,2016,liander,834.821
LISSE,2017,liander,826.012
LISSE,2018,liander,821.055
LISSE,2019,liander,826.807
LISSERBROEK,2011,liander,129.871
LISSERBROEK,2012,liander,144.988
LISSERBROEK,2013,liander,121.101
LISSERBROEK,2014,liander,121.241
LISSERBROEK,2015,liander,114.383
LISSERBROEK,2016,liander,111.118
LISSERBROEK,2017,liander,111.795
LISSERBROEK,2018,liander,111.002
LISSERBROEK,2019,liander,110.905
LITH,2010,enexis,118.774
LITH,2011,enexis,118.853
LITH,2012,enexis,119.245
LITH,2013,enexis,116.442
LITH,2014,enexis,120.925
LITH,2015,enexis,116.561
LITH,2016,enexis,112.478
LITH,2017,enexis,110.775
LITH,2018,enexis,122.904
LITH,2019,enexis,126.26
LITHOIJEN,2010,enexis,44.814
LITHOIJEN,2011,enexis,44.064
LITHOIJEN,2012,enexis,43.447
LITHOIJEN,2013,enexis,41.453
LITHOIJEN,2014,enexis,41.676
LITHOIJEN,2015,enexis,39.822
LITHOIJEN,2016,enexis,41.814
LITHOIJEN,2017,enexis,41.771
LITHOIJEN,2018,enexis,63.002
LITHOIJEN,2019,enexis,64.402
LOBITH,2010,liander,143.33
LOBITH,2011,liander,141.471
LOBITH,2012,liander,142.679
LOBITH,2013,liander,131.618
LOBITH,2014,liander,131.836
LOBITH,2015,liander,124.598
LOBITH,2016,liander,124.128
LOBITH,2017,liander,123.659
LOBITH,2018,liander,126.901
LOBITH,2019,liander,126.242
LOCHEM,2010,liander,665.782
LOCHEM,2011,liander,659.372
LOCHEM,2012,liander,663.234
LOCHEM,2013,liander,641.044
LOCHEM,2014,liander,624.002
LOCHEM,2015,liander,595.831
LOCHEM,2016,liander,592.206
LOCHEM,2017,liander,590.314
LOCHEM,2018,liander,595.12
LOCHEM,2019,liander,586.447
LOENEN AAN DE VECHT,2010,stedin,209.977
LOENEN AAN DE VECHT,2011,stedin,209.817
LOENEN AAN DE VECHT,2012,stedin,216.515
LOENEN AAN DE VECHT,2013,stedin,215.557
LOENEN AAN DE VECHT,2014,stedin,212.497
LOENEN AAN DE VECHT,2015,stedin,201.512
LOENEN AAN DE VECHT,2016,stedin,196.977
LOENEN AAN DE VECHT,2017,stedin,197.713
LOENEN AAN DE VECHT,2018,stedin,196.897
LOENEN AAN DE VECHT,2019,stedin,196.974
LOENEN GLD,2010,liander,173.929
LOENEN GLD,2011,liander,175.882
LOENEN GLD,2012,liander,169.807
LOENEN GLD,2013,liander,164.044
LOENEN GLD,2014,liander,161.919
LOENEN GLD,2015,liander,154.237
LOENEN GLD,2016,liander,151.275
LOENEN GLD,2017,liander,151.055
LOENEN GLD,2018,liander,148.542
LOENEN GLD,2019,liander,148.698
LOENERSLOOT,2010,stedin,30.325
LOENERSLOOT,2011,stedin,30.325
LOENERSLOOT,2012,stedin,30.325
LOENERSLOOT,2013,stedin,30.274
LOENERSLOOT,2014,stedin,33.265
LOENERSLOOT,2015,stedin,32.134
LOENERSLOOT,2016,stedin,30.98
LOENERSLOOT,2017,stedin,30.896
LOENERSLOOT,2018,stedin,31.62
LOENERSLOOT,2019,stedin,27.575
LOENGA,2016,liander,1.831
LOENGA,2017,liander,1.779
LOENGA,2018,liander,1.857
LOENGA,2019,liander,1.89
LOERBEEK,2010,liander,32.908
LOERBEEK,2011,liander,32.742
LOERBEEK,2012,liander,33.447
LOERBEEK,2013,liander,31.361
LOERBEEK,2014,liander,25.988
LOERBEEK,2015,liander,24.694
LOERBEEK,2016,liander,24.132
LOERBEEK,2017,liander,23.554
LOERBEEK,2018,liander,24.703
LOERBEEK,2019,liander,24.054
LOLLUM,2010,enexis,15.894
LOLLUM,2011,enexis,16.488
LOLLUM,2012,enexis,15.998
LOLLUM,2013,enexis,15.757
LOLLUM,2014,enexis,15.204
LOLLUM,2015,enexis,15.023
LOLLUM,2016,liander,11.677
LOLLUM,2017,liander,11.731
LOLLUM,2018,liander,12.152
LOLLUM,2019,liander,11.832
LOMM,2010,enexis,52.905
LOMM,2011,enexis,51.885
LOMM,2012,enexis,48.612
LOMM,2013,enexis,46.618
LOMM,2014,enexis,47.473
LOMM,2015,enexis,42.722
LOMM,2016,enexis,42.369
LOMM,2017,enexis,43.245
LOMM,2018,enexis,53.604
LOMM,2019,enexis,53.493
LONGERHOUW,2010,enexis,2.175
LONGERHOUW,2011,enexis,2.162
LONGERHOUW,2012,enexis,2.153
LONGERHOUW,2013,enexis,2.08
LONGERHOUW,2014,enexis,2.12
LONGERHOUW,2015,enexis,2.058
LONGERHOUW,2016,liander,4.6
LONGERHOUW,2017,liander,4.811
LONGERHOUW,2018,liander,4.856
LONGERHOUW,2019,liander,4.744
LOO GLD,2010,liander,55.338
LOO GLD,2011,liander,54.301
LOO GLD,2012,liander,52.753
LOO GLD,2013,liander,50.748
LOO GLD,2014,liander,49.56
LOO GLD,2015,liander,48.177
LOO GLD,2016,liander,47.378
LOO GLD,2017,liander,48.919
LOO GLD,2018,liander,49.151
LOO GLD,2019,liander,48.203
LOON,2010,enexis,17.611
LOON,2011,enexis,17.643
LOON,2012,enexis,16.732
LOON,2013,enexis,16.24
LOON,2014,enexis,15.832
LOON,2015,enexis,15.187
LOON,2016,enexis,14.427
LOON,2017,enexis,15.181
LOON,2018,enexis,19.667
LOON,2019,enexis,19.1
LOON OP ZAND,2010,enexis,221.001
LOON OP ZAND,2011,enexis,226.869
LOON OP ZAND,2012,enexis,206.383
LOON OP ZAND,2013,enexis,208.107
LOON OP ZAND,2014,enexis,205.094
LOON OP ZAND,2015,enexis,193.997
LOON OP ZAND,2016,enexis,190.33
LOON OP ZAND,2017,enexis,193.355
LOON OP ZAND,2018,enexis,207.174
LOON OP ZAND,2019,enexis,200.132
LOOSBROEK,2017,enexis,43.359
LOOSBROEK,2018,enexis,65.261
LOOSBROEK,2019,enexis,66.935
LOOSDRECHT,2010,liander,489.346
LOOSDRECHT,2011,liander,476.689
LOOSDRECHT,2012,liander,463.438
LOOSDRECHT,2013,liander,451.583
LOOSDRECHT,2014,liander,443.124
LOOSDRECHT,2015,liander,418.451
LOOSDRECHT,2016,liander,410.691
LOOSDRECHT,2017,liander,408.425
LOOSDRECHT,2018,liander,415.824
LOOSDRECHT,2019,liander,407.533
LOPIK,2010,stedin,315.215
LOPIK,2011,stedin,318.586
LOPIK,2012,stedin,328.344
LOPIK,2013,stedin,325.592
LOPIK,2014,stedin,320.513
LOPIK,2015,stedin,309.641
LOPIK,2016,stedin,299.701
LOPIK,2017,stedin,302.576
LOPIK,2018,stedin,300.607
LOPIK,2019,stedin,284.973
LOPIKERKAPEL,2010,stedin,42.693
LOPIKERKAPEL,2011,stedin,42.788
LOPIKERKAPEL,2012,stedin,42.724
LOPIKERKAPEL,2013,stedin,39.677
LOPIKERKAPEL,2014,stedin,38.765
LOPIKERKAPEL,2015,stedin,39.542
LOPIKERKAPEL,2016,stedin,37.441
LOPIKERKAPEL,2017,stedin,36.661
LOPIKERKAPEL,2018,stedin,37.423
LOPIKERKAPEL,2019,stedin,36.433
LOPPERSUM,2010,enexis,127.26
LOPPERSUM,2011,enexis,135.533
LOPPERSUM,2012,enexis,133.552
LOPPERSUM,2013,enexis,139.44
LOPPERSUM,2014,enexis,133.869
LOPPERSUM,2015,enexis,131.646
LOPPERSUM,2016,enexis,122.988
LOPPERSUM,2017,enexis,115.268
LOPPERSUM,2018,enexis,128.967
LOPPERSUM,2019,enexis,126.237
LOSDORP,2010,enexis,12.834
LOSDORP,2011,enexis,13.209
LOSDORP,2012,enexis,14.65
LOSDORP,2013,enexis,14.228
LOSDORP,2014,enexis,13.9
LOSDORP,2015,enexis,13.776
LOSDORP,2016,enexis,11.645
LOSDORP,2017,enexis,13.321
LOSDORP,2018,enexis,11.566
LOSDORP,2019,enexis,13.167
LOSSER,2010,enexis,564.92
LOSSER,2011,enexis,570.431
LOSSER,2012,enexis,551.67
LOSSER,2013,enexis,639.027
LOSSER,2014,enexis,625.381
LOSSER,2015,enexis,594.102
LOSSER,2016,enexis,579.114
LOSSER,2017,enexis,585.525
LOSSER,2018,enexis,629.658
LOSSER,2019,enexis,609.487
LOTTUM,2010,enexis,104.27
LOTTUM,2011,enexis,103.772
LOTTUM,2012,enexis,94.68
LOTTUM,2013,enexis,114.385
LOTTUM,2014,enexis,106.058
LOTTUM,2015,enexis,101.848
LOTTUM,2016,enexis,105.371
LOTTUM,2017,enexis,106.108
LOTTUM,2018,enexis,112.846
LOTTUM,2019,enexis,111.196
LUCASWOLDE,2010,enexis,2.815
LUCASWOLDE,2011,enexis,2.883
LUCASWOLDE,2012,enexis,2.841
LUCASWOLDE,2013,enexis,5.376
LUCASWOLDE,2014,enexis,5.262
LUCASWOLDE,2015,enexis,5.02
LUCASWOLDE,2016,enexis,4.792
LUCASWOLDE,2017,enexis,4.998
LUCASWOLDE,2018,enexis,13.218
LUCASWOLDE,2019,enexis,10.87
LUDDEWEER,2010,enexis,3.47
LUDDEWEER,2011,enexis,3.411
LUDDEWEER,2012,enexis,3.462
LUDDEWEER,2013,enexis,3.431
LUDDEWEER,2014,enexis,3.511
LUDDEWEER,2015,enexis,3.402
LUDDEWEER,2016,enexis,3.234
LUDDEWEER,2017,enexis,2.468
LUDDEWEER,2018,enexis,3.238
LUDDEWEER,2019,enexis,3.254
LUINJEBERD,2010,liander,26.469
LUINJEBERD,2011,liander,26.298
LUINJEBERD,2012,liander,25.529
LUINJEBERD,2013,liander,25.076
LUINJEBERD,2014,liander,23.693
LUINJEBERD,2015,liander,22.379
LUINJEBERD,2016,liander,21.795
LUINJEBERD,2017,liander,22.103
LUINJEBERD,2018,liander,22.025
LUINJEBERD,2019,liander,22.235
LUNTEREN,2010,liander,668.494
LUNTEREN,2011,liander,655.415
LUNTEREN,2012,liander,642.164
LUNTEREN,2013,liander,645.604
LUNTEREN,2014,liander,631.011
LUNTEREN,2015,liander,616.306
LUNTEREN,2016,liander,609.312
LUNTEREN,2017,liander,619.275
LUNTEREN,2018,liander,627.405
LUNTEREN,2019,liander,619.216
LUTJEBROEK,2010,liander,98.049
LUTJEBROEK,2011,liander,97.774
LUTJEBROEK,2012,liander,99.495
LUTJEBROEK,2013,liander,93.756
LUTJEBROEK,2014,liander,93.278
LUTJEBROEK,2015,liander,90.404
LUTJEBROEK,2016,liander,90.955
LUTJEBROEK,2017,liander,89.821
LUTJEBROEK,2018,liander,87.71
LUTJEBROEK,2019,liander,87.737
LUTJEGAST,2010,enexis,45.97
LUTJEGAST,2011,enexis,51.295
LUTJEGAST,2012,enexis,50.239
LUTJEGAST,2013,enexis,53.733
LUTJEGAST,2014,enexis,52.007
LUTJEGAST,2015,enexis,51.219
LUTJEGAST,2016,enexis,49.409
LUTJEGAST,2017,enexis,49.863
LUTJEGAST,2018,enexis,58.823
LUTJEGAST,2019,enexis,59.285
LUTJEWINKEL,2010,liander,36.513
LUTJEWINKEL,2011,liander,35.972
LUTJEWINKEL,2012,liander,37.469
LUTJEWINKEL,2013,liander,37.065
LUTJEWINKEL,2014,liander,35.661
LUTJEWINKEL,2015,liander,34.672
LUTJEWINKEL,2016,liander,34.045
LUTJEWINKEL,2017,liander,33.52
LUTJEWINKEL,2018,liander,32.848
LUTJEWINKEL,2019,liander,33.127
LUTTELGEEST,2010,enexis,72.314
LUTTELGEEST,2011,enexis,66.496
LUTTELGEEST,2012,enexis,74.648
LUTTELGEEST,2013,enexis,72.601
LUTTELGEEST,2014,enexis,73.326
LUTTELGEEST,2015,enexis,70.766
LUTTELGEEST,2016,liander,71.159
LUTTELGEEST,2017,liander,75.977
LUTTELGEEST,2018,liander,79.495
LUTTELGEEST,2019,liander,80.329
LUTTENBERG,2010,enexis,104.693
LUTTENBERG,2011,enexis,109.14
LUTTENBERG,2012,enexis,109.111
LUTTENBERG,2013,enexis,111.815
LUTTENBERG,2014,enexis,109.468
LUTTENBERG,2015,enexis,103.946
LUTTENBERG,2016,enexis,104.284
LUTTENBERG,2017,enexis,106.555
LUTTENBERG,2018,enexis,128.811
LUTTENBERG,2019,enexis,125.168
LUXWOUDE,2010,enexis,22.416
LUXWOUDE,2011,enexis,22.306
LUXWOUDE,2012,enexis,22.269
LUXWOUDE,2013,enexis,22.172
LUXWOUDE,2014,enexis,19.919
LUXWOUDE,2015,enexis,19.366
LUXWOUDE,2016,liander,18.295
LUXWOUDE,2017,liander,17.525
LUXWOUDE,2018,liander,17.645
LUXWOUDE,2019,liander,18.054
LUYKSGESTEL,2017,enexis,88.087
LUYKSGESTEL,2018,enexis,107.919
LUYKSGESTEL,2019,enexis,107.568
LYTSEWIERRUM,2010,enexis,3.399
LYTSEWIERRUM,2011,enexis,3.444
LYTSEWIERRUM,2012,enexis,3.614
LYTSEWIERRUM,2013,enexis,3.826
LYTSEWIERRUM,2014,enexis,3.736
LYTSEWIERRUM,2015,enexis,3.654
LYTSEWIERRUM,2016,liander,3.286
LYTSEWIERRUM,2017,liander,3.183
LYTSEWIERRUM,2018,liander,3.244
LYTSEWIERRUM,2019,liander,3.271
MAARHEEZE,2017,enexis,217.967
MAARHEEZE,2018,enexis,246.835
MAARHEEZE,2019,enexis,248.851
MAARN,2010,stedin,269.366
MAARN,2011,stedin,273.789
MAARN,2012,stedin,272.8
MAARN,2013,stedin,256.171
MAARN,2014,stedin,249.11
MAARN,2015,stedin,244.529
MAARN,2016,stedin,237.272
MAARN,2017,stedin,230.91
MAARN,2018,stedin,237.409
MAARN,2019,stedin,220.269
MAARSBERGEN,2010,stedin,85.286
MAARSBERGEN,2011,stedin,85.036
MAARSBERGEN,2012,stedin,85.018
MAARSBERGEN,2013,stedin,77.057
MAARSBERGEN,2014,stedin,73.942
MAARSBERGEN,2015,stedin,74.319
MAARSBERGEN,2016,stedin,77.598
MAARSBERGEN,2017,stedin,77.868
MAARSBERGEN,2018,stedin,82.209
MAARSBERGEN,2019,stedin,67.756
MAARSSEN,2010,stedin,1241.82
MAARSSEN,2011,stedin,1245.6
MAARSSEN,2012,stedin,1253.07
MAARSSEN,2013,stedin,1239.88
MAARSSEN,2014,stedin,1213.08
MAARSSEN,2015,stedin,1171.06
MAARSSEN,2016,stedin,1141.56
MAARSSEN,2017,stedin,1124.72
MAARSSEN,2018,stedin,1133.73
MAARSSEN,2019,stedin,1093.8
MAARTENSDIJK,2010,stedin,232.456
MAARTENSDIJK,2011,stedin,234.456
MAARTENSDIJK,2012,stedin,233.828
MAARTENSDIJK,2013,stedin,235.992
MAARTENSDIJK,2014,stedin,232.437
MAARTENSDIJK,2015,stedin,223.002
MAARTENSDIJK,2016,stedin,222.833
MAARTENSDIJK,2017,stedin,220.855
MAARTENSDIJK,2018,stedin,222.004
MAARTENSDIJK,2019,stedin,208.068
MAASBOMMEL,2010,liander,58.698
MAASBOMMEL,2011,liander,57.427
MAASBOMMEL,2012,liander,58.431
MAASBOMMEL,2013,liander,55.04
MAASBOMMEL,2014,liander,56.898
MAASBOMMEL,2015,liander,53.261
MAASBOMMEL,2016,liander,55.497
MAASBOMMEL,2017,liander,53.111
MAASBOMMEL,2018,liander,53.855
MAASBOMMEL,2019,liander,53.966
MAASBRACHT,2010,enexis,350.535
MAASBRACHT,2011,enexis,348.652
MAASBRACHT,2012,enexis,338.484
MAASBRACHT,2013,enexis,340.881
MAASBRACHT,2014,enexis,330.579
MAASBRACHT,2015,enexis,312.395
MAASBRACHT,2016,enexis,301.287
MAASBRACHT,2017,enexis,306.485
MAASBRACHT,2018,enexis,323.421
MAASBRACHT,2019,enexis,319.355
MAASBREE,2010,enexis,272.26
MAASBREE,2011,enexis,273.854
MAASBREE,2012,enexis,258.703
MAASBREE,2013,enexis,264.599
MAASBREE,2014,enexis,254.755
MAASBREE,2015,enexis,248.262
MAASBREE,2016,enexis,238.19
MAASBREE,2017,enexis,237.092
MAASBREE,2018,enexis,283.926
MAASBREE,2019,enexis,285.475
MAASDAM,2010,stedin,138.355
MAASDAM,2011,stedin,138.812
MAASDAM,2012,stedin,140.43
MAASDAM,2013,stedin,137.389
MAASDAM,2014,stedin,136.949
MAASDAM,2015,stedin,131.434
MAASDAM,2016,stedin,126.303
MAASDAM,2017,stedin,125.342
MAASDAM,2018,stedin,124.953
MAASDAM,2019,stedin,122.967
MAASHEES,2017,enexis,38.939
MAASHEES,2018,enexis,41.499
MAASHEES,2019,enexis,43.768
MAASSLUIS,2010,stedin,705.607
MAASSLUIS,2011,stedin,705.357
MAASSLUIS,2012,stedin,709.362
MAASSLUIS,2013,stedin,705.293
MAASSLUIS,2014,stedin,715.003
MAASSLUIS,2015,stedin,700.804
MAASSLUIS,2016,stedin,671.885
MAASSLUIS,2017,stedin,660.717
MAASSLUIS,2018,stedin,665.514
MAASSLUIS,2019,stedin,654.078
MAASTRICHT,2010,enexis,4673.61
MAASTRICHT,2011,enexis,4596.7
MAASTRICHT,2012,enexis,4394.82
MAASTRICHT,2013,enexis,4411.77
MAASTRICHT,2014,enexis,4308.35
MAASTRICHT,2015,enexis,4167.55
MAASTRICHT,2016,enexis,3996.54
MAASTRICHT,2017,enexis,3968.75
MAASTRICHT,2018,enexis,4219.82
MAASTRICHT,2019,enexis,4147.58
MAASTRICHT-AIRPORT,2010,enexis,6.663
MAASTRICHT-AIRPORT,2011,enexis,7.009
MAASTRICHT-AIRPORT,2012,enexis,6.923
MAASTRICHT-AIRPORT,2013,enexis,14.49
MAASTRICHT-AIRPORT,2014,enexis,14.271
MAASTRICHT-AIRPORT,2015,enexis,13.316
MAASTRICHT-AIRPORT,2016,enexis,11.854
MAASTRICHT-AIRPORT,2017,enexis,11.373
MAASTRICHT-AIRPORT,2018,enexis,46.274
MAASTRICHT-AIRPORT,2019,enexis,46.264
MAASVLAKTE ROTTERDAM,2010,stedin,3.399
MAASVLAKTE ROTTERDAM,2011,stedin,3.399
MAASVLAKTE ROTTERDAM,2012,stedin,3.192
MAASVLAKTE ROTTERDAM,2013,stedin,3.17
MAASVLAKTE ROTTERDAM,2014,stedin,3.283
MAASVLAKTE ROTTERDAM,2015,stedin,3.247
MAASVLAKTE ROTTERDAM,2016,stedin,3.722
MAASVLAKTE ROTTERDAM,2017,stedin,3.598
MAASVLAKTE ROTTERDAM,2018,stedin,3.379
MAASVLAKTE ROTTERDAM,2019,stedin,3.884
MACHAREN,2010,enexis,43.689
MACHAREN,2011,enexis,43.513
MACHAREN,2012,enexis,43.488
MACHAREN,2013,enexis,41.182
MACHAREN,2014,enexis,40.019
MACHAREN,2015,enexis,37.93
MACHAREN,2016,enexis,36.223
MACHAREN,2017,enexis,37.233
MACHAREN,2018,enexis,43.031
MACHAREN,2019,enexis,43.348
MADE,2012,enexis,445.097
MADE,2013,enexis,444.504
MADE,2014,enexis,427.701
MADE,2015,enexis,411.126
MADE,2016,enexis,399.042
MADE,2017,enexis,397.964
MADE,2018,enexis,421.585
MADE,2019,enexis,414.361
MAKKINGA,2010,enexis,54.951
MAKKINGA,2011,enexis,55.968
MAKKINGA,2012,enexis,55.797
MAKKINGA,2013,enexis,57.77
MAKKINGA,2014,enexis,56.404
MAKKINGA,2015,enexis,54.604
MAKKINGA,2016,liander,53.529
MAKKINGA,2017,liander,52.554
MAKKINGA,2018,liander,52.212
MAKKINGA,2019,liander,52.504
MAKKUM FR,2010,enexis,192.907
MAKKUM FR,2011,enexis,201.054
MAKKUM FR,2012,enexis,202.629
MAKKUM FR,2013,enexis,212.339
MAKKUM FR,2014,enexis,207.755
MAKKUM FR,2015,enexis,200.913
MAKKUM FR,2016,liander,195.495
MAKKUM FR,2017,liander,197.365
MAKKUM FR,2018,liander,197.926
MAKKUM FR,2019,liander,197.272
MALDEN,2010,liander,521.051
MALDEN,2011,liander,511.003
MALDEN,2012,liander,499.482
MALDEN,2013,liander,478.402
MALDEN,2014,liander,467.738
MALDEN,2015,liander,451.419
MALDEN,2016,liander,451.137
MALDEN,2017,liander,440.588
MALDEN,2018,liander,452.177
MALDEN,2019,liander,437.794
MANTGUM,2010,enexis,43.078
MANTGUM,2011,enexis,45.76
MANTGUM,2012,enexis,47.981
MANTGUM,2013,enexis,47.737
MANTGUM,2014,enexis,46.136
MANTGUM,2015,enexis,45.038
MANTGUM,2016,liander,40.357
MANTGUM,2017,liander,40.109
MANTGUM,2018,liander,39.265
MANTGUM,2019,liander,39.601
MANTINGE,2010,enexis,22.712
MANTINGE,2011,enexis,22.93
MANTINGE,2012,enexis,22.348
MANTINGE,2013,enexis,22.114
MANTINGE,2014,enexis,21.092
MANTINGE,2015,enexis,20.304
MANTINGE,2016,enexis,19.517
MANTINGE,2017,enexis,19.8
MANTINGE,2018,enexis,16.513
MANTINGE,2019,enexis,16.694
MAREN-KESSEL,2010,enexis,58.527
MAREN-KESSEL,2011,enexis,61.144
MAREN-KESSEL,2012,enexis,62.246
MAREN-KESSEL,2013,enexis,56.345
MAREN-KESSEL,2014,enexis,55.773
MAREN-KESSEL,2015,enexis,53.369
MAREN-KESSEL,2016,enexis,51.663
MAREN-KESSEL,2017,enexis,52.193
MAREN-KESSEL,2018,enexis,87.042
MAREN-KESSEL,2019,enexis,85.037
MARGRATEN,2010,enexis,201.003
MARGRATEN,2011,enexis,206.259
MARGRATEN,2012,enexis,206.832
MARGRATEN,2013,enexis,211.789
MARGRATEN,2014,enexis,203.827
MARGRATEN,2015,enexis,191.633
MARGRATEN,2016,enexis,177.622
MARGRATEN,2017,enexis,177.839
MARGRATEN,2018,enexis,192.162
MARGRATEN,2019,enexis,190.271
MARIA HOOP,2010,enexis,49.908
MARIA HOOP,2011,enexis,49.062
MARIA HOOP,2012,enexis,47.12
MARIA HOOP,2013,enexis,50.027
MARIA HOOP,2014,enexis,45.618
MARIA HOOP,2015,enexis,44.237
MARIA HOOP,2016,enexis,44.498
MARIA HOOP,2017,enexis,43.153
MARIA HOOP,2018,enexis,51.537
MARIA HOOP,2019,enexis,50.155
MARIAHOUT,2017,enexis,86.869
MARIAHOUT,2018,enexis,101.716
MARIAHOUT,2019,enexis,99.582
MARIENHEEM,2010,enexis,91.34
MARIENHEEM,2011,enexis,88.553
MARIENHEEM,2012,enexis,84.583
MARIENHEEM,2013,enexis,81.803
MARIENHEEM,2014,enexis,78.319
MARIENHEEM,2015,enexis,70.016
MARIENHEEM,2016,enexis,71.842
MARIENHEEM,2017,enexis,74.928
MARIENHEEM,2018,enexis,92.017
MARIENHEEM,2019,enexis,91.669
MARIENVELDE,2010,liander,45.41
MARIENVELDE,2011,liander,44.432
MARIENVELDE,2012,liander,44.66
MARIENVELDE,2013,liander,41.554
MARIENVELDE,2014,liander,42.153
MARIENVELDE,2015,liander,39.747
MARIENVELDE,2016,liander,39.005
MARIENVELDE,2017,liander,40.978
MARIENVELDE,2018,liander,41.119
MARIENVELDE,2019,liander,40.47
MARKEN,2010,liander,85.074
MARKEN,2011,liander,85.27
MARKEN,2012,liander,82.159
MARKEN,2013,liander,80.158
MARKEN,2014,liander,80.089
MARKEN,2015,liander,76.773
MARKEN,2016,liander,75.416
MARKEN,2017,liander,75.316
MARKEN,2018,liander,73.383
MARKEN,2019,liander,73.769
MARKENBINNEN,2010,stedin,10.681
MARKENBINNEN,2011,stedin,10.681
MARKENBINNEN,2012,stedin,13.254
MARKENBINNEN,2013,stedin,13.218
MARKENBINNEN,2014,stedin,12.624
MARKENBINNEN,2015,stedin,12.171
MARKENBINNEN,2016,stedin,12.047
MARKENBINNEN,2017,stedin,11.76
MARKENBINNEN,2018,stedin,11.514
MARKENBINNEN,2019,stedin,11.497
MARKNESSE,2010,enexis,157.336
MARKNESSE,2011,enexis,161.217
MARKNESSE,2012,enexis,159.415
MARKNESSE,2013,enexis,166.695
MARKNESSE,2014,enexis,162.941
MARKNESSE,2015,enexis,160.146
MARKNESSE,2016,liander,149.529
MARKNESSE,2017,liander,151.15
MARKNESSE,2018,liander,150.557
MARKNESSE,2019,liander,147.795
MARLE,2010,enexis,5.315
MARLE,2011,enexis,5.989
MARLE,2012,enexis,5.592
MARLE,2013,enexis,5.536
MARLE,2014,enexis,5.182
MARLE,2015,enexis,4.859
MARLE,2016,enexis,4.88
MARLE,2017,enexis,1.914
MARLE,2018,enexis,1.993
MARLE,2019,enexis,1.993
MARRUM,2010,stedin,66.822
MARRUM,2011,stedin,66.822
MARRUM,2012,stedin,66.788
MARRUM,2013,stedin,63.114
MARRUM,2014,stedin,61.395
MARRUM,2015,stedin,62.666
MARRUM,2016,stedin,60.65
MARRUM,2017,stedin,61.262
MARRUM,2018,stedin,59.98
MARRUM,2019,stedin,59.79
MARSUM,2010,enexis,52.123
MARSUM,2011,enexis,51.827
MARSUM,2012,enexis,49.981
MARSUM,2013,enexis,48.326
MARSUM,2014,enexis,47.419
MARSUM,2015,enexis,46.187
MARSUM,2016,liander,43.461
MARSUM,2017,liander,45.984
MARSUM,2018,liander,42.976
MARSUM,2019,liander,43.729
MARUM,2010,enexis,269.754
MARUM,2011,enexis,283.128
MARUM,2012,enexis,282.706
MARUM,2013,enexis,286.703
MARUM,2014,enexis,273.117
MARUM,2015,enexis,282.972
MARUM,2016,enexis,270.948
MARUM,2017,enexis,269.729
MARUM,2018,enexis,297.21
MARUM,2019,enexis,303.189
MARWIJKSOORD,2018,enexis,5.79
MARWIJKSOORD,2019,enexis,6.018
MASTENBROEK,2010,enexis,14.061
MASTENBROEK,2011,enexis,13.596
MASTENBROEK,2012,enexis,13.773
MASTENBROEK,2013,enexis,13.611
MASTENBROEK,2014,enexis,13.674
MASTENBROEK,2015,enexis,13.004
MASTENBROEK,2016,enexis,10.537
MASTENBROEK,2017,enexis,10.991
MASTENBROEK,2018,enexis,25.157
MASTENBROEK,2019,enexis,25.745
MATSLOOT,2010,enexis,10.413
MATSLOOT,2011,enexis,10.34
MATSLOOT,2012,enexis,10.404
MATSLOOT,2013,enexis,10.013
MATSLOOT,2014,enexis,9.104
MATSLOOT,2015,enexis,8.586
MATSLOOT,2016,enexis,7.501
MATSLOOT,2017,enexis,7.721
MAURIK,2010,liander,168.467
MAURIK,2011,liander,169.499
MAURIK,2012,liander,167.968
MAURIK,2013,liander,157.574
