city,years,lowtarif_cut,lowtarif_cut_count,companies
SUMAR,2013,25,7,liander
SUMAR,2013,35,3,liander
SUMAR,2013,45,7,liander
SUMAR,2013,55,2,liander
SUMAR,2013,65,1,liander
SUMAR,2014,5,5,liander
SUMAR,2014,15,8,liander
SUMAR,2014,25,7,liander
SUMAR,2014,35,4,liander
SUMAR,2014,45,4,liander
SUMAR,2014,55,5,liander
SUMAR,2014,75,1,liander
SUMAR,2015,5,4,liander
SUMAR,2015,15,9,liander
SUMAR,2015,25,8,liander
SUMAR,2015,35,1,liander
SUMAR,2015,45,6,liander
SUMAR,2015,55,6,liander
SUMAR,2015,75,1,liander
SUMAR,2016,5,4,liander
SUMAR,2016,15,6,liander
SUMAR,2016,25,7,liander
SUMAR,2016,35,4,liander
SUMAR,2016,45,5,liander
SUMAR,2016,55,6,liander
SUMAR,2016,65,4,liander
SUMAR,2016,75,1,liander
SUMAR,2017,5,2,liander
SUMAR,2017,15,2,liander
SUMAR,2017,25,7,liander
SUMAR,2017,35,9,liander
SUMAR,2017,45,3,liander
SUMAR,2017,55,8,liander
SUMAR,2017,65,5,liander
SUMAR,2017,75,1,liander
SUMAR,2018,5,1,liander
SUMAR,2018,15,2,liander
SUMAR,2018,25,4,liander
SUMAR,2018,35,13,liander
SUMAR,2018,45,3,liander
SUMAR,2018,55,8,liander
SUMAR,2018,65,5,liander
SUMAR,2018,75,1,liander
SUMAR,2019,5,1,liander
SUMAR,2019,15,2,liander
SUMAR,2019,25,3,liander
SUMAR,2019,35,9,liander
SUMAR,2019,45,4,liander
SUMAR,2019,55,10,liander
SUMAR,2019,65,7,liander
SUMAR,2019,75,1,liander
SURHUISTERVEEN,2010,5,58,liander
SURHUISTERVEEN,2010,15,29,liander
SURHUISTERVEEN,2010,25,35,liander
SURHUISTERVEEN,2010,35,11,liander
SURHUISTERVEEN,2010,45,8,liander
SURHUISTERVEEN,2010,55,3,liander
SURHUISTERVEEN,2010,65,2,liander
SURHUISTERVEEN,2011,5,32,liander
SURHUISTERVEEN,2011,15,20,liander
SURHUISTERVEEN,2011,25,36,liander
SURHUISTERVEEN,2011,35,24,liander
SURHUISTERVEEN,2011,45,14,liander
SURHUISTERVEEN,2011,55,11,liander
SURHUISTERVEEN,2011,65,5,liander
SURHUISTERVEEN,2011,75,5,liander
SURHUISTERVEEN,2012,5,31,liander
SURHUISTERVEEN,2012,15,22,liander
SURHUISTERVEEN,2012,25,33,liander
SURHUISTERVEEN,2012,35,27,liander
SURHUISTERVEEN,2012,45,13,liander
SURHUISTERVEEN,2012,55,11,liander
SURHUISTERVEEN,2012,65,5,liander
SURHUISTERVEEN,2012,75,5,liander
SURHUISTERVEEN,2012,85,1,liander
SURHUISTERVEEN,2013,5,30,liander
SURHUISTERVEEN,2013,15,22,liander
SURHUISTERVEEN,2013,25,31,liander
SURHUISTERVEEN,2013,35,26,liander
SURHUISTERVEEN,2013,45,18,liander
SURHUISTERVEEN,2013,55,11,liander
SURHUISTERVEEN,2013,65,6,liander
SURHUISTERVEEN,2013,75,4,liander
SURHUISTERVEEN,2013,85,3,liander
SURHUISTERVEEN,2014,5,29,liander
SURHUISTERVEEN,2014,15,21,liander
SURHUISTERVEEN,2014,25,33,liander
SURHUISTERVEEN,2014,35,25,liander
SURHUISTERVEEN,2014,45,19,liander
SURHUISTERVEEN,2014,55,11,liander
SURHUISTERVEEN,2014,65,8,liander
SURHUISTERVEEN,2014,75,4,liander
SURHUISTERVEEN,2014,85,2,liander
SURHUISTERVEEN,2015,5,28,liander
SURHUISTERVEEN,2015,15,18,liander
SURHUISTERVEEN,2015,25,35,liander
SURHUISTERVEEN,2015,35,27,liander
SURHUISTERVEEN,2015,45,15,liander
SURHUISTERVEEN,2015,55,15,liander
SURHUISTERVEEN,2015,65,8,liander
SURHUISTERVEEN,2015,75,3,liander
SURHUISTERVEEN,2015,85,3,liander
SURHUISTERVEEN,2016,5,14,liander
SURHUISTERVEEN,2016,15,19,liander
SURHUISTERVEEN,2016,25,27,liander
SURHUISTERVEEN,2016,35,31,liander
SURHUISTERVEEN,2016,45,21,liander
SURHUISTERVEEN,2016,55,18,liander
SURHUISTERVEEN,2016,65,15,liander
SURHUISTERVEEN,2016,75,3,liander
SURHUISTERVEEN,2016,85,4,liander
SURHUISTERVEEN,2017,5,11,liander
SURHUISTERVEEN,2017,15,21,liander
SURHUISTERVEEN,2017,25,21,liander
SURHUISTERVEEN,2017,35,33,liander
SURHUISTERVEEN,2017,45,21,liander
SURHUISTERVEEN,2017,55,21,liander
SURHUISTERVEEN,2017,65,15,liander
SURHUISTERVEEN,2017,75,4,liander
SURHUISTERVEEN,2017,85,6,liander
SURHUISTERVEEN,2018,5,10,liander
SURHUISTERVEEN,2018,15,12,liander
SURHUISTERVEEN,2018,25,18,liander
SURHUISTERVEEN,2018,35,36,liander
SURHUISTERVEEN,2018,45,25,liander
SURHUISTERVEEN,2018,55,23,liander
SURHUISTERVEEN,2018,65,19,liander
SURHUISTERVEEN,2018,75,6,liander
SURHUISTERVEEN,2018,85,5,liander
SURHUISTERVEEN,2019,5,6,liander
SURHUISTERVEEN,2019,15,8,liander
SURHUISTERVEEN,2019,25,16,liander
SURHUISTERVEEN,2019,35,27,liander
SURHUISTERVEEN,2019,45,22,liander
SURHUISTERVEEN,2019,55,33,liander
SURHUISTERVEEN,2019,65,27,liander
SURHUISTERVEEN,2019,75,7,liander
SURHUISTERVEEN,2019,85,8,liander
SURHUIZUM,2010,5,6,liander
SURHUIZUM,2010,15,5,liander
SURHUIZUM,2010,25,8,liander
SURHUIZUM,2010,35,8,liander
SURHUIZUM,2010,45,4,liander
SURHUIZUM,2010,55,3,liander
SURHUIZUM,2010,65,1,liander
SURHUIZUM,2011,15,5,liander
SURHUIZUM,2011,25,4,liander
SURHUIZUM,2011,35,7,liander
SURHUIZUM,2011,45,10,liander
SURHUIZUM,2011,55,5,liander
SURHUIZUM,2011,75,3,liander
SURHUIZUM,2011,85,1,liander
SURHUIZUM,2012,15,5,liander
SURHUIZUM,2012,25,5,liander
SURHUIZUM,2012,35,6,liander
SURHUIZUM,2012,45,9,liander
SURHUIZUM,2012,55,6,liander
SURHUIZUM,2012,75,4,liander
SURHUIZUM,2013,15,4,liander
SURHUIZUM,2013,25,6,liander
SURHUIZUM,2013,35,1,liander
SURHUIZUM,2013,45,13,liander
SURHUIZUM,2013,55,6,liander
SURHUIZUM,2013,65,3,liander
SURHUIZUM,2013,75,3,liander
SURHUIZUM,2014,15,4,liander
SURHUIZUM,2014,25,5,liander
SURHUIZUM,2014,35,4,liander
SURHUIZUM,2014,45,9,liander
SURHUIZUM,2014,55,6,liander
SURHUIZUM,2014,65,3,liander
SURHUIZUM,2014,75,3,liander
SURHUIZUM,2015,15,4,liander
SURHUIZUM,2015,25,5,liander
SURHUIZUM,2015,35,3,liander
SURHUIZUM,2015,45,9,liander
SURHUIZUM,2015,55,6,liander
SURHUIZUM,2015,65,3,liander
SURHUIZUM,2015,75,4,liander
SURHUIZUM,2016,15,2,liander
SURHUIZUM,2016,25,4,liander
SURHUIZUM,2016,35,3,liander
SURHUIZUM,2016,45,6,liander
SURHUIZUM,2016,55,11,liander
SURHUIZUM,2016,65,2,liander
SURHUIZUM,2016,75,6,liander
SURHUIZUM,2017,15,2,liander
SURHUIZUM,2017,25,3,liander
SURHUIZUM,2017,35,3,liander
SURHUIZUM,2017,45,6,liander
SURHUIZUM,2017,55,10,liander
SURHUIZUM,2017,65,6,liander
SURHUIZUM,2017,75,4,liander
SURHUIZUM,2018,15,1,liander
SURHUIZUM,2018,25,2,liander
SURHUIZUM,2018,35,3,liander
SURHUIZUM,2018,45,4,liander
SURHUIZUM,2018,55,11,liander
SURHUIZUM,2018,65,8,liander
SURHUIZUM,2018,75,3,liander
SURHUIZUM,2018,85,1,liander
SURHUIZUM,2018,95,1,liander
SURHUIZUM,2019,15,1,liander
SURHUIZUM,2019,35,2,liander
SURHUIZUM,2019,45,4,liander
SURHUIZUM,2019,55,11,liander
SURHUIZUM,2019,65,9,liander
SURHUIZUM,2019,75,5,liander
SURHUIZUM,2019,85,1,liander
SURHUIZUM,2019,95,1,liander
SUSTEREN,2010,15,1,enexis
SUSTEREN,2010,25,4,enexis
SUSTEREN,2010,35,14,enexis
SUSTEREN,2010,45,57,enexis
SUSTEREN,2010,55,79,enexis
SUSTEREN,2010,65,7,enexis
SUSTEREN,2010,75,2,enexis
SUSTEREN,2011,15,1,enexis
SUSTEREN,2011,25,2,enexis
SUSTEREN,2011,35,21,enexis
SUSTEREN,2011,45,61,enexis
SUSTEREN,2011,55,79,enexis
SUSTEREN,2011,65,2,enexis
SUSTEREN,2011,75,2,enexis
SUSTEREN,2012,15,1,enexis
SUSTEREN,2012,25,3,enexis
SUSTEREN,2012,35,16,enexis
SUSTEREN,2012,45,55,enexis
SUSTEREN,2012,55,82,enexis
SUSTEREN,2012,65,7,enexis
SUSTEREN,2012,75,3,enexis
SUSTEREN,2013,15,1,enexis
SUSTEREN,2013,25,5,enexis
SUSTEREN,2013,35,15,enexis
SUSTEREN,2013,45,58,enexis
SUSTEREN,2013,55,89,enexis
SUSTEREN,2013,65,3,enexis
SUSTEREN,2013,75,1,enexis
SUSTEREN,2014,25,2,enexis
SUSTEREN,2014,35,15,enexis
SUSTEREN,2014,45,56,enexis
SUSTEREN,2014,55,95,enexis
SUSTEREN,2014,65,1,enexis
SUSTEREN,2014,75,3,enexis
SUSTEREN,2015,25,2,enexis
SUSTEREN,2015,35,15,enexis
SUSTEREN,2015,45,59,enexis
SUSTEREN,2015,55,90,enexis
SUSTEREN,2015,65,4,enexis
SUSTEREN,2015,75,2,enexis
SUSTEREN,2016,35,14,enexis
SUSTEREN,2016,45,57,enexis
SUSTEREN,2016,55,94,enexis
SUSTEREN,2016,65,5,enexis
SUSTEREN,2016,75,1,enexis
SUSTEREN,2017,35,15,enexis
SUSTEREN,2017,45,52,enexis
SUSTEREN,2017,55,99,enexis
SUSTEREN,2017,65,2,enexis
SUSTEREN,2017,75,2,enexis
SUSTEREN,2017,85,1,enexis
SUSTEREN,2018,35,4,enexis
SUSTEREN,2018,45,34,enexis
SUSTEREN,2018,55,133,enexis
SUSTEREN,2018,65,7,enexis
SUSTEREN,2019,35,3,enexis
SUSTEREN,2019,45,21,enexis
SUSTEREN,2019,55,148,enexis
SUSTEREN,2019,65,6,enexis
SUSTEREN,2019,75,1,enexis
SUWALD,2010,5,2,liander
SUWALD,2010,15,2,liander
SUWALD,2010,25,1,liander
SUWALD,2010,35,6,liander
SUWALD,2010,55,1,liander
SUWALD,2010,65,1,liander
SUWALD,2011,5,1,liander
SUWALD,2011,15,1,liander
SUWALD,2011,25,1,liander
SUWALD,2011,35,1,liander
SUWALD,2011,45,3,liander
SUWALD,2011,55,4,liander
SUWALD,2011,65,1,liander
SUWALD,2011,75,1,liander
SUWALD,2012,5,1,liander
SUWALD,2012,15,1,liander
SUWALD,2012,25,1,liander
SUWALD,2012,35,2,liander
SUWALD,2012,45,2,liander
SUWALD,2012,55,3,liander
SUWALD,2012,65,3,liander
SUWALD,2013,5,1,liander
SUWALD,2013,15,1,liander
SUWALD,2013,25,1,liander
SUWALD,2013,35,1,liander
SUWALD,2013,45,3,liander
SUWALD,2013,55,3,liander
SUWALD,2013,65,2,liander
SUWALD,2013,75,1,liander
SUWALD,2014,15,2,liander
SUWALD,2014,25,1,liander
SUWALD,2014,35,1,liander
SUWALD,2014,45,3,liander
SUWALD,2014,55,2,liander
SUWALD,2014,65,2,liander
SUWALD,2014,75,1,liander
SUWALD,2014,85,1,liander
SUWALD,2015,15,2,liander
SUWALD,2015,25,1,liander
SUWALD,2015,35,1,liander
SUWALD,2015,45,2,liander
SUWALD,2015,55,3,liander
SUWALD,2015,65,2,liander
SUWALD,2015,75,1,liander
SUWALD,2015,85,1,liander
SUWALD,2016,15,1,liander
SUWALD,2016,25,1,liander
SUWALD,2016,35,1,liander
SUWALD,2016,45,2,liander
SUWALD,2016,55,2,liander
SUWALD,2016,65,4,liander
SUWALD,2016,85,2,liander
SUWALD,2017,15,1,liander
SUWALD,2017,25,1,liander
SUWALD,2017,35,1,liander
SUWALD,2017,45,1,liander
SUWALD,2017,55,2,liander
SUWALD,2017,65,6,liander
SUWALD,2017,85,1,liander
SUWALD,2018,15,1,liander
SUWALD,2018,25,1,liander
SUWALD,2018,35,2,liander
SUWALD,2018,55,2,liander
SUWALD,2018,65,4,liander
SUWALD,2018,75,2,liander
SUWALD,2018,85,1,liander
SUWALD,2019,25,1,liander
SUWALD,2019,35,1,liander
SUWALD,2019,45,1,liander
SUWALD,2019,55,2,liander
SUWALD,2019,65,6,liander
SUWALD,2019,75,1,liander
SUWALD,2019,85,1,liander
SWALMEN,2010,5,1,enexis
SWALMEN,2010,15,4,enexis
SWALMEN,2010,25,8,enexis
SWALMEN,2010,35,21,enexis
SWALMEN,2010,45,78,enexis
SWALMEN,2010,55,68,enexis
SWALMEN,2010,65,1,enexis
SWALMEN,2011,5,1,enexis
SWALMEN,2011,15,2,enexis
SWALMEN,2011,25,8,enexis
SWALMEN,2011,35,24,enexis
SWALMEN,2011,45,78,enexis
SWALMEN,2011,55,69,enexis
SWALMEN,2012,5,1,enexis
SWALMEN,2012,15,3,enexis
SWALMEN,2012,25,8,enexis
SWALMEN,2012,35,24,enexis
SWALMEN,2012,45,77,enexis
SWALMEN,2012,55,69,enexis
SWALMEN,2012,65,1,enexis
SWALMEN,2013,15,3,enexis
SWALMEN,2013,25,6,enexis
SWALMEN,2013,35,16,enexis
SWALMEN,2013,45,88,enexis
SWALMEN,2013,55,74,enexis
SWALMEN,2013,65,2,enexis
SWALMEN,2014,15,2,enexis
SWALMEN,2014,25,7,enexis
SWALMEN,2014,35,15,enexis
SWALMEN,2014,45,71,enexis
SWALMEN,2014,55,94,enexis
SWALMEN,2015,15,2,enexis
SWALMEN,2015,25,7,enexis
SWALMEN,2015,35,17,enexis
SWALMEN,2015,45,76,enexis
SWALMEN,2015,55,87,enexis
SWALMEN,2016,15,2,enexis
SWALMEN,2016,25,5,enexis
SWALMEN,2016,35,16,enexis
SWALMEN,2016,45,73,enexis
SWALMEN,2016,55,89,enexis
SWALMEN,2016,65,1,enexis
SWALMEN,2017,15,1,enexis
SWALMEN,2017,25,9,enexis
SWALMEN,2017,35,14,enexis
SWALMEN,2017,45,65,enexis
SWALMEN,2017,55,102,enexis
SWALMEN,2017,65,1,enexis
SWALMEN,2018,15,1,enexis
SWALMEN,2018,25,5,enexis
SWALMEN,2018,35,17,enexis
SWALMEN,2018,45,70,enexis
SWALMEN,2018,55,107,enexis
SWALMEN,2019,35,3,enexis
SWALMEN,2019,45,20,enexis
SWALMEN,2019,55,172,enexis
SWALMEN,2019,65,4,enexis
SWEIKHUIZEN,2010,35,1,enexis
SWEIKHUIZEN,2010,45,5,enexis
SWEIKHUIZEN,2010,55,11,enexis
SWEIKHUIZEN,2011,35,1,enexis
SWEIKHUIZEN,2011,45,5,enexis
SWEIKHUIZEN,2011,55,11,enexis
SWEIKHUIZEN,2012,35,2,enexis
SWEIKHUIZEN,2012,45,8,enexis
SWEIKHUIZEN,2012,55,7,enexis
SWEIKHUIZEN,2013,35,2,enexis
SWEIKHUIZEN,2013,45,4,enexis
SWEIKHUIZEN,2013,55,10,enexis
SWEIKHUIZEN,2013,65,1,enexis
SWEIKHUIZEN,2014,35,2,enexis
SWEIKHUIZEN,2014,45,5,enexis
SWEIKHUIZEN,2014,55,10,enexis
SWEIKHUIZEN,2015,45,3,enexis
SWEIKHUIZEN,2015,55,13,enexis
SWEIKHUIZEN,2015,65,1,enexis
SWEIKHUIZEN,2016,45,4,enexis
SWEIKHUIZEN,2016,55,12,enexis
SWEIKHUIZEN,2017,45,1,enexis
SWEIKHUIZEN,2017,55,14,enexis
SWEIKHUIZEN,2017,65,2,enexis
SWEIKHUIZEN,2018,45,1,enexis
SWEIKHUIZEN,2018,55,15,enexis
SWEIKHUIZEN,2018,65,1,enexis
SWEIKHUIZEN,2019,45,2,enexis
SWEIKHUIZEN,2019,55,14,enexis
SWEIKHUIZEN,2019,65,1,enexis
SWIFTERBANT,2010,5,5,liander
SWIFTERBANT,2010,15,6,liander
SWIFTERBANT,2010,25,17,liander
SWIFTERBANT,2010,35,20,liander
SWIFTERBANT,2010,45,21,liander
SWIFTERBANT,2010,55,25,liander
SWIFTERBANT,2010,65,13,liander
SWIFTERBANT,2010,75,9,liander
SWIFTERBANT,2010,85,7,liander
SWIFTERBANT,2010,95,1,liander
SWIFTERBANT,2011,5,1,liander
SWIFTERBANT,2011,15,7,liander
SWIFTERBANT,2011,25,10,liander
SWIFTERBANT,2011,35,15,liander
SWIFTERBANT,2011,45,14,liander
SWIFTERBANT,2011,55,27,liander
SWIFTERBANT,2011,65,15,liander
SWIFTERBANT,2011,75,13,liander
SWIFTERBANT,2011,85,17,liander
SWIFTERBANT,2011,95,8,liander
SWIFTERBANT,2012,5,3,liander
SWIFTERBANT,2012,15,6,liander
SWIFTERBANT,2012,25,12,liander
SWIFTERBANT,2012,35,15,liander
SWIFTERBANT,2012,45,15,liander
SWIFTERBANT,2012,55,27,liander
SWIFTERBANT,2012,65,13,liander
SWIFTERBANT,2012,75,16,liander
SWIFTERBANT,2012,85,13,liander
SWIFTERBANT,2012,95,10,liander
SWIFTERBANT,2013,5,1,liander
SWIFTERBANT,2013,15,6,liander
SWIFTERBANT,2013,25,11,liander
SWIFTERBANT,2013,35,15,liander
SWIFTERBANT,2013,45,19,liander
SWIFTERBANT,2013,55,25,liander
SWIFTERBANT,2013,65,13,liander
SWIFTERBANT,2013,75,15,liander
SWIFTERBANT,2013,85,14,liander
SWIFTERBANT,2013,95,13,liander
SWIFTERBANT,2014,5,1,liander
SWIFTERBANT,2014,15,5,liander
SWIFTERBANT,2014,25,9,liander
SWIFTERBANT,2014,35,15,liander
SWIFTERBANT,2014,45,21,liander
SWIFTERBANT,2014,55,21,liander
SWIFTERBANT,2014,65,17,liander
SWIFTERBANT,2014,75,19,liander
SWIFTERBANT,2014,85,12,liander
SWIFTERBANT,2014,95,13,liander
SWIFTERBANT,2015,5,1,liander
SWIFTERBANT,2015,15,5,liander
SWIFTERBANT,2015,25,8,liander
SWIFTERBANT,2015,35,13,liander
SWIFTERBANT,2015,45,17,liander
SWIFTERBANT,2015,55,26,liander
SWIFTERBANT,2015,65,17,liander
SWIFTERBANT,2015,75,14,liander
SWIFTERBANT,2015,85,18,liander
SWIFTERBANT,2015,95,14,liander
SWIFTERBANT,2016,5,1,liander
SWIFTERBANT,2016,15,3,liander
SWIFTERBANT,2016,25,9,liander
SWIFTERBANT,2016,35,13,liander
