city,years,companies,annual_consume
OEGSTGEEST,2017,liander,2019.44
OEGSTGEEST,2018,liander,2034.35
OEGSTGEEST,2019,liander,2070.25
OENE,2010,liander,349.83
OENE,2011,liander,334.984
OENE,2012,liander,328.057
OENE,2013,liander,332.788
OENE,2014,liander,318.532
OENE,2015,liander,318.78
OENE,2016,liander,316.162
OENE,2017,liander,314.598
OENE,2018,liander,309.554
OENE,2019,liander,309.835
OENTSJERK,2010,liander,183.935
OENTSJERK,2011,liander,185.88
OENTSJERK,2012,liander,191.743
OENTSJERK,2013,liander,198.076
OENTSJERK,2014,liander,187.567
OENTSJERK,2015,liander,201.509
OENTSJERK,2016,liander,197.867
OENTSJERK,2017,liander,173.248
OENTSJERK,2018,liander,173.904
OENTSJERK,2019,liander,168.875
OFFINGAWIER,2010,liander,23.127
OFFINGAWIER,2011,liander,23.644
OFFINGAWIER,2012,liander,22.634
OFFINGAWIER,2013,liander,25.789
OFFINGAWIER,2014,liander,31.483
OFFINGAWIER,2015,liander,30.578
OFFINGAWIER,2016,liander,31.103
OFFINGAWIER,2017,liander,50.578
OFFINGAWIER,2018,liander,43.997
OFFINGAWIER,2019,liander,42.411
OHE EN LAAK,2010,enexis,99.917
OHE EN LAAK,2011,enexis,97.94
OHE EN LAAK,2012,enexis,92.927
OHE EN LAAK,2013,enexis,98.027
OHE EN LAAK,2014,enexis,101.784
OHE EN LAAK,2015,enexis,93.692
OHE EN LAAK,2016,enexis,93.951
OHE EN LAAK,2017,enexis,92.928
OHE EN LAAK,2018,enexis,99.559
OHE EN LAAK,2019,enexis,98.133
OIJEN,2010,enexis,158.657
OIJEN,2011,enexis,156.569
OIJEN,2012,enexis,162.751
OIJEN,2013,enexis,165.119
OIJEN,2014,enexis,162.081
OIJEN,2015,enexis,158.407
OIJEN,2016,enexis,165.03
OIJEN,2017,enexis,164.617
OIJEN,2018,enexis,183.353
OIJEN,2019,enexis,191.522
OIRLO,2010,enexis,127.169
OIRLO,2011,enexis,154.922
OIRLO,2012,enexis,161.966
OIRLO,2013,enexis,157.135
OIRLO,2014,enexis,158.863
OIRLO,2015,enexis,167.949
OIRLO,2016,enexis,157.875
OIRLO,2017,enexis,156.03
OIRLO,2018,enexis,229.867
OIRLO,2019,enexis,237.488
OIRSBEEK,2010,enexis,363.112
OIRSBEEK,2011,enexis,368.011
OIRSBEEK,2012,enexis,361.889
OIRSBEEK,2013,enexis,383.82
OIRSBEEK,2014,enexis,381.808
OIRSBEEK,2015,enexis,358.737
OIRSBEEK,2016,enexis,350.499
OIRSBEEK,2017,enexis,347.88
OIRSBEEK,2018,enexis,359.833
OIRSBEEK,2019,enexis,348.559
OIRSCHOT,2010,enexis,1191.13
OIRSCHOT,2011,enexis,1205.42
OIRSCHOT,2012,enexis,1262.09
OIRSCHOT,2013,enexis,1226.55
OIRSCHOT,2014,enexis,1195.73
OIRSCHOT,2015,enexis,1178.95
OIRSCHOT,2016,enexis,1162.2
OIRSCHOT,2017,enexis,1160.65
OIRSCHOT,2018,enexis,1318.96
OIRSCHOT,2019,enexis,1311.64
OISTERWIJK,2010,enexis,2188.33
OISTERWIJK,2011,enexis,2249.16
OISTERWIJK,2012,enexis,2339.22
OISTERWIJK,2013,enexis,2305
OISTERWIJK,2014,enexis,2332.74
OISTERWIJK,2015,enexis,2280.54
OISTERWIJK,2016,enexis,2215.02
OISTERWIJK,2017,enexis,2196.22
OISTERWIJK,2018,enexis,2315.06
OISTERWIJK,2019,enexis,2286.74
OKKENBROEK,2010,enexis,61.089
OKKENBROEK,2011,enexis,63.49
OKKENBROEK,2012,enexis,68.078
OKKENBROEK,2013,enexis,69.033
OKKENBROEK,2014,enexis,68.49
OKKENBROEK,2015,enexis,63.539
OKKENBROEK,2016,enexis,63.795
OKKENBROEK,2017,enexis,61.018
OKKENBROEK,2018,enexis,64.275
OKKENBROEK,2019,enexis,61.445
OLBURGEN,2010,liander,36.412
OLBURGEN,2011,liander,37.795
OLBURGEN,2012,liander,35.692
OLBURGEN,2013,liander,34.293
OLBURGEN,2014,liander,35.234
OLBURGEN,2015,liander,33.724
OLBURGEN,2016,liander,33.302
OLBURGEN,2017,liander,32.989
OLBURGEN,2018,liander,31.735
OLBURGEN,2019,liander,30.932
OLDEBERKOOP,2010,liander,227.294
OLDEBERKOOP,2011,liander,226.456
OLDEBERKOOP,2012,liander,220.942
OLDEBERKOOP,2013,liander,227.43
OLDEBERKOOP,2014,liander,227.164
OLDEBERKOOP,2015,liander,221.84
OLDEBERKOOP,2016,liander,221.952
OLDEBERKOOP,2017,liander,211.127
OLDEBERKOOP,2018,liander,205.269
OLDEBERKOOP,2019,liander,204.148
OLDEBOORN,2010,liander,46.834
OLDEBOORN,2011,liander,59.625
OLDEBOORN,2012,liander,56.54
OLDEBOORN,2013,liander,53.368
OLDEBOORN,2017,liander,19.891
OLDEBOORN,2018,liander,20.089
OLDEBOORN,2019,liander,19.769
OLDEBROEK,2010,liander,653.755
OLDEBROEK,2011,liander,689.237
OLDEBROEK,2012,liander,667.661
OLDEBROEK,2013,liander,679.426
OLDEBROEK,2014,liander,688.444
OLDEBROEK,2015,liander,658.946
OLDEBROEK,2016,liander,658.105
OLDEBROEK,2017,liander,649.315
OLDEBROEK,2018,liander,639.455
OLDEBROEK,2019,liander,637.773
OLDEHOLTPADE,2010,liander,135.298
OLDEHOLTPADE,2011,liander,137.951
OLDEHOLTPADE,2012,liander,135.085
OLDEHOLTPADE,2013,liander,130.202
OLDEHOLTPADE,2014,liander,128.684
OLDEHOLTPADE,2015,liander,119.209
OLDEHOLTPADE,2016,liander,119.772
OLDEHOLTPADE,2017,liander,118.335
OLDEHOLTPADE,2018,liander,120.346
OLDEHOLTPADE,2019,liander,116.638
OLDEHOLTWOLDE,2010,liander,45.794
OLDEHOLTWOLDE,2011,liander,47.136
OLDEHOLTWOLDE,2012,liander,47.314
OLDEHOLTWOLDE,2013,liander,45.908
OLDEHOLTWOLDE,2014,liander,30.539
OLDEHOLTWOLDE,2015,liander,31.108
OLDEHOLTWOLDE,2016,liander,30.615
OLDEHOLTWOLDE,2017,liander,31.647
OLDEHOLTWOLDE,2018,liander,31.972
OLDEHOLTWOLDE,2019,liander,32.08
OLDEHOVE,2010,enexis,144.518
OLDEHOVE,2011,enexis,166.291
OLDEHOVE,2012,enexis,166.33
OLDEHOVE,2013,enexis,173.884
OLDEHOVE,2014,enexis,173.395
OLDEHOVE,2015,enexis,164.231
OLDEHOVE,2016,enexis,162.351
OLDEHOVE,2017,enexis,162.256
OLDEHOVE,2018,enexis,204.39
OLDEHOVE,2019,enexis,186.584
OLDEKERK,2010,enexis,159.764
OLDEKERK,2011,enexis,155.836
OLDEKERK,2012,enexis,164.429
OLDEKERK,2013,enexis,165.587
OLDEKERK,2014,enexis,168.996
OLDEKERK,2015,enexis,162.285
OLDEKERK,2016,enexis,159.048
OLDEKERK,2017,enexis,157.893
OLDEKERK,2018,enexis,166.973
OLDEKERK,2019,enexis,153.164
OLDELAMER,2010,liander,54.842
OLDELAMER,2011,liander,57.368
OLDELAMER,2012,liander,56.399
OLDELAMER,2013,liander,55.745
OLDELAMER,2014,liander,76.199
OLDELAMER,2015,liander,76.766
OLDELAMER,2016,liander,75.942
OLDELAMER,2017,liander,74.713
OLDELAMER,2018,liander,71.457
OLDELAMER,2019,liander,66.738
OLDELEMSTERBRUG,2010,liander,8.643
OLDELEMSTERBRUG,2011,liander,10.468
OLDELEMSTERBRUG,2012,liander,9.964
OLDELEMSTERBRUG,2013,liander,9.816
OLDEMARKT,2010,enexis,266.515
OLDEMARKT,2011,enexis,265.879
OLDEMARKT,2012,enexis,275.184
OLDEMARKT,2013,enexis,273.303
OLDEMARKT,2014,enexis,270.847
OLDEMARKT,2015,enexis,260.84
OLDEMARKT,2016,enexis,244.851
OLDEMARKT,2017,enexis,242.24
OLDEMARKT,2018,enexis,298.786
OLDEMARKT,2019,enexis,300.596
OLDENZAAL,2010,enexis,81.253
OLDENZAAL,2011,enexis,102.923
OLDENZAAL,2012,enexis,108.437
OLDENZAAL,2013,enexis,145.881
OLDENZAAL,2014,enexis,147.524
OLDENZAAL,2015,enexis,148.464
OLDENZAAL,2016,enexis,143.004
OLDENZAAL,2017,enexis,145.852
OLDENZAAL,2018,enexis,162.057
OLDENZAAL,2019,enexis,160.083
OLDENZIJL,2010,enexis,6.02
OLDENZIJL,2011,enexis,6.085
OLDENZIJL,2012,enexis,6.08
OLDENZIJL,2013,enexis,6.108
OLDENZIJL,2014,enexis,6.161
OLDENZIJL,2015,enexis,6.625
OLDENZIJL,2016,enexis,5.749
OLDENZIJL,2017,enexis,5.251
OLDENZIJL,2018,enexis,26.002
OLDENZIJL,2019,enexis,27.601
OLDEOUWER,2010,liander,19.321
OLDEOUWER,2011,liander,18.885
OLDEOUWER,2012,liander,20.574
OLDEOUWER,2013,liander,19.222
OLDEOUWER,2014,liander,20.794
OLDEOUWER,2015,liander,21.122
OLDEOUWER,2016,liander,20.797
OLDEOUWER,2017,liander,20.338
OLDEOUWER,2018,liander,20.422
OLDEOUWER,2019,liander,20.071
OLDETRIJNE,2010,liander,36.647
OLDETRIJNE,2011,liander,39.559
OLDETRIJNE,2012,liander,39.644
OLDETRIJNE,2013,liander,37.794
OLDETRIJNE,2014,liander,42.308
OLDETRIJNE,2015,liander,42.829
OLDETRIJNE,2016,liander,43.073
OLDETRIJNE,2017,liander,42.557
OLDETRIJNE,2018,liander,46.028
OLDETRIJNE,2019,liander,45.45
OLST,2010,enexis,790.143
OLST,2011,enexis,797.159
OLST,2012,enexis,813.211
OLST,2013,enexis,833.43
OLST,2014,enexis,820.585
OLST,2015,enexis,792.525
OLST,2016,enexis,751.531
OLST,2017,enexis,745.759
OLST,2018,enexis,846.829
OLST,2019,enexis,834.468
OLTERTERP,2010,liander,28.84
OLTERTERP,2011,liander,30.275
OLTERTERP,2012,liander,33.214
OLTERTERP,2013,liander,34.679
OLTERTERP,2014,liander,22.919
OLTERTERP,2015,liander,21.984
OLTERTERP,2016,liander,21.917
OLTERTERP,2017,liander,21.876
OLTERTERP,2018,liander,22.05
OLTERTERP,2019,liander,21.882
OMMEL,2010,enexis,135.796
OMMEL,2011,enexis,133.366
OMMEL,2012,enexis,134.234
OMMEL,2013,enexis,135.324
OMMEL,2014,enexis,133.825
OMMEL,2015,enexis,125.702
OMMEL,2016,enexis,116.186
OMMEL,2017,enexis,112.724
OMMEL,2018,enexis,148.923
OMMEL,2019,enexis,148.34
OMMEN,2010,enexis,1162.2
OMMEN,2011,enexis,1196.49
OMMEN,2012,enexis,1223.64
OMMEN,2013,enexis,1208.3
OMMEN,2014,enexis,1198.97
OMMEN,2015,enexis,1147.98
OMMEN,2016,enexis,1114.78
OMMEN,2017,enexis,1079.81
OMMEN,2018,enexis,1236.74
OMMEN,2019,enexis,1195.89
OMMEREN,2010,liander,106.927
OMMEREN,2011,liander,110.728
OMMEREN,2012,liander,109.128
OMMEREN,2013,liander,108.297
OMMEREN,2014,liander,98.152
OMMEREN,2015,liander,97.562
OMMEREN,2016,liander,96.919
OMMEREN,2017,liander,97.284
OMMEREN,2018,liander,97.917
OMMEREN,2019,liander,99.849
ONDERDENDAM,2010,enexis,73.425
ONDERDENDAM,2011,enexis,70.098
ONDERDENDAM,2012,enexis,64.589
ONDERDENDAM,2013,enexis,69.733
ONDERDENDAM,2014,enexis,70.099
ONDERDENDAM,2015,enexis,70.203
ONDERDENDAM,2016,enexis,69.067
ONDERDENDAM,2017,enexis,69.114
ONDERDENDAM,2018,enexis,72.079
ONDERDENDAM,2019,enexis,72.156
ONNA,2010,enexis,31.789
ONNA,2011,enexis,31.609
ONNA,2012,enexis,31.56
ONNA,2013,enexis,34.755
ONNA,2014,enexis,34.771
ONNA,2015,enexis,32.622
ONNA,2016,enexis,35.231
ONNA,2017,enexis,31.355
ONNA,2018,enexis,37.137
ONNA,2019,enexis,35.686
ONNEN,2010,enexis,55.919
ONNEN,2011,enexis,58.915
ONNEN,2012,enexis,66.681
ONNEN,2013,enexis,61.545
ONNEN,2014,enexis,64.127
ONNEN,2015,enexis,63.587
ONNEN,2016,enexis,62.395
ONNEN,2017,enexis,62.312
ONNEN,2018,enexis,90.699
ONNEN,2019,enexis,92.344
ONSTWEDDE,2010,enexis,259.967
ONSTWEDDE,2011,enexis,280.075
ONSTWEDDE,2012,enexis,290.367
ONSTWEDDE,2013,enexis,287.511
ONSTWEDDE,2014,enexis,282.867
ONSTWEDDE,2015,enexis,273.225
ONSTWEDDE,2016,enexis,279.645
ONSTWEDDE,2017,enexis,272.551
ONSTWEDDE,2018,enexis,291.356
ONSTWEDDE,2019,enexis,285.514
OOIJ,2010,liander,246.647
OOIJ,2011,liander,254.818
OOIJ,2012,liander,264.719
OOIJ,2013,liander,250.001
OOIJ,2014,liander,252.591
OOIJ,2015,liander,247.525
OOIJ,2016,liander,252.36
OOIJ,2017,liander,247.372
OOIJ,2018,liander,240.31
OOIJ,2019,liander,245.012
OOLTGENSPLAAT,2010,stedin,189.318
OOLTGENSPLAAT,2011,stedin,189.665
OOLTGENSPLAAT,2012,stedin,199.875
OOLTGENSPLAAT,2013,stedin,197.815
OOLTGENSPLAAT,2014,stedin,208.305
OOLTGENSPLAAT,2015,stedin,208.449
OOLTGENSPLAAT,2016,stedin,218.789
OOLTGENSPLAAT,2017,stedin,228.967
OOLTGENSPLAAT,2018,stedin,218.411
OOLTGENSPLAAT,2019,stedin,188.536
OOST WEST EN MIDDELBEERS,2010,enexis,782.686
OOST WEST EN MIDDELBEERS,2011,enexis,806.016
OOST WEST EN MIDDELBEERS,2012,enexis,797.14
OOST WEST EN MIDDELBEERS,2013,enexis,754.783
OOST WEST EN MIDDELBEERS,2014,enexis,756.015
OOST WEST EN MIDDELBEERS,2015,enexis,743.129
OOST WEST EN MIDDELBEERS,2016,enexis,719.91
OOST WEST EN MIDDELBEERS,2017,enexis,716.769
OOST WEST EN MIDDELBEERS,2018,enexis,821.637
OOST WEST EN MIDDELBEERS,2019,enexis,816.29
OOST-GRAFTDIJK,2010,liander,20.701
OOST-GRAFTDIJK,2011,liander,20.258
OOST-GRAFTDIJK,2012,liander,19.941
OOST-GRAFTDIJK,2013,liander,19.342
OOST-GRAFTDIJK,2014,liander,18.683
OOST-GRAFTDIJK,2015,liander,15.941
OOST-GRAFTDIJK,2016,liander,16.533
OOST-GRAFTDIJK,2017,liander,16.019
OOST-GRAFTDIJK,2018,liander,13.117
OOST-GRAFTDIJK,2019,liander,13.571
OOSTEIND,2010,enexis,177.898
OOSTEIND,2011,enexis,195.853
OOSTEIND,2012,enexis,183.663
OOSTEIND,2013,enexis,202.112
OOSTEIND,2014,enexis,204.605
OOSTEIND,2015,enexis,202.668
OOSTEIND,2016,enexis,192.275
OOSTEIND,2017,enexis,189.294
OOSTEIND,2018,enexis,260.827
OOSTEIND,2019,enexis,264.381
OOSTERBEEK,2010,liander,1414.66
OOSTERBEEK,2011,liander,1377.09
OOSTERBEEK,2012,liander,1416.94
OOSTERBEEK,2013,liander,1397.08
OOSTERBEEK,2014,liander,1399.15
OOSTERBEEK,2015,liander,1346.41
OOSTERBEEK,2016,liander,1347.76
OOSTERBEEK,2017,liander,1303.04
OOSTERBEEK,2018,liander,1275.49
OOSTERBEEK,2019,liander,1242.95
OOSTERBIERUM,2010,liander,79.121
OOSTERBIERUM,2011,liander,82.757
OOSTERBIERUM,2012,liander,82.388
OOSTERBIERUM,2013,liander,77.261
OOSTERBIERUM,2014,liander,73.836
OOSTERBIERUM,2015,liander,71.049
OOSTERBIERUM,2016,liander,70.657
OOSTERBIERUM,2017,liander,69.667
OOSTERBIERUM,2018,liander,74.551
OOSTERBIERUM,2019,liander,70.023
OOSTERBLOKKER,2010,liander,191.026
OOSTERBLOKKER,2011,liander,193.633
OOSTERBLOKKER,2012,liander,197.287
OOSTERBLOKKER,2013,liander,198.969
OOSTERBLOKKER,2014,liander,190.92
OOSTERBLOKKER,2015,liander,184.155
OOSTERBLOKKER,2016,liander,178.959
OOSTERBLOKKER,2017,liander,177.706
OOSTERBLOKKER,2018,liander,172.438
OOSTERBLOKKER,2019,liander,170.931
OOSTEREND,2010,liander,29.442
OOSTEREND,2011,liander,30.915
OOSTEREND,2012,liander,29.306
OOSTEREND,2013,liander,28.269
OOSTEREND NH,2010,liander,212.049
OOSTEREND NH,2011,liander,216.524
OOSTEREND NH,2012,liander,216.43
OOSTEREND NH,2013,liander,215.45
OOSTEREND NH,2014,liander,207.262
OOSTEREND NH,2015,liander,204.57
OOSTEREND NH,2016,liander,206.301
OOSTEREND NH,2017,liander,199.123
OOSTEREND NH,2018,liander,202.004
OOSTEREND NH,2019,liander,197.698
OOSTEREND TERSCHELLING,2010,liander,17.726
OOSTEREND TERSCHELLING,2011,liander,17.707
OOSTEREND TERSCHELLING,2012,liander,17.967
OOSTEREND TERSCHELLING,2013,liander,17.37
OOSTEREND TERSCHELLING,2014,liander,25.832
OOSTEREND TERSCHELLING,2015,liander,25.279
OOSTEREND TERSCHELLING,2016,liander,22.17
OOSTEREND TERSCHELLING,2017,liander,21.663
OOSTEREND TERSCHELLING,2018,liander,21.336
OOSTEREND TERSCHELLING,2019,liander,21.2
OOSTERHESSELEN,2010,enexis,229.796
OOSTERHESSELEN,2011,enexis,230.562
OOSTERHESSELEN,2012,enexis,220.824
OOSTERHESSELEN,2013,enexis,220.652
OOSTERHESSELEN,2014,enexis,223.025
OOSTERHESSELEN,2015,enexis,214.855
OOSTERHESSELEN,2016,enexis,201.7
OOSTERHESSELEN,2017,enexis,203.098
OOSTERHESSELEN,2018,enexis,211.988
OOSTERHESSELEN,2019,enexis,208.471
OOSTERHOUT,2014,liander,10.577
OOSTERHOUT,2015,liander,10.577
OOSTERHOUT,2016,liander,10.577
OOSTERHOUT GEM NIJMEGEN,2010,liander,10.683
OOSTERHOUT GEM NIJMEGEN,2011,liander,10.681
OOSTERHOUT GEM NIJMEGEN,2012,liander,10.364
OOSTERHOUT GEM NIJMEGEN,2013,liander,10.364
OOSTERHOUT GLD,2010,liander,250.195
OOSTERHOUT GLD,2011,liander,245.559
OOSTERHOUT GLD,2012,liander,258.843
OOSTERHOUT GLD,2013,liander,255.22
OOSTERHOUT GLD,2014,liander,240.629
OOSTERHOUT GLD,2015,liander,241.371
OOSTERHOUT GLD,2016,liander,220.823
OOSTERHOUT GLD,2017,liander,229.994
OOSTERHOUT GLD,2018,liander,224.954
OOSTERHOUT GLD,2019,liander,229.406
OOSTERHOUT NB,2010,enexis,4565.43
OOSTERHOUT NB,2011,enexis,4574.67
OOSTERHOUT NB,2012,enexis,4658.09
OOSTERHOUT NB,2013,enexis,4614
OOSTERHOUT NB,2014,enexis,4530.97
OOSTERHOUT NB,2015,enexis,4425.92
OOSTERHOUT NB,2016,enexis,4278.95
OOSTERHOUT NB,2017,enexis,4154.05
OOSTERHOUT NB,2018,enexis,4343.28
OOSTERHOUT NB,2019,enexis,4245.71
OOSTERLEEK,2010,liander,26.529
OOSTERLEEK,2011,liander,26.286
OOSTERLEEK,2012,liander,27.663
OOSTERLEEK,2013,liander,26.911
OOSTERLEEK,2014,liander,22.527
OOSTERLEEK,2015,liander,21.138
OOSTERLEEK,2016,liander,20.804
OOSTERLEEK,2017,liander,21.381
OOSTERLEEK,2018,liander,20.982
OOSTERLEEK,2019,liander,19.745
OOSTERMEER,2010,liander,37.551
OOSTERMEER,2011,liander,38.522
OOSTERMEER,2012,liander,38.16
OOSTERMEER,2013,liander,37.782
OOSTERNIELAND,2010,enexis,14.287
OOSTERNIELAND,2011,enexis,14.063
OOSTERNIELAND,2012,enexis,12.927
OOSTERNIELAND,2013,enexis,12.686
OOSTERNIELAND,2014,enexis,11.95
OOSTERNIELAND,2015,enexis,12.464
OOSTERNIELAND,2016,enexis,11.717
OOSTERNIELAND,2017,enexis,11.408
OOSTERNIELAND,2018,enexis,18.597
OOSTERNIELAND,2019,enexis,18.959
OOSTERNIJKERK,2010,liander,90.227
OOSTERNIJKERK,2011,liander,90.57
OOSTERNIJKERK,2012,liander,94.776
OOSTERNIJKERK,2013,liander,95.471
OOSTERNIJKERK,2014,liander,93.996
OOSTERNIJKERK,2015,liander,88.217
OOSTERNIJKERK,2016,liander,80.066
OOSTERNIJKERK,2017,liander,79.489
OOSTERNIJKERK,2018,liander,81.531
OOSTERNIJKERK,2019,liander,82.651
OOSTERSTREEK,2010,liander,65.876
OOSTERSTREEK,2011,liander,66.803
OOSTERSTREEK,2012,liander,68.705
OOSTERSTREEK,2013,liander,72.835
OOSTERSTREEK,2014,liander,57.555
OOSTERSTREEK,2015,liander,55.292
OOSTERSTREEK,2016,liander,54.091
OOSTERSTREEK,2017,liander,52.324
OOSTERSTREEK,2018,liander,52.194
OOSTERSTREEK,2019,liander,51.797
OOSTERWIJK,2010,stedin,22.386
OOSTERWIJK,2011,stedin,22.386
OOSTERWIJK,2012,stedin,22.386
OOSTERWIJK,2013,stedin,22.341
OOSTERWIJK,2014,stedin,23.064
OOSTERWIJK,2015,stedin,20.545
OOSTERWIJK,2016,stedin,20.47
OOSTERWIJK,2017,stedin,20.57
OOSTERWIJK,2018,stedin,20.255
OOSTERWIJK,2019,stedin,20.223
OOSTERWIJTWERD,2010,enexis,27.067
OOSTERWIJTWERD,2011,enexis,26.968
OOSTERWIJTWERD,2012,enexis,26.954
OOSTERWIJTWERD,2013,enexis,25.512
OOSTERWIJTWERD,2014,enexis,25.712
OOSTERWIJTWERD,2015,enexis,24.616
OOSTERWIJTWERD,2016,enexis,23.25
OOSTERWIJTWERD,2017,enexis,22.407
OOSTERWIJTWERD,2018,enexis,21.627
OOSTERWIJTWERD,2019,enexis,21.33
OOSTERWOLDE FR,2010,liander,1095.11
OOSTERWOLDE FR,2011,liander,1095.23
OOSTERWOLDE FR,2012,liander,1113.64
OOSTERWOLDE FR,2013,liander,1097.43
OOSTERWOLDE FR,2014,liander,1113.53
OOSTERWOLDE FR,2015,liander,1085.5
OOSTERWOLDE FR,2016,liander,1073.78
OOSTERWOLDE FR,2017,liander,1042.97
OOSTERWOLDE FR,2018,liander,1031.28
OOSTERWOLDE FR,2019,liander,994.016
OOSTERWOLDE GLD,2010,liander,285.018
OOSTERWOLDE GLD,2011,liander,310.463
OOSTERWOLDE GLD,2012,liander,303.077
OOSTERWOLDE GLD,2013,liander,306.185
OOSTERWOLDE GLD,2014,liander,304.605
OOSTERWOLDE GLD,2015,liander,289.468
OOSTERWOLDE GLD,2016,liander,279.288
OOSTERWOLDE GLD,2017,liander,275.485
OOSTERWOLDE GLD,2018,liander,283.386
OOSTERWOLDE GLD,2019,liander,275.915
OOSTERZEE,2010,liander,120.579
OOSTERZEE,2011,liander,125.369
OOSTERZEE,2012,liander,132.454
OOSTERZEE,2013,liander,128.981
OOSTERZEE,2014,liander,124.666
OOSTERZEE,2015,liander,119.833
OOSTERZEE,2016,liander,123.967
OOSTERZEE,2017,liander,123.232
OOSTERZEE,2018,liander,124.417
OOSTERZEE,2019,liander,125.238
OOSTHEM,2010,liander,37.233
OOSTHEM,2011,liander,42.793
OOSTHEM,2012,liander,42.662
OOSTHEM,2013,liander,39.592
OOSTHEM,2014,liander,42.188
OOSTHEM,2015,liander,39.979
OOSTHEM,2016,liander,38.957
OOSTHEM,2017,liander,39.487
OOSTHEM,2018,liander,38.427
OOSTHEM,2019,liander,37.115
OOSTHUIZEN,2010,liander,294.935
OOSTHUIZEN,2011,liander,290.718
OOSTHUIZEN,2012,liander,295.033
OOSTHUIZEN,2013,liander,287.665
OOSTHUIZEN,2014,liander,278.49
OOSTHUIZEN,2015,liander,270.012
OOSTHUIZEN,2016,liander,271.356
OOSTHUIZEN,2017,liander,264.166
OOSTHUIZEN,2018,liander,258.405
OOSTHUIZEN,2019,liander,267.087
OOSTKNOLLENDAM,2010,liander,60.455
OOSTKNOLLENDAM,2011,liander,62.166
OOSTKNOLLENDAM,2012,liander,66.289
OOSTKNOLLENDAM,2013,liander,61.66
OOSTKNOLLENDAM,2014,liander,62.015
OOSTKNOLLENDAM,2015,liander,56.9
OOSTKNOLLENDAM,2016,liander,60.081
OOSTKNOLLENDAM,2017,liander,58.379
OOSTKNOLLENDAM,2018,liander,59.19
OOSTKNOLLENDAM,2019,liander,57.731
OOSTRUM FR,2010,liander,32.433
OOSTRUM FR,2011,liander,33.155
OOSTRUM FR,2012,liander,32.918
OOSTRUM FR,2013,liander,31.643
OOSTRUM FR,2014,liander,35.922
OOSTRUM FR,2015,liander,33.02
OOSTRUM FR,2016,liander,28.981
OOSTRUM FR,2017,liander,28.002
OOSTRUM FR,2018,liander,25.746
OOSTRUM FR,2019,liander,29.376
OOSTRUM LB,2010,enexis,197.917
OOSTRUM LB,2011,enexis,205.681
OOSTRUM LB,2012,enexis,213.337
OOSTRUM LB,2013,enexis,230.106
OOSTRUM LB,2014,enexis,227.877
OOSTRUM LB,2015,enexis,215.918
OOSTRUM LB,2016,enexis,209.804
OOSTRUM LB,2017,enexis,207.56
OOSTRUM LB,2018,enexis,238.821
OOSTRUM LB,2019,enexis,242.275
OOSTVOORNE,2010,stedin,826.295
OOSTVOORNE,2011,stedin,824.798
OOSTVOORNE,2012,stedin,827.357
OOSTVOORNE,2013,stedin,836.709
OOSTVOORNE,2014,stedin,815.225
OOSTVOORNE,2015,stedin,800.736
OOSTVOORNE,2016,stedin,783.385
OOSTVOORNE,2017,stedin,782.96
OOSTVOORNE,2018,stedin,795.193
OOSTVOORNE,2019,stedin,782.592
OOSTWOLD GEM LEEK,2010,enexis,81.531
OOSTWOLD GEM LEEK,2011,enexis,81.709
OOSTWOLD GEM LEEK,2012,enexis,72.891
OOSTWOLD GEM LEEK,2013,enexis,73.295
OOSTWOLD GEM LEEK,2014,enexis,72.966
OOSTWOLD GEM LEEK,2015,enexis,72.994
OOSTWOLD GEM LEEK,2016,enexis,70.328
OOSTWOLD GEM LEEK,2017,enexis,69.728
OOSTWOLD GEM LEEK,2018,enexis,79.849
OOSTWOLD GEM LEEK,2019,enexis,80.145
OOSTWOLD GEM OLDAMBT,2010,enexis,135.666
OOSTWOLD GEM OLDAMBT,2011,enexis,135.103
OOSTWOLD GEM OLDAMBT,2012,enexis,146.975
OOSTWOLD GEM OLDAMBT,2013,enexis,137.585
OOSTWOLD GEM OLDAMBT,2014,enexis,135.284
OOSTWOLD GEM OLDAMBT,2015,enexis,127.134
OOSTWOLD GEM OLDAMBT,2016,enexis,123.391
OOSTWOLD GEM OLDAMBT,2017,enexis,122.532
OOSTWOLD GEM OLDAMBT,2018,enexis,142.17
OOSTWOLD GEM OLDAMBT,2019,enexis,142.631
OOSTWOLD SCHEEMDA,2010,enexis,3.445
OOSTWOLD SCHEEMDA,2011,enexis,3.376
OOSTWOLD SCHEEMDA,2012,enexis,3.285
OOSTWOLD SCHEEMDA,2013,enexis,3.292
OOSTWOLD SCHEEMDA,2014,enexis,3.268
OOSTWOLD SCHEEMDA,2015,enexis,3.149
OOSTWOLD SCHEEMDA,2016,enexis,3.547
OOSTWOLD SCHEEMDA,2017,enexis,2.956
OOSTWOLD SCHEEMDA,2018,enexis,3.092
OOSTWOLD SCHEEMDA,2019,enexis,2.924
OOSTWOUD,2010,liander,145.951
OOSTWOUD,2011,liander,151.391
OOSTWOUD,2012,liander,142.708
OOSTWOUD,2013,liander,137.907
OOSTWOUD,2014,liander,140.609
OOSTWOUD,2015,liander,132.461
OOSTWOUD,2016,liander,131.817
OOSTWOUD,2017,liander,130.99
OOSTWOUD,2018,liander,123.882
OOSTWOUD,2019,liander,124.127
OOSTZAAN,2010,liander,922.763
OOSTZAAN,2011,liander,917.335
OOSTZAAN,2012,liander,926.659
OOSTZAAN,2013,liander,922.344
OOSTZAAN,2014,liander,910.441
