city,years,smartmeter_cut,smartmeter_cut_count,companies
MEGCHELEN,2018,75,4,liander
MEGCHELEN,2018,85,2,liander
MEGCHELEN,2019,55,3,liander
MEGCHELEN,2019,65,3,liander
MEGCHELEN,2019,75,3,liander
MEGCHELEN,2019,85,6,liander
MEGEN,2010,5,27,enexis
MEGEN,2011,5,28,enexis
MEGEN,2012,5,28,enexis
MEGEN,2013,5,28,enexis
MEGEN,2014,5,28,enexis
MEGEN,2015,5,1,enexis
MEGEN,2015,15,27,enexis
MEGEN,2016,15,30,enexis
MEGEN,2017,25,26,enexis
MEGEN,2017,35,5,enexis
MEGEN,2018,35,10,enexis
MEGEN,2018,45,26,enexis
MEGEN,2019,45,7,enexis
MEGEN,2019,55,26,enexis
MEGEN,2019,65,3,enexis
MEIJEL,2010,5,117,enexis
MEIJEL,2011,5,119,enexis
MEIJEL,2012,5,120,enexis
MEIJEL,2013,5,126,enexis
MEIJEL,2014,5,126,enexis
MEIJEL,2015,5,6,enexis
MEIJEL,2015,15,119,enexis
MEIJEL,2016,15,126,enexis
MEIJEL,2017,15,3,enexis
MEIJEL,2017,25,103,enexis
MEIJEL,2017,35,21,enexis
MEIJEL,2018,25,3,enexis
MEIJEL,2018,35,40,enexis
MEIJEL,2018,45,90,enexis
MEIJEL,2019,25,1,enexis
MEIJEL,2019,35,5,enexis
MEIJEL,2019,45,25,enexis
MEIJEL,2019,55,90,enexis
MEIJEL,2019,65,12,enexis
MELDERSLO,2010,5,30,enexis
MELDERSLO,2011,5,30,enexis
MELDERSLO,2012,5,30,enexis
MELDERSLO,2013,5,31,enexis
MELDERSLO,2014,5,32,enexis
MELDERSLO,2014,15,1,enexis
MELDERSLO,2015,15,33,enexis
MELDERSLO,2016,15,33,enexis
MELDERSLO,2016,25,1,enexis
MELDERSLO,2017,25,28,enexis
MELDERSLO,2017,35,5,enexis
MELDERSLO,2018,35,19,enexis
MELDERSLO,2018,45,17,enexis
MELDERSLO,2019,45,16,enexis
MELDERSLO,2019,55,17,enexis
MELDERSLO,2019,65,3,enexis
MELICK,2010,5,76,enexis
MELICK,2011,5,76,enexis
MELICK,2012,5,79,enexis
MELICK,2013,5,82,enexis
MELICK,2014,5,81,enexis
MELICK,2014,15,1,enexis
MELICK,2015,5,5,enexis
MELICK,2015,15,76,enexis
MELICK,2016,15,81,enexis
MELICK,2017,25,62,enexis
MELICK,2017,35,18,enexis
MELICK,2018,25,1,enexis
MELICK,2018,35,27,enexis
MELICK,2018,45,57,enexis
MELICK,2019,35,1,enexis
MELICK,2019,45,19,enexis
MELICK,2019,55,61,enexis
MELICK,2019,65,5,enexis
MELISSANT,2010,5,33,stedin
MELISSANT,2010,55,1,stedin
MELISSANT,2010,95,4,stedin
MELISSANT,2011,5,33,stedin
MELISSANT,2011,55,1,stedin
MELISSANT,2011,95,4,stedin
MELISSANT,2012,5,33,stedin
MELISSANT,2012,55,1,stedin
MELISSANT,2012,95,4,stedin
MELISSANT,2013,5,33,stedin
MELISSANT,2013,55,1,stedin
MELISSANT,2013,95,4,stedin
MELISSANT,2014,5,32,stedin
MELISSANT,2014,15,1,stedin
MELISSANT,2014,55,1,stedin
MELISSANT,2014,95,4,stedin
MELISSANT,2015,5,18,stedin
MELISSANT,2015,15,11,stedin
MELISSANT,2015,25,3,stedin
MELISSANT,2015,35,1,stedin
MELISSANT,2015,55,1,stedin
MELISSANT,2015,95,4,stedin
MELISSANT,2016,5,9,stedin
MELISSANT,2016,15,16,stedin
MELISSANT,2016,25,6,stedin
MELISSANT,2016,35,2,stedin
MELISSANT,2016,55,1,stedin
MELISSANT,2016,95,4,stedin
MELISSANT,2017,5,3,stedin
MELISSANT,2017,15,8,stedin
MELISSANT,2017,25,12,stedin
MELISSANT,2017,35,7,stedin
MELISSANT,2017,55,3,stedin
MELISSANT,2017,65,1,stedin
MELISSANT,2017,95,4,stedin
MELISSANT,2018,5,2,stedin
MELISSANT,2018,15,7,stedin
MELISSANT,2018,25,9,stedin
MELISSANT,2018,35,9,stedin
MELISSANT,2018,45,3,stedin
MELISSANT,2018,55,2,stedin
MELISSANT,2018,65,2,stedin
MELISSANT,2018,95,4,stedin
MELISSANT,2019,25,2,stedin
MELISSANT,2019,35,2,stedin
MELISSANT,2019,45,1,stedin
MELISSANT,2019,55,9,stedin
MELISSANT,2019,65,6,stedin
MELISSANT,2019,75,2,stedin
MELISSANT,2019,85,7,stedin
MELISSANT,2019,95,8,stedin
MENAAM,2010,5,50,enexis
MENAAM,2011,5,51,enexis
MENAAM,2012,5,52,enexis
MENAAM,2013,5,54,enexis
MENAAM,2014,5,54,enexis
MENAAM,2014,15,1,enexis
MENAAM,2015,5,1,enexis
MENAAM,2015,15,52,enexis
MENAAM,2016,5,29,liander
MENAAM,2016,15,15,liander
MENAAM,2016,25,7,liander
MENAAM,2016,35,3,liander
MENAAM,2016,45,1,liander
MENAAM,2017,5,18,liander
MENAAM,2017,15,19,liander
MENAAM,2017,25,5,liander
MENAAM,2017,35,5,liander
MENAAM,2017,45,5,liander
MENAAM,2017,65,1,liander
MENAAM,2017,95,2,liander
MENAAM,2018,5,14,liander
MENAAM,2018,15,14,liander
MENAAM,2018,25,14,liander
MENAAM,2018,35,4,liander
MENAAM,2018,45,6,liander
MENAAM,2018,65,1,liander
MENAAM,2018,95,2,liander
MENAAM,2019,45,2,liander
MENAAM,2019,55,1,liander
MENAAM,2019,65,3,liander
MENAAM,2019,75,5,liander
MENAAM,2019,85,21,liander
MENAAM,2019,95,24,liander
MENSINGEWEER,2010,5,3,enexis
MENSINGEWEER,2011,5,3,enexis
MENSINGEWEER,2012,5,3,enexis
MENSINGEWEER,2013,5,3,enexis
MENSINGEWEER,2014,5,3,enexis
MENSINGEWEER,2015,15,3,enexis
MENSINGEWEER,2016,15,3,enexis
MENSINGEWEER,2017,25,3,enexis
MENSINGEWEER,2018,45,6,enexis
MENSINGEWEER,2019,55,6,enexis
MEPPEN,2010,5,9,enexis
MEPPEN,2011,5,9,enexis
MEPPEN,2012,5,9,enexis
MEPPEN,2013,5,9,enexis
MEPPEN,2014,5,9,enexis
MEPPEN,2015,15,9,enexis
MEPPEN,2016,15,9,enexis
MEPPEN,2017,25,9,enexis
MEPPEN,2018,35,10,enexis
MEPPEN,2018,45,3,enexis
MEPPEN,2019,45,9,enexis
MEPPEN,2019,55,4,enexis
MERKELBEEK,2010,5,35,enexis
MERKELBEEK,2011,5,35,enexis
MERKELBEEK,2012,5,35,enexis
MERKELBEEK,2013,5,36,enexis
MERKELBEEK,2014,5,37,enexis
MERKELBEEK,2015,15,37,enexis
MERKELBEEK,2016,15,36,enexis
MERKELBEEK,2017,25,32,enexis
MERKELBEEK,2017,35,5,enexis
MERKELBEEK,2018,35,5,enexis
MERKELBEEK,2018,45,37,enexis
MERKELBEEK,2019,45,2,enexis
MERKELBEEK,2019,55,40,enexis
MERSELO,2010,5,13,enexis
MERSELO,2011,5,13,enexis
MERSELO,2012,5,13,enexis
MERSELO,2013,5,14,enexis
MERSELO,2014,5,14,enexis
MERSELO,2015,5,1,enexis
MERSELO,2015,15,13,enexis
MERSELO,2016,15,14,enexis
MERSELO,2017,25,11,enexis
MERSELO,2017,35,3,enexis
MERSELO,2018,25,1,enexis
MERSELO,2018,35,7,enexis
MERSELO,2018,45,9,enexis
MERSELO,2019,35,3,enexis
MERSELO,2019,45,3,enexis
MERSELO,2019,55,10,enexis
MERSELO,2019,65,1,enexis
METEREN,2010,5,61,liander
METEREN,2011,5,61,liander
METEREN,2012,5,61,liander
METEREN,2013,5,60,liander
METEREN,2013,15,4,liander
METEREN,2014,5,55,liander
METEREN,2014,15,6,liander
METEREN,2014,25,1,liander
METEREN,2014,95,4,liander
METEREN,2015,5,44,liander
METEREN,2015,15,15,liander
METEREN,2015,25,3,liander
METEREN,2015,95,5,liander
METEREN,2016,5,41,liander
METEREN,2016,15,14,liander
METEREN,2016,25,6,liander
METEREN,2016,35,1,liander
METEREN,2016,85,1,liander
METEREN,2016,95,4,liander
METEREN,2017,5,35,liander
METEREN,2017,15,13,liander
METEREN,2017,25,10,liander
METEREN,2017,35,4,liander
METEREN,2017,75,1,liander
METEREN,2017,95,9,liander
METEREN,2018,5,23,liander
METEREN,2018,15,19,liander
METEREN,2018,25,13,liander
METEREN,2018,35,7,liander
METEREN,2018,65,1,liander
METEREN,2018,75,2,liander
METEREN,2018,85,1,liander
METEREN,2018,95,7,liander
METEREN,2019,5,14,liander
METEREN,2019,15,24,liander
METEREN,2019,25,11,liander
METEREN,2019,35,11,liander
METEREN,2019,45,2,liander
METEREN,2019,95,13,liander
METERIK,2010,5,24,enexis
METERIK,2011,5,24,enexis
METERIK,2012,5,24,enexis
METERIK,2013,5,27,enexis
METERIK,2014,5,26,enexis
METERIK,2015,5,1,enexis
METERIK,2015,15,26,enexis
METERIK,2016,15,27,enexis
METERIK,2017,25,25,enexis
METERIK,2017,35,3,enexis
METERIK,2018,25,2,enexis
METERIK,2018,35,14,enexis
METERIK,2018,45,14,enexis
METERIK,2019,25,2,enexis
METERIK,2019,35,1,enexis
METERIK,2019,45,9,enexis
METERIK,2019,55,17,enexis
METERIK,2019,65,1,enexis
METSLAWIER,2010,5,18,stedin
METSLAWIER,2011,5,18,stedin
METSLAWIER,2012,5,18,stedin
METSLAWIER,2013,5,18,stedin
METSLAWIER,2014,5,18,stedin
METSLAWIER,2015,5,18,stedin
METSLAWIER,2016,5,8,stedin
METSLAWIER,2016,15,7,stedin
METSLAWIER,2016,25,2,stedin
METSLAWIER,2016,35,1,stedin
METSLAWIER,2017,5,3,stedin
METSLAWIER,2017,15,8,stedin
METSLAWIER,2017,25,4,stedin
METSLAWIER,2017,35,2,stedin
METSLAWIER,2017,45,1,stedin
METSLAWIER,2018,5,2,stedin
METSLAWIER,2018,15,7,stedin
METSLAWIER,2018,25,5,stedin
METSLAWIER,2018,35,3,stedin
METSLAWIER,2018,45,1,stedin
METSLAWIER,2019,5,1,stedin
METSLAWIER,2019,15,4,stedin
METSLAWIER,2019,25,8,stedin
METSLAWIER,2019,35,4,stedin
METSLAWIER,2019,45,1,stedin
MHEER,2010,5,17,enexis
MHEER,2011,5,17,enexis
MHEER,2012,5,17,enexis
MHEER,2013,5,18,enexis
MHEER,2014,5,18,enexis
MHEER,2015,15,18,enexis
MHEER,2016,15,18,enexis
MHEER,2017,25,16,enexis
MHEER,2017,35,2,enexis
MHEER,2018,35,4,enexis
MHEER,2018,45,16,enexis
MHEER,2019,45,4,enexis
MHEER,2019,55,16,enexis
MIDDELAAR,2010,5,14,enexis
MIDDELAAR,2011,5,14,enexis
MIDDELAAR,2012,5,15,enexis
MIDDELAAR,2013,5,15,enexis
MIDDELAAR,2014,5,15,enexis
MIDDELAAR,2015,15,15,enexis
MIDDELAAR,2016,15,15,enexis
MIDDELAAR,2017,25,14,enexis
MIDDELAAR,2017,35,1,enexis
MIDDELAAR,2018,35,5,enexis
MIDDELAAR,2018,45,11,enexis
MIDDELAAR,2019,45,4,enexis
MIDDELAAR,2019,55,12,enexis
MIDDELHARNIS,2010,5,103,stedin
MIDDELHARNIS,2010,15,3,stedin
MIDDELHARNIS,2010,45,1,stedin
MIDDELHARNIS,2010,65,1,stedin
MIDDELHARNIS,2010,75,1,stedin
MIDDELHARNIS,2010,85,1,stedin
MIDDELHARNIS,2010,95,1,stedin
MIDDELHARNIS,2011,5,103,stedin
MIDDELHARNIS,2011,15,3,stedin
MIDDELHARNIS,2011,45,1,stedin
MIDDELHARNIS,2011,65,1,stedin
MIDDELHARNIS,2011,75,2,stedin
MIDDELHARNIS,2011,95,1,stedin
MIDDELHARNIS,2012,5,103,stedin
MIDDELHARNIS,2012,15,3,stedin
MIDDELHARNIS,2012,45,1,stedin
MIDDELHARNIS,2012,65,1,stedin
MIDDELHARNIS,2012,75,2,stedin
MIDDELHARNIS,2012,95,1,stedin
MIDDELHARNIS,2013,5,103,stedin
MIDDELHARNIS,2013,15,3,stedin
MIDDELHARNIS,2013,45,1,stedin
MIDDELHARNIS,2013,65,1,stedin
MIDDELHARNIS,2013,75,2,stedin
MIDDELHARNIS,2013,95,3,stedin
MIDDELHARNIS,2014,5,93,stedin
MIDDELHARNIS,2014,15,11,stedin
MIDDELHARNIS,2014,25,1,stedin
MIDDELHARNIS,2014,45,2,stedin
MIDDELHARNIS,2014,65,1,stedin
MIDDELHARNIS,2014,75,2,stedin
MIDDELHARNIS,2014,85,1,stedin
MIDDELHARNIS,2014,95,3,stedin
MIDDELHARNIS,2015,5,70,stedin
MIDDELHARNIS,2015,15,28,stedin
MIDDELHARNIS,2015,25,6,stedin
MIDDELHARNIS,2015,35,1,stedin
MIDDELHARNIS,2015,45,2,stedin
MIDDELHARNIS,2015,55,1,stedin
MIDDELHARNIS,2015,75,3,stedin
MIDDELHARNIS,2015,85,1,stedin
MIDDELHARNIS,2015,95,3,stedin
MIDDELHARNIS,2016,5,45,stedin
MIDDELHARNIS,2016,15,44,stedin
MIDDELHARNIS,2016,25,10,stedin
MIDDELHARNIS,2016,35,4,stedin
MIDDELHARNIS,2016,45,4,stedin
MIDDELHARNIS,2016,55,1,stedin
MIDDELHARNIS,2016,75,4,stedin
MIDDELHARNIS,2016,85,1,stedin
MIDDELHARNIS,2016,95,3,stedin
MIDDELHARNIS,2017,5,13,stedin
MIDDELHARNIS,2017,15,39,stedin
MIDDELHARNIS,2017,25,31,stedin
MIDDELHARNIS,2017,35,12,stedin
MIDDELHARNIS,2017,45,9,stedin
MIDDELHARNIS,2017,55,3,stedin
MIDDELHARNIS,2017,65,2,stedin
MIDDELHARNIS,2017,75,3,stedin
MIDDELHARNIS,2017,95,5,stedin
MIDDELHARNIS,2018,5,7,stedin
MIDDELHARNIS,2018,15,22,stedin
MIDDELHARNIS,2018,25,31,stedin
MIDDELHARNIS,2018,35,22,stedin
MIDDELHARNIS,2018,45,12,stedin
MIDDELHARNIS,2018,55,7,stedin
MIDDELHARNIS,2018,65,4,stedin
MIDDELHARNIS,2018,75,4,stedin
MIDDELHARNIS,2018,85,2,stedin
MIDDELHARNIS,2018,95,7,stedin
MIDDELHARNIS,2019,45,4,stedin
MIDDELHARNIS,2019,55,7,stedin
MIDDELHARNIS,2019,65,10,stedin
MIDDELHARNIS,2019,75,21,stedin
MIDDELHARNIS,2019,85,44,stedin
MIDDELHARNIS,2019,95,34,stedin
MIDDELIE,2010,5,12,liander
MIDDELIE,2011,5,12,liander
MIDDELIE,2012,5,12,liander
MIDDELIE,2013,5,11,liander
MIDDELIE,2013,15,1,liander
MIDDELIE,2014,5,11,liander
MIDDELIE,2014,15,1,liander
MIDDELIE,2015,5,10,liander
MIDDELIE,2015,15,1,liander
MIDDELIE,2015,25,1,liander
MIDDELIE,2016,5,7,liander
MIDDELIE,2016,15,3,liander
MIDDELIE,2016,25,2,liander
MIDDELIE,2017,5,3,liander
MIDDELIE,2017,15,7,liander
MIDDELIE,2017,35,2,liander
MIDDELIE,2018,5,2,liander
MIDDELIE,2018,15,4,liander
MIDDELIE,2018,25,4,liander
MIDDELIE,2018,35,2,liander
MIDDELIE,2019,5,1,liander
MIDDELIE,2019,15,4,liander
MIDDELIE,2019,25,2,liander
MIDDELIE,2019,35,5,liander
MIDDELSTUM,2010,5,47,enexis
MIDDELSTUM,2011,5,47,enexis
MIDDELSTUM,2012,5,50,enexis
MIDDELSTUM,2013,5,51,enexis
MIDDELSTUM,2014,5,51,enexis
MIDDELSTUM,2015,5,2,enexis
MIDDELSTUM,2015,15,49,enexis
MIDDELSTUM,2016,15,51,enexis
MIDDELSTUM,2017,25,44,enexis
MIDDELSTUM,2017,35,6,enexis
MIDDELSTUM,2018,25,1,enexis
MIDDELSTUM,2018,35,16,enexis
MIDDELSTUM,2018,45,38,enexis
MIDDELSTUM,2019,35,2,enexis
MIDDELSTUM,2019,45,13,enexis
MIDDELSTUM,2019,55,35,enexis
MIDDELSTUM,2019,65,1,enexis
MIDDENBEEMSTER,2010,5,90,liander
MIDDENBEEMSTER,2011,5,92,liander
MIDDENBEEMSTER,2011,15,1,liander
MIDDENBEEMSTER,2012,5,94,liander
MIDDENBEEMSTER,2012,15,1,liander
MIDDENBEEMSTER,2012,35,1,liander
MIDDENBEEMSTER,2013,5,88,liander
MIDDENBEEMSTER,2013,15,6,liander
MIDDENBEEMSTER,2013,25,1,liander
MIDDENBEEMSTER,2013,35,1,liander
MIDDENBEEMSTER,2014,5,79,liander
MIDDENBEEMSTER,2014,15,14,liander
MIDDENBEEMSTER,2014,25,3,liander
MIDDENBEEMSTER,2014,55,1,liander
MIDDENBEEMSTER,2015,5,73,liander
MIDDENBEEMSTER,2015,15,17,liander
MIDDENBEEMSTER,2015,25,6,liander
MIDDENBEEMSTER,2015,55,1,liander
MIDDENBEEMSTER,2016,5,54,liander
MIDDENBEEMSTER,2016,15,31,liander
MIDDENBEEMSTER,2016,25,12,liander
MIDDENBEEMSTER,2016,55,1,liander
MIDDENBEEMSTER,2017,5,39,liander
MIDDENBEEMSTER,2017,15,29,liander
MIDDENBEEMSTER,2017,25,23,liander
MIDDENBEEMSTER,2017,35,6,liander
MIDDENBEEMSTER,2017,45,1,liander
MIDDENBEEMSTER,2017,55,2,liander
MIDDENBEEMSTER,2017,95,1,liander
MIDDENBEEMSTER,2018,5,35,liander
MIDDENBEEMSTER,2018,15,26,liander
MIDDENBEEMSTER,2018,25,29,liander
MIDDENBEEMSTER,2018,35,6,liander
MIDDENBEEMSTER,2018,45,1,liander
MIDDENBEEMSTER,2018,55,1,liander
MIDDENBEEMSTER,2018,65,1,liander
MIDDENBEEMSTER,2018,95,5,liander
MIDDENBEEMSTER,2019,5,25,liander
MIDDENBEEMSTER,2019,15,28,liander
MIDDENBEEMSTER,2019,25,30,liander
MIDDENBEEMSTER,2019,35,12,liander
MIDDENBEEMSTER,2019,45,3,liander
MIDDENBEEMSTER,2019,55,1,liander
MIDDENBEEMSTER,2019,65,2,liander
MIDDENBEEMSTER,2019,95,6,liander
MIDDENMEER,2010,5,93,liander
MIDDENMEER,2011,5,93,liander
MIDDENMEER,2012,5,93,liander
MIDDENMEER,2013,5,87,liander
MIDDENMEER,2013,15,6,liander
MIDDENMEER,2013,25,1,liander
MIDDENMEER,2014,5,74,liander
MIDDENMEER,2014,15,16,liander
MIDDENMEER,2014,25,4,liander
MIDDENMEER,2014,75,1,liander
MIDDENMEER,2015,5,66,liander
MIDDENMEER,2015,15,22,liander
MIDDENMEER,2015,25,6,liander
MIDDENMEER,2015,75,1,liander
MIDDENMEER,2016,5,57,liander
MIDDENMEER,2016,15,24,liander
MIDDENMEER,2016,25,11,liander
MIDDENMEER,2016,35,2,liander
MIDDENMEER,2016,75,1,liander
MIDDENMEER,2017,5,31,liander
MIDDENMEER,2017,15,32,liander
MIDDENMEER,2017,25,22,liander
MIDDENMEER,2017,35,7,liander
MIDDENMEER,2017,45,2,liander
MIDDENMEER,2017,75,1,liander
MIDDENMEER,2018,5,3,liander
MIDDENMEER,2018,15,1,liander
MIDDENMEER,2018,25,5,liander
MIDDENMEER,2018,35,8,liander
MIDDENMEER,2018,45,11,liander
MIDDENMEER,2018,55,9,liander
MIDDENMEER,2018,65,16,liander
MIDDENMEER,2018,75,22,liander
MIDDENMEER,2018,85,16,liander
MIDDENMEER,2018,95,5,liander
MIDDENMEER,2019,5,3,liander
MIDDENMEER,2019,15,1,liander
MIDDENMEER,2019,25,4,liander
MIDDENMEER,2019,35,7,liander
MIDDENMEER,2019,45,12,liander
MIDDENMEER,2019,55,7,liander
MIDDENMEER,2019,65,19,liander
MIDDENMEER,2019,75,21,liander
MIDDENMEER,2019,85,13,liander
MIDDENMEER,2019,95,9,liander
MIDLAREN,2010,5,6,enexis
MIDLAREN,2011,5,6,enexis
MIDLAREN,2012,5,8,enexis
MIDLAREN,2013,5,8,enexis
MIDLAREN,2014,5,7,enexis
MIDLAREN,2014,15,1,enexis
MIDLAREN,2015,15,9,enexis
MIDLAREN,2016,15,8,enexis
MIDLAREN,2016,25,1,enexis
MIDLAREN,2017,25,8,enexis
MIDLAREN,2017,35,1,enexis
MIDLAREN,2018,35,7,enexis
MIDLAREN,2018,45,7,enexis
MIDLAREN,2019,45,6,enexis
MIDLAREN,2019,55,8,enexis
MIDLUM,2010,5,16,enexis
MIDLUM,2011,5,16,enexis
MIDLUM,2012,5,16,enexis
MIDLUM,2013,5,16,enexis
MIDLUM,2014,5,16,enexis
MIDLUM,2015,15,16,enexis
MIDLUM,2016,15,1,liander
MIDLUM,2016,25,1,liander
MIDLUM,2016,35,2,liander
MIDLUM,2016,45,2,liander
MIDLUM,2016,55,2,liander
MIDLUM,2016,65,2,liander
MIDLUM,2016,75,4,liander
MIDLUM,2016,85,2,liander
MIDLUM,2016,95,1,liander
MIDLUM,2017,25,2,liander
MIDLUM,2017,35,1,liander
MIDLUM,2017,45,1,liander
MIDLUM,2017,55,2,liander
MIDLUM,2017,65,4,liander
MIDLUM,2017,75,4,liander
MIDLUM,2017,85,2,liander
MIDLUM,2017,95,1,liander
MIDLUM,2018,25,1,liander
MIDLUM,2018,45,2,liander
MIDLUM,2018,55,1,liander
MIDLUM,2018,65,6,liander
MIDLUM,2018,75,2,liander
MIDLUM,2018,85,4,liander
MIDLUM,2018,95,1,liander
MIDLUM,2019,25,1,liander
MIDLUM,2019,45,1,liander
MIDLUM,2019,55,2,liander
MIDLUM,2019,65,1,liander
MIDLUM,2019,75,5,liander
MIDLUM,2019,85,4,liander
MIDLUM,2019,95,3,liander
MIDSLAND,2010,5,24,enexis
MIDSLAND,2011,5,24,enexis
MIDSLAND,2012,5,24,enexis
MIDSLAND,2013,5,23,enexis
MIDSLAND,2013,15,2,enexis
MIDSLAND,2014,5,23,enexis
MIDSLAND,2014,15,2,enexis
MIDSLAND,2015,5,4,enexis
MIDSLAND,2015,15,20,enexis
MIDSLAND,2015,25,1,enexis
MIDSLAND,2016,5,22,liander
MIDSLAND,2016,15,4,liander
MIDSLAND,2017,5,13,liander
MIDSLAND,2017,15,9,liander
MIDSLAND,2017,25,1,liander
MIDSLAND,2017,35,2,liander
MIDSLAND,2017,45,1,liander
MIDSLAND,2018,5,8,liander
MIDSLAND,2018,15,4,liander
MIDSLAND,2018,25,1,liander
MIDSLAND,2018,35,2,liander
MIDSLAND,2018,55,1,liander
MIDSLAND,2018,65,3,liander
MIDSLAND,2018,75,3,liander
MIDSLAND,2018,85,3,liander
MIDSLAND,2018,95,1,liander
MIDSLAND,2019,5,1,liander
MIDSLAND,2019,15,2,liander
MIDSLAND,2019,25,3,liander
MIDSLAND,2019,35,2,liander
MIDSLAND,2019,45,1,liander
MIDSLAND,2019,55,2,liander
MIDSLAND,2019,65,4,liander
MIDSLAND,2019,75,6,liander
MIDSLAND,2019,85,4,liander
MIDSLAND,2019,95,1,liander
MIDWOLDA,2010,5,43,enexis
MIDWOLDA,2011,5,43,enexis
MIDWOLDA,2012,5,43,enexis
MIDWOLDA,2013,5,43,enexis
MIDWOLDA,2014,5,42,enexis
MIDWOLDA,2014,15,1,enexis
MIDWOLDA,2015,5,1,enexis
MIDWOLDA,2015,15,42,enexis
MIDWOLDA,2016,15,42,enexis
MIDWOLDA,2016,25,1,enexis
MIDWOLDA,2017,25,31,enexis
MIDWOLDA,2017,35,12,enexis
MIDWOLDA,2018,35,14,enexis
MIDWOLDA,2018,45,34,enexis
MIDWOLDA,2019,35,1,enexis
MIDWOLDA,2019,45,11,enexis
MIDWOLDA,2019,55,34,enexis
MIDWOLDA,2019,65,2,enexis
MIDWOLDE,2010,5,10,enexis
MIDWOLDE,2011,5,10,enexis
MIDWOLDE,2012,5,10,enexis
MIDWOLDE,2013,5,10,enexis
MIDWOLDE,2014,5,10,enexis
MIDWOLDE,2015,15,10,enexis
MIDWOLDE,2016,15,10,enexis
MIDWOLDE,2017,25,9,enexis
MIDWOLDE,2017,35,1,enexis
MIDWOLDE,2018,35,5,enexis
MIDWOLDE,2018,45,5,enexis
MIDWOLDE,2019,45,4,enexis
MIDWOLDE,2019,55,6,enexis
MIDWOUD,2010,5,49,liander
MIDWOUD,2011,5,49,liander
MIDWOUD,2012,5,49,liander
MIDWOUD,2013,5,47,liander
MIDWOUD,2013,15,2,liander
MIDWOUD,2014,5,40,liander
MIDWOUD,2014,15,6,liander
MIDWOUD,2014,25,3,liander
MIDWOUD,2015,5,34,liander
MIDWOUD,2015,15,12,liander
MIDWOUD,2015,25,2,liander
MIDWOUD,2015,35,1,liander
MIDWOUD,2016,5,28,liander
MIDWOUD,2016,15,16,liander
MIDWOUD,2016,25,4,liander
MIDWOUD,2016,45,1,liander
MIDWOUD,2017,5,18,liander
MIDWOUD,2017,15,13,liander
MIDWOUD,2017,25,11,liander
MIDWOUD,2017,35,4,liander
MIDWOUD,2017,45,2,liander
MIDWOUD,2017,55,1,liander
MIDWOUD,2018,5,4,liander
MIDWOUD,2018,35,2,liander
MIDWOUD,2018,45,6,liander
MIDWOUD,2018,55,3,liander
MIDWOUD,2018,65,10,liander
MIDWOUD,2018,75,12,liander
MIDWOUD,2018,85,9,liander
MIDWOUD,2018,95,4,liander
MIDWOUD,2019,5,2,liander
MIDWOUD,2019,15,1,liander
MIDWOUD,2019,35,1,liander
MIDWOUD,2019,45,5,liander
MIDWOUD,2019,55,3,liander
MIDWOUD,2019,65,5,liander
MIDWOUD,2019,75,10,liander
MIDWOUD,2019,85,17,liander
MIDWOUD,2019,95,6,liander
MIEDUM,2016,5,1,liander
MIEDUM,2017,25,1,liander
MIEDUM,2018,25,1,liander
MIEDUM,2019,55,1,liander
MIERLO,2017,15,4,enexis
MIERLO,2017,25,156,enexis
MIERLO,2017,35,49,enexis
MIERLO,2018,25,11,enexis
MIERLO,2018,35,57,enexis
MIERLO,2018,45,156,enexis
MIERLO,2019,25,5,enexis
MIERLO,2019,35,12,enexis
MIERLO,2019,45,39,enexis
MIERLO,2019,55,132,enexis
MIERLO,2019,65,37,enexis
MIJDRECHT,2010,5,325,stedin
MIJDRECHT,2010,15,3,stedin
MIJDRECHT,2010,95,1,stedin
MIJDRECHT,2011,5,328,stedin
MIJDRECHT,2011,15,3,stedin
MIJDRECHT,2011,95,1,stedin
MIJDRECHT,2012,5,327,stedin
MIJDRECHT,2012,15,3,stedin
MIJDRECHT,2012,55,1,stedin
MIJDRECHT,2012,95,1,stedin
MIJDRECHT,2013,5,324,stedin
MIJDRECHT,2013,15,7,stedin
MIJDRECHT,2013,85,1,stedin
MIJDRECHT,2013,95,1,stedin
MIJDRECHT,2014,5,271,stedin
MIJDRECHT,2014,15,37,stedin
MIJDRECHT,2014,25,11,stedin
MIJDRECHT,2014,35,6,stedin
MIJDRECHT,2014,45,3,stedin
MIJDRECHT,2014,55,1,stedin
MIJDRECHT,2014,65,1,stedin
MIJDRECHT,2014,85,1,stedin
MIJDRECHT,2014,95,2,stedin
MIJDRECHT,2015,5,223,stedin
MIJDRECHT,2015,15,62,stedin
MIJDRECHT,2015,25,22,stedin
MIJDRECHT,2015,35,11,stedin
MIJDRECHT,2015,45,6,stedin
MIJDRECHT,2015,55,4,stedin
MIJDRECHT,2015,75,2,stedin
MIJDRECHT,2015,85,1,stedin
MIJDRECHT,2015,95,2,stedin
MIJDRECHT,2016,5,194,stedin
MIJDRECHT,2016,15,82,stedin
MIJDRECHT,2016,25,28,stedin
MIJDRECHT,2016,35,14,stedin
MIJDRECHT,2016,45,7,stedin
MIJDRECHT,2016,55,6,stedin
MIJDRECHT,2016,75,2,stedin
MIJDRECHT,2016,85,1,stedin
MIJDRECHT,2016,95,2,stedin
MIJDRECHT,2017,5,159,stedin
MIJDRECHT,2017,15,89,stedin
MIJDRECHT,2017,25,39,stedin
MIJDRECHT,2017,35,27,stedin
