city,years,companies,latitude,longtitude,true_label
OUDERKERK AAN DE AMSTEL,2012,liander,52.294,4.91837,5
OUDERKERK AAN DE AMSTEL,2013,liander,52.294,4.91837,5
OUDERKERK AAN DE AMSTEL,2014,liander,52.294,4.91837,5
OUDERKERK AAN DE AMSTEL,2015,liander,52.294,4.91837,5
OUDERKERK AAN DE AMSTEL,2016,liander,52.294,4.91837,3
OUDERKERK AAN DE AMSTEL,2017,liander,52.294,4.91837,3
OUDERKERK AAN DE AMSTEL,2018,liander,52.294,4.91837,2
OUDERKERK AAN DE AMSTEL,2019,liander,52.294,4.91837,1
ALBLASSERDAM,2010,stedin,51.8667,4.66268,5
ALBLASSERDAM,2011,stedin,51.8667,4.66268,5
ALBLASSERDAM,2012,stedin,51.8667,4.66268,5
ALBLASSERDAM,2013,stedin,51.8667,4.66268,5
ALBLASSERDAM,2014,stedin,51.8667,4.66268,5
ALBLASSERDAM,2015,stedin,51.8667,4.66268,4
ALBLASSERDAM,2016,stedin,51.8667,4.66268,4
ALBLASSERDAM,2017,stedin,51.8667,4.66268,3
ALBLASSERDAM,2018,stedin,51.8667,4.66268,1
ALBLASSERDAM,2019,stedin,51.8667,4.66268,1
BILTHOVEN,2010,stedin,52.1307,5.19231,5
BILTHOVEN,2011,stedin,52.1307,5.19231,5
BILTHOVEN,2012,stedin,52.1307,5.19231,5
BILTHOVEN,2013,stedin,52.1307,5.19231,5
BILTHOVEN,2014,stedin,52.1307,5.19231,5
BILTHOVEN,2015,stedin,52.1307,5.19231,5
BILTHOVEN,2016,stedin,52.1307,5.19231,4
BILTHOVEN,2017,stedin,52.1307,5.19231,4
BILTHOVEN,2018,stedin,52.1307,5.19231,3
BILTHOVEN,2019,stedin,52.1307,5.19231,1
LICHTENVOORDE,2010,liander,51.9875,6.56955,5
LICHTENVOORDE,2011,liander,51.9875,6.56955,5
LICHTENVOORDE,2012,liander,51.9875,6.56955,5
LICHTENVOORDE,2013,liander,51.9875,6.56955,5
LICHTENVOORDE,2014,liander,51.9875,6.56955,5
LICHTENVOORDE,2015,liander,51.9875,6.56955,5
LICHTENVOORDE,2016,liander,51.9875,6.56955,5
LICHTENVOORDE,2017,liander,51.9875,6.56955,4
LICHTENVOORDE,2018,liander,51.9875,6.56955,4
LICHTENVOORDE,2019,liander,51.9875,6.56955,4
DIEMEN,2010,liander,52.3371,4.97438,5
DIEMEN,2011,liander,52.3371,4.97438,5
DIEMEN,2012,liander,52.3371,4.97438,5
DIEMEN,2013,liander,52.3371,4.97438,5
DIEMEN,2014,liander,52.3371,4.97438,5
DIEMEN,2015,liander,52.3371,4.97438,4
DIEMEN,2016,liander,52.3371,4.97438,4
DIEMEN,2017,liander,52.3371,4.97438,4
DIEMEN,2018,liander,52.3371,4.97438,2
DIEMEN,2019,liander,52.3371,4.97438,1
OIRSCHOT,2010,enexis,51.5034,5.3083,5
OIRSCHOT,2011,enexis,51.5034,5.3083,5
OIRSCHOT,2012,enexis,51.5034,5.3083,5
OIRSCHOT,2013,enexis,51.5034,5.3083,5
OIRSCHOT,2014,enexis,51.5034,5.3083,5
OIRSCHOT,2015,enexis,51.5034,5.3083,4
OIRSCHOT,2016,enexis,51.5034,5.3083,4
OIRSCHOT,2017,enexis,51.5034,5.3083,4
OIRSCHOT,2018,enexis,51.5034,5.3083,3
OIRSCHOT,2019,enexis,51.5034,5.3083,3
WOGNUM,2010,liander,52.6771,5.02614,5
WOGNUM,2011,liander,52.6771,5.02614,5
WOGNUM,2012,liander,52.6771,5.02614,5
WOGNUM,2013,liander,52.6771,5.02614,5
WOGNUM,2014,liander,52.6771,5.02614,5
WOGNUM,2015,liander,52.6771,5.02614,5
WOGNUM,2016,liander,52.6771,5.02614,4
WOGNUM,2017,liander,52.6771,5.02614,3
WOGNUM,2018,liander,52.6771,5.02614,3
WOGNUM,2019,liander,52.6771,5.02614,1
DOESBURG,2010,liander,52.0143,6.13392,5
DOESBURG,2011,liander,52.0143,6.13392,5
DOESBURG,2012,liander,52.0143,6.13392,5
DOESBURG,2013,liander,52.0143,6.13392,5
DOESBURG,2014,liander,52.0143,6.13392,5
DOESBURG,2015,liander,52.0143,6.13392,5
DOESBURG,2016,liander,52.0143,6.13392,5
DOESBURG,2017,liander,52.0143,6.13392,4
DOESBURG,2018,liander,52.0143,6.13392,4
DOESBURG,2019,liander,52.0143,6.13392,4
HEEZE,2010,enexis,51.3828,5.57145,5
HEEZE,2011,enexis,51.3828,5.57145,5
HEEZE,2012,enexis,51.3828,5.57145,5
HEEZE,2013,enexis,51.3828,5.57145,5
HEEZE,2014,enexis,51.3828,5.57145,5
HEEZE,2015,enexis,51.3828,5.57145,4
HEEZE,2016,enexis,51.3828,5.57145,4
HEEZE,2017,enexis,51.3828,5.57145,4
HEEZE,2018,enexis,51.3828,5.57145,3
HEEZE,2019,enexis,51.3828,5.57145,1
GRAVE,2010,enexis,51.7586,5.73941,5
GRAVE,2011,enexis,51.7586,5.73941,5
GRAVE,2012,enexis,51.7586,5.73941,5
GRAVE,2013,enexis,51.7586,5.73941,5
GRAVE,2014,enexis,51.7586,5.73941,5
GRAVE,2015,enexis,51.7586,5.73941,4
GRAVE,2016,enexis,51.7586,5.73941,4
GRAVE,2017,enexis,51.7586,5.73941,4
GRAVE,2018,enexis,51.7586,5.73941,3
GRAVE,2019,enexis,51.7586,5.73941,1
WAALWIJK,2010,enexis,51.6858,5.07207,5
WAALWIJK,2011,enexis,51.6858,5.07207,5
WAALWIJK,2012,enexis,51.6858,5.07207,5
WAALWIJK,2013,enexis,51.6858,5.07207,5
WAALWIJK,2014,enexis,51.6858,5.07207,4
WAALWIJK,2015,enexis,51.6858,5.07207,3
WAALWIJK,2016,enexis,51.6858,5.07207,3
WAALWIJK,2017,enexis,51.6858,5.07207,2
WAALWIJK,2018,enexis,51.6858,5.07207,2
WAALWIJK,2019,enexis,51.6858,5.07207,2
NOORDWIJK,2015,liander,52.2409,4.45389,3
NOORDWIJK,2016,liander,52.2409,4.45389,3
APELDOORN,2010,liander,52.2167,5.96667,5
APELDOORN,2011,liander,52.2167,5.96667,5
APELDOORN,2012,liander,52.2167,5.96667,3
APELDOORN,2013,liander,52.2167,5.96667,4
APELDOORN,2014,liander,52.2167,5.96667,4
APELDOORN,2015,liander,52.2167,5.96667,4
APELDOORN,2016,liander,52.2167,5.96667,3
APELDOORN,2017,liander,52.2167,5.96667,2
APELDOORN,2018,liander,52.2167,5.96667,1
APELDOORN,2019,liander,52.2167,5.96667,1
WOUDRICHEM,2010,enexis,51.812,4.99719,5
WOUDRICHEM,2011,enexis,51.812,4.99719,5
WOUDRICHEM,2012,enexis,51.812,4.99719,5
WOUDRICHEM,2013,enexis,51.812,4.99719,5
WOUDRICHEM,2014,enexis,51.812,4.99719,5
WOUDRICHEM,2015,enexis,51.812,4.99719,4
WOUDRICHEM,2016,enexis,51.812,4.99719,4
WOUDRICHEM,2017,enexis,51.812,4.99719,3
WOUDRICHEM,2018,enexis,51.812,4.99719,3
WOUDRICHEM,2019,enexis,51.812,4.99719,3
OUDE PEKELA,2010,enexis,53.1089,7.01527,5
OUDE PEKELA,2011,enexis,53.1089,7.01527,5
OUDE PEKELA,2012,enexis,53.1089,7.01527,5
OUDE PEKELA,2013,enexis,53.1089,7.01527,5
OUDE PEKELA,2014,enexis,53.1089,7.01527,5
OUDE PEKELA,2015,enexis,53.1089,7.01527,5
OUDE PEKELA,2016,enexis,53.1089,7.01527,5
OUDE PEKELA,2017,enexis,53.1089,7.01527,4
OUDE PEKELA,2018,enexis,53.1089,7.01527,3
OUDE PEKELA,2019,enexis,53.1089,7.01527,3
TUBBERGEN,2010,enexis,52.4058,6.78637,5
TUBBERGEN,2011,enexis,52.4058,6.78637,5
TUBBERGEN,2012,enexis,52.4058,6.78637,5
TUBBERGEN,2013,enexis,52.4058,6.78637,5
TUBBERGEN,2014,enexis,52.4058,6.78637,5
TUBBERGEN,2015,enexis,52.4058,6.78637,5
TUBBERGEN,2016,enexis,52.4058,6.78637,4
TUBBERGEN,2017,enexis,52.4058,6.78637,4
TUBBERGEN,2018,enexis,52.4058,6.78637,3
TUBBERGEN,2019,enexis,52.4058,6.78637,3
SCHIPLUIDEN,2010,stedin,51.9746,4.31922,5
SCHIPLUIDEN,2011,stedin,51.9746,4.31922,5
SCHIPLUIDEN,2012,stedin,51.9746,4.31922,5
SCHIPLUIDEN,2013,stedin,51.9746,4.31922,5
SCHIPLUIDEN,2014,stedin,51.9746,4.31922,5
SCHIPLUIDEN,2015,stedin,51.9746,4.31922,5
SCHIPLUIDEN,2016,stedin,51.9746,4.31922,4
SCHIPLUIDEN,2017,stedin,51.9746,4.31922,4
SCHIPLUIDEN,2018,stedin,51.9746,4.31922,4
SCHIPLUIDEN,2019,stedin,51.9746,4.31922,2
ZOETERMEER,2010,stedin,52.0571,4.49595,4
ZOETERMEER,2011,stedin,52.0571,4.49595,4
ZOETERMEER,2012,stedin,52.0571,4.49595,4
ZOETERMEER,2013,stedin,52.0571,4.49595,4
ZOETERMEER,2014,stedin,52.0571,4.49595,4
ZOETERMEER,2015,stedin,52.0571,4.49595,4
ZOETERMEER,2016,stedin,52.0571,4.49595,3
ZOETERMEER,2017,stedin,52.0571,4.49595,3
ZOETERMEER,2018,stedin,52.0571,4.49595,3
ZOETERMEER,2019,stedin,52.0571,4.49595,2
ZOETERWOUDE,2010,liander,52.1211,4.49641,5
ZOETERWOUDE,2011,liander,52.1211,4.49641,5
ZOETERWOUDE,2012,liander,52.1211,4.49641,5
ZOETERWOUDE,2013,liander,52.1211,4.49641,5
ZOETERWOUDE,2014,liander,52.1211,4.49641,5
ZOETERWOUDE,2015,liander,52.1211,4.49641,4
ZOETERWOUDE,2016,liander,52.1211,4.49641,4
ZOETERWOUDE,2017,liander,52.1211,4.49641,3
ZOETERWOUDE,2018,liander,52.1211,4.49641,3
ZOETERWOUDE,2019,liander,52.1211,4.49641,1
LOCHEM,2010,liander,52.1608,6.4151,5
LOCHEM,2011,liander,52.1608,6.4151,5
LOCHEM,2012,liander,52.1608,6.4151,5
LOCHEM,2013,liander,52.1608,6.4151,5
LOCHEM,2014,liander,52.1608,6.4151,5
LOCHEM,2015,liander,52.1608,6.4151,5
LOCHEM,2016,liander,52.1608,6.4151,4
LOCHEM,2017,liander,52.1608,6.4151,4
LOCHEM,2018,liander,52.1608,6.4151,4
LOCHEM,2019,liander,52.1608,6.4151,1
LOBITH,2010,liander,51.8632,6.11496,5
LOBITH,2011,liander,51.8632,6.11496,5
LOBITH,2012,liander,51.8632,6.11496,5
LOBITH,2013,liander,51.8632,6.11496,5
LOBITH,2014,liander,51.8632,6.11496,5
LOBITH,2015,liander,51.8632,6.11496,5
LOBITH,2016,liander,51.8632,6.11496,5
LOBITH,2017,liander,51.8632,6.11496,5
LOBITH,2018,liander,51.8632,6.11496,4
LOBITH,2019,liander,51.8632,6.11496,1
HARLINGEN,2010,liander,53.1738,5.43024,2
HARLINGEN,2011,liander,53.1738,5.43024,2
HARLINGEN,2012,liander,53.1738,5.43024,2
HARLINGEN,2013,liander,53.1738,5.43024,5
HARLINGEN,2014,liander,53.1738,5.43024,5
HARLINGEN,2015,liander,53.1738,5.43024,2
HARLINGEN,2016,liander,53.1738,5.43024,2
HARLINGEN,2017,liander,53.1738,5.43024,2
HARLINGEN,2018,liander,53.1738,5.43024,2
HARLINGEN,2019,liander,53.1738,5.43024,1
EXLOO,2010,enexis,52.8802,6.86107,5
EXLOO,2011,enexis,52.8802,6.86107,5
EXLOO,2012,enexis,52.8802,6.86107,5
EXLOO,2013,enexis,52.8802,6.86107,5
EXLOO,2014,enexis,52.8802,6.86107,5
EXLOO,2015,enexis,52.8802,6.86107,5
EXLOO,2016,enexis,52.8802,6.86107,4
EXLOO,2017,enexis,52.8802,6.86107,4
EXLOO,2018,enexis,52.8802,6.86107,3
EXLOO,2019,enexis,52.8802,6.86107,2
LEERDAM,2010,stedin,51.8956,5.09177,5
LEERDAM,2011,stedin,51.8956,5.09177,5
LEERDAM,2012,stedin,51.8956,5.09177,5
LEERDAM,2013,stedin,51.8956,5.09177,5
LEERDAM,2014,stedin,51.8956,5.09177,5
LEERDAM,2015,stedin,51.8956,5.09177,4
LEERDAM,2016,stedin,51.8956,5.09177,4
LEERDAM,2017,stedin,51.8956,5.09177,3
LEERDAM,2018,stedin,51.8956,5.09177,3
LEERDAM,2019,stedin,51.8956,5.09177,1
NIJMEGEN,2010,liander,51.8333,5.86667,5
NIJMEGEN,2011,liander,51.8333,5.86667,5
NIJMEGEN,2012,liander,51.8333,5.86667,5
NIJMEGEN,2013,liander,51.8333,5.86667,5
NIJMEGEN,2014,liander,51.8333,5.86667,5
NIJMEGEN,2015,liander,51.8333,5.86667,4
NIJMEGEN,2016,liander,51.8333,5.86667,4
NIJMEGEN,2017,liander,51.8333,5.86667,3
NIJMEGEN,2018,liander,51.8333,5.86667,3
NIJMEGEN,2019,liander,51.8333,5.86667,2
HILVERSUM,2010,liander,52.2319,5.17988,5
HILVERSUM,2011,liander,52.2319,5.17988,5
HILVERSUM,2012,liander,52.2319,5.17988,5
HILVERSUM,2013,liander,52.2319,5.17988,5
HILVERSUM,2014,liander,52.2319,5.17988,5
HILVERSUM,2015,liander,52.2319,5.17988,5
HILVERSUM,2016,liander,52.2319,5.17988,5
HILVERSUM,2017,liander,52.2319,5.17988,4
HILVERSUM,2018,liander,52.2319,5.17988,4
HILVERSUM,2019,liander,52.2319,5.17988,2
HILVERSUM,2019,stedin,52.2319,5.17988,2
DRONTEN,2010,liander,52.5227,5.71876,5
DRONTEN,2011,liander,52.5227,5.71876,5
DRONTEN,2012,liander,52.5227,5.71876,5
DRONTEN,2013,liander,52.5227,5.71876,3
DRONTEN,2014,liander,52.5227,5.71876,2
DRONTEN,2015,liander,52.5227,5.71876,2
DRONTEN,2016,liander,52.5227,5.71876,2
DRONTEN,2017,liander,52.5227,5.71876,2
DRONTEN,2018,liander,52.5227,5.71876,2
DRONTEN,2019,liander,52.5227,5.71876,1
OSS,2010,enexis,51.7667,5.53333,5
OSS,2011,enexis,51.7667,5.53333,5
OSS,2012,enexis,51.7667,5.53333,5
OSS,2013,enexis,51.7667,5.53333,5
OSS,2014,enexis,51.7667,5.53333,5
OSS,2015,enexis,51.7667,5.53333,4
OSS,2016,enexis,51.7667,5.53333,3
OSS,2017,enexis,51.7667,5.53333,3
OSS,2018,enexis,51.7667,5.53333,1
OSS,2019,enexis,51.7667,5.53333,1
DEVENTER,2010,enexis,52.25,6.2,5
DEVENTER,2010,liander,52.25,6.2,5
DEVENTER,2011,enexis,52.25,6.2,5
DEVENTER,2011,liander,52.25,6.2,5
DEVENTER,2012,enexis,52.25,6.2,5
DEVENTER,2012,liander,52.25,6.2,5
DEVENTER,2013,enexis,52.25,6.2,5
DEVENTER,2013,liander,52.25,6.2,5
DEVENTER,2014,enexis,52.25,6.2,5
DEVENTER,2014,liander,52.25,6.2,5
DEVENTER,2015,enexis,52.25,6.2,4
DEVENTER,2015,liander,52.25,6.2,4
DEVENTER,2016,enexis,52.25,6.2,3
DEVENTER,2016,liander,52.25,6.2,3
DEVENTER,2017,enexis,52.25,6.2,2
DEVENTER,2017,liander,52.25,6.2,2
DEVENTER,2018,enexis,52.25,6.2,1
DEVENTER,2018,liander,52.25,6.2,1
DEVENTER,2019,enexis,52.25,6.2,1
DEVENTER,2019,liander,52.25,6.2,1
OLDENZAAL,2010,enexis,52.3118,6.92974,5
OLDENZAAL,2011,enexis,52.3118,6.92974,5
OLDENZAAL,2012,enexis,52.3118,6.92974,5
OLDENZAAL,2013,enexis,52.3118,6.92974,5
OLDENZAAL,2014,enexis,52.3118,6.92974,5
OLDENZAAL,2015,enexis,52.3118,6.92974,4
OLDENZAAL,2016,enexis,52.3118,6.92974,4
OLDENZAAL,2017,enexis,52.3118,6.92974,3
OLDENZAAL,2018,enexis,52.3118,6.92974,3
OLDENZAAL,2019,enexis,52.3118,6.92974,3
SINT-MICHIELSGESTEL,2010,enexis,51.6427,5.35578,5
SINT-MICHIELSGESTEL,2011,enexis,51.6427,5.35578,5
SINT-MICHIELSGESTEL,2012,enexis,51.6427,5.35578,5
SINT-MICHIELSGESTEL,2013,enexis,51.6427,5.35578,5
SINT-MICHIELSGESTEL,2014,enexis,51.6427,5.35578,5
SINT-MICHIELSGESTEL,2015,enexis,51.6427,5.35578,3
SINT-MICHIELSGESTEL,2016,enexis,51.6427,5.35578,3
SINT-MICHIELSGESTEL,2017,enexis,51.6427,5.35578,3
SINT-MICHIELSGESTEL,2018,enexis,51.6427,5.35578,3
SINT-MICHIELSGESTEL,2019,enexis,51.6427,5.35578,3
SINT-OEDENRODE,2010,enexis,51.5681,5.45782,5
SINT-OEDENRODE,2011,enexis,51.5681,5.45782,5
SINT-OEDENRODE,2012,enexis,51.5681,5.45782,5
SINT-OEDENRODE,2013,enexis,51.5681,5.45782,5
SINT-OEDENRODE,2014,enexis,51.5681,5.45782,5
SINT-OEDENRODE,2015,enexis,51.5681,5.45782,4
SINT-OEDENRODE,2016,enexis,51.5681,5.45782,4
SINT-OEDENRODE,2017,enexis,51.5681,5.45782,4
SINT-OEDENRODE,2018,enexis,51.5681,5.45782,4
SINT-OEDENRODE,2019,enexis,51.5681,5.45782,3
WIJK EN AALBURG,2010,enexis,51.7572,5.13026,5
WIJK EN AALBURG,2011,enexis,51.7572,5.13026,5
WIJK EN AALBURG,2012,enexis,51.7572,5.13026,5
WIJK EN AALBURG,2013,enexis,51.7572,5.13026,5
WIJK EN AALBURG,2014,enexis,51.7572,5.13026,5
WIJK EN AALBURG,2015,enexis,51.7572,5.13026,4
WIJK EN AALBURG,2016,enexis,51.7572,5.13026,4
WIJK EN AALBURG,2017,enexis,51.7572,5.13026,3
WIJK EN AALBURG,2018,enexis,51.7572,5.13026,3
WIJK EN AALBURG,2019,enexis,51.7572,5.13026,3
SELLINGEN,2010,enexis,52.9445,7.15203,5
SELLINGEN,2011,enexis,52.9445,7.15203,5
SELLINGEN,2012,enexis,52.9445,7.15203,5
SELLINGEN,2013,enexis,52.9445,7.15203,5
SELLINGEN,2014,enexis,52.9445,7.15203,5
SELLINGEN,2015,enexis,52.9445,7.15203,5
SELLINGEN,2016,enexis,52.9445,7.15203,4
SELLINGEN,2017,enexis,52.9445,7.15203,4
SELLINGEN,2018,enexis,52.9445,7.15203,3
SELLINGEN,2019,enexis,52.9445,7.15203,2
EMMELOORD,2010,enexis,52.71,5.75124,5
EMMELOORD,2011,enexis,52.71,5.75124,5
EMMELOORD,2012,enexis,52.71,5.75124,5
EMMELOORD,2013,enexis,52.71,5.75124,5
EMMELOORD,2014,enexis,52.71,5.75124,4
EMMELOORD,2015,enexis,52.71,5.75124,4
EMMELOORD,2016,liander,52.71,5.75124,4
EMMELOORD,2017,liander,52.71,5.75124,3
EMMELOORD,2018,liander,52.71,5.75124,2
EMMELOORD,2019,liander,52.71,5.75124,1
REUSEL,2010,enexis,51.3618,5.16556,5
REUSEL,2011,enexis,51.3618,5.16556,5
REUSEL,2012,enexis,51.3618,5.16556,5
REUSEL,2013,enexis,51.3618,5.16556,5
REUSEL,2014,enexis,51.3618,5.16556,5
REUSEL,2015,enexis,51.3618,5.16556,4
REUSEL,2016,enexis,51.3618,5.16556,4
REUSEL,2017,enexis,51.3618,5.16556,4
REUSEL,2018,enexis,51.3618,5.16556,2
REUSEL,2019,enexis,51.3618,5.16556,2
OOSTHUIZEN,2010,liander,52.5713,4.99702,5
OOSTHUIZEN,2011,liander,52.5713,4.99702,5
OOSTHUIZEN,2012,liander,52.5713,4.99702,5
OOSTHUIZEN,2013,liander,52.5713,4.99702,5
OOSTHUIZEN,2014,liander,52.5713,4.99702,5
OOSTHUIZEN,2015,liander,52.5713,4.99702,5
OOSTHUIZEN,2016,liander,52.5713,4.99702,5
OOSTHUIZEN,2017,liander,52.5713,4.99702,4
OOSTHUIZEN,2018,liander,52.5713,4.99702,4
OOSTHUIZEN,2019,liander,52.5713,4.99702,3
ZAANDAM,2010,liander,52.4393,4.81056,5
ZAANDAM,2011,liander,52.4393,4.81056,5
ZAANDAM,2012,liander,52.4393,4.81056,5
ZAANDAM,2013,liander,52.4393,4.81056,5
ZAANDAM,2014,liander,52.4393,4.81056,5
ZAANDAM,2015,liander,52.4393,4.81056,5
ZAANDAM,2016,liander,52.4393,4.81056,4
ZAANDAM,2017,liander,52.4393,4.81056,2
ZAANDAM,2018,liander,52.4393,4.81056,1
ZAANDAM,2019,liander,52.4393,4.81056,1
MIJDRECHT,2010,stedin,52.2081,4.87814,5
MIJDRECHT,2011,stedin,52.2081,4.87814,5
MIJDRECHT,2012,stedin,52.2081,4.87814,5
MIJDRECHT,2013,stedin,52.2081,4.87814,5
MIJDRECHT,2014,stedin,52.2081,4.87814,5
MIJDRECHT,2015,stedin,52.2081,4.87814,5
MIJDRECHT,2016,stedin,52.2081,4.87814,4
MIJDRECHT,2017,stedin,52.2081,4.87814,4
MIJDRECHT,2018,stedin,52.2081,4.87814,4
MIJDRECHT,2019,stedin,52.2081,4.87814,3
STOLWIJK,2010,stedin,51.972,4.77293,5
STOLWIJK,2011,stedin,51.972,4.77293,5
STOLWIJK,2012,stedin,51.972,4.77293,5
STOLWIJK,2013,stedin,51.972,4.77293,5
STOLWIJK,2014,stedin,51.972,4.77293,4
STOLWIJK,2015,stedin,51.972,4.77293,4
STOLWIJK,2016,stedin,51.972,4.77293,3
STOLWIJK,2017,stedin,51.972,4.77293,3
STOLWIJK,2018,stedin,51.972,4.77293,3
STOLWIJK,2019,stedin,51.972,4.77293,3
HOUTEN,2010,stedin,52.0333,5.16667,5
HOUTEN,2011,stedin,52.0333,5.16667,5
HOUTEN,2012,stedin,52.0333,5.16667,5
HOUTEN,2013,stedin,52.0333,5.16667,5
HOUTEN,2014,stedin,52.0333,5.16667,4
HOUTEN,2015,stedin,52.0333,5.16667,4
HOUTEN,2016,stedin,52.0333,5.16667,1
HOUTEN,2017,stedin,52.0333,5.16667,1
HOUTEN,2018,stedin,52.0333,5.16667,1
HOUTEN,2019,stedin,52.0333,5.16667,1
MAASDAM,2010,stedin,51.7893,4.55514,5
MAASDAM,2011,stedin,51.7893,4.55514,5
MAASDAM,2012,stedin,51.7893,4.55514,5
MAASDAM,2013,stedin,51.7893,4.55514,5
MAASDAM,2014,stedin,51.7893,4.55514,5
MAASDAM,2015,stedin,51.7893,4.55514,1
MAASDAM,2016,stedin,51.7893,4.55514,1
MAASDAM,2017,stedin,51.7893,4.55514,1
MAASDAM,2018,stedin,51.7893,4.55514,1
MAASDAM,2019,stedin,51.7893,4.55514,1
ROCKANJE,2010,stedin,51.8715,4.06931,5
ROCKANJE,2011,stedin,51.8715,4.06931,5
ROCKANJE,2012,stedin,51.8715,4.06931,5
ROCKANJE,2013,stedin,51.8715,4.06931,5
ROCKANJE,2014,stedin,51.8715,4.06931,5
ROCKANJE,2015,stedin,51.8715,4.06931,4
ROCKANJE,2016,stedin,51.8715,4.06931,4
ROCKANJE,2017,stedin,51.8715,4.06931,3
ROCKANJE,2018,stedin,51.8715,4.06931,3
ROCKANJE,2019,stedin,51.8715,4.06931,1
SCHAGEN,2010,liander,52.7873,4.8069,5
SCHAGEN,2011,liander,52.7873,4.8069,5
SCHAGEN,2012,liander,52.7873,4.8069,5
SCHAGEN,2013,liander,52.7873,4.8069,5
SCHAGEN,2014,liander,52.7873,4.8069,5
SCHAGEN,2015,liander,52.7873,4.8069,5
SCHAGEN,2016,liander,52.7873,4.8069,4
SCHAGEN,2017,liander,52.7873,4.8069,1
SCHAGEN,2018,liander,52.7873,4.8069,1
SCHAGEN,2019,liander,52.7873,4.8069,1
VLAARDINGEN,2010,stedin,51.921,4.32188,5
VLAARDINGEN,2011,stedin,51.921,4.32188,5
VLAARDINGEN,2012,stedin,51.921,4.32188,5
VLAARDINGEN,2013,stedin,51.921,4.32188,5
VLAARDINGEN,2014,stedin,51.921,4.32188,5
VLAARDINGEN,2015,stedin,51.921,4.32188,5
VLAARDINGEN,2016,stedin,51.921,4.32188,4
VLAARDINGEN,2017,stedin,51.921,4.32188,4
VLAARDINGEN,2018,stedin,51.921,4.32188,3
VLAARDINGEN,2019,stedin,51.921,4.32188,3
BERGAMBACHT,2010,stedin,51.9338,4.78644,5
BERGAMBACHT,2011,stedin,51.9338,4.78644,5
BERGAMBACHT,2012,stedin,51.9338,4.78644,5
BERGAMBACHT,2013,stedin,51.9338,4.78644,5
BERGAMBACHT,2014,stedin,51.9338,4.78644,4
BERGAMBACHT,2015,stedin,51.9338,4.78644,3
BERGAMBACHT,2016,stedin,51.9338,4.78644,3
BERGAMBACHT,2017,stedin,51.9338,4.78644,3
BERGAMBACHT,2018,stedin,51.9338,4.78644,3
BERGAMBACHT,2019,stedin,51.9338,4.78644,2
BEETSTERZWAAG,2010,liander,53.0623,6.07869,5
BEETSTERZWAAG,2011,liander,53.0623,6.07869,5
BEETSTERZWAAG,2012,liander,53.0623,6.07869,5
BEETSTERZWAAG,2013,liander,53.0623,6.07869,5
BEETSTERZWAAG,2014,liander,53.0623,6.07869,5
BEETSTERZWAAG,2015,liander,53.0623,6.07869,5
BEETSTERZWAAG,2016,liander,53.0623,6.07869,5
BEETSTERZWAAG,2017,liander,53.0623,6.07869,4
BEETSTERZWAAG,2018,liander,53.0623,6.07869,4
BEETSTERZWAAG,2019,liander,53.0623,6.07869,4
HORST,2010,enexis,51.4519,6.05227,5
HORST,2011,enexis,51.4519,6.05227,5
HORST,2012,enexis,51.4519,6.05227,5
HORST,2013,enexis,51.4519,6.05227,5
HORST,2014,enexis,51.4519,6.05227,4
HORST,2015,enexis,51.4519,6.05227,4
HORST,2016,enexis,51.4519,6.05227,3
HORST,2017,enexis,51.4519,6.05227,3
HORST,2018,enexis,51.4519,6.05227,3
HORST,2019,enexis,51.4519,6.05227,2
LOPIK,2010,stedin,51.9737,4.9475,5
LOPIK,2011,stedin,51.9737,4.9475,5
LOPIK,2012,stedin,51.9737,4.9475,5
LOPIK,2013,stedin,51.9737,4.9475,5
LOPIK,2014,stedin,51.9737,4.9475,5
LOPIK,2015,stedin,51.9737,4.9475,5
LOPIK,2016,stedin,51.9737,4.9475,5
LOPIK,2017,stedin,51.9737,4.9475,4
LOPIK,2018,stedin,51.9737,4.9475,4
LOPIK,2019,stedin,51.9737,4.9475,4
HEILOO,2010,liander,52.6025,4.68815,5
HEILOO,2011,liander,52.6025,4.68815,5
HEILOO,2012,liander,52.6025,4.68815,5
HEILOO,2013,liander,52.6025,4.68815,5
HEILOO,2014,liander,52.6025,4.68815,5
HEILOO,2015,liander,52.6025,4.68815,5
HEILOO,2016,liander,52.6025,4.68815,4
HEILOO,2017,liander,52.6025,4.68815,4
HEILOO,2018,liander,52.6025,4.68815,3
HEILOO,2019,liander,52.6025,4.68815,2
IJMUIDEN,2010,liander,52.4547,4.60317,5
IJMUIDEN,2011,liander,52.4547,4.60317,5
IJMUIDEN,2012,liander,52.4547,4.60317,5
IJMUIDEN,2013,liander,52.4547,4.60317,5
IJMUIDEN,2014,liander,52.4547,4.60317,5
IJMUIDEN,2015,liander,52.4547,4.60317,4
IJMUIDEN,2016,liander,52.4547,4.60317,4
IJMUIDEN,2017,liander,52.4547,4.60317,1
IJMUIDEN,2018,liander,52.4547,4.60317,1
IJMUIDEN,2019,liander,52.4547,4.60317,1
PURMEREND,2010,liander,52.5096,4.96388,5
PURMEREND,2011,liander,52.5096,4.96388,5
PURMEREND,2012,liander,52.5096,4.96388,5
PURMEREND,2013,liander,52.5096,4.96388,5
PURMEREND,2014,liander,52.5096,4.96388,5
PURMEREND,2015,liander,52.5096,4.96388,5
PURMEREND,2016,liander,52.5096,4.96388,4
