city,years,companies,predict_label
NIJMEGEN BEM 303,2011,liander,1
NIJMEGEN BEM 303,2012,liander,2
NIJMEGEN BEM 303,2013,liander,2
NIJVERDAL,2010,enexis,1
NIJVERDAL,2011,enexis,1
NIJVERDAL,2012,enexis,1
NIJVERDAL,2013,enexis,1
NIJVERDAL,2014,enexis,1
NIJVERDAL,2015,enexis,1
NIJVERDAL,2016,enexis,1
NIJVERDAL,2017,enexis,1
NIJVERDAL,2018,enexis,1
NIJVERDAL,2019,enexis,1
NISPEN,2010,enexis,1
NISPEN,2011,enexis,1
NISPEN,2012,enexis,1
NISPEN,2013,enexis,1
NISPEN,2014,enexis,1
NISPEN,2015,enexis,1
NISPEN,2016,enexis,1
NISPEN,2017,enexis,1
NISPEN,2018,enexis,1
NISPEN,2019,enexis,1
NISTELRODE,2017,enexis,1
NISTELRODE,2018,enexis,1
NISTELRODE,2019,enexis,1
NOARDBURGUM,2010,stedin,1
NOARDBURGUM,2011,stedin,1
NOARDBURGUM,2012,stedin,1
NOARDBURGUM,2013,stedin,1
NOARDBURGUM,2014,stedin,1
NOARDBURGUM,2015,stedin,1
NOARDBURGUM,2016,stedin,1
NOARDBURGUM,2017,stedin,1
NOARDBURGUM,2018,stedin,1
NOARDBURGUM,2019,stedin,1
NOOITGEDACHT,2010,enexis,3
NOOITGEDACHT,2011,enexis,1
NOOITGEDACHT,2012,enexis,1
NOOITGEDACHT,2013,enexis,2
NOOITGEDACHT,2014,enexis,2
NOOITGEDACHT,2015,enexis,2
NOOITGEDACHT,2016,enexis,1
NOOITGEDACHT,2017,enexis,1
NOOITGEDACHT,2018,enexis,2
NOOITGEDACHT,2019,enexis,1
NOORBEEK,2010,enexis,1
NOORBEEK,2011,enexis,1
NOORBEEK,2012,enexis,1
NOORBEEK,2013,enexis,1
NOORBEEK,2014,enexis,1
NOORBEEK,2015,enexis,1
NOORBEEK,2016,enexis,1
NOORBEEK,2017,enexis,1
NOORBEEK,2018,enexis,1
NOORBEEK,2019,enexis,1
NOORD-SCHARWOUDE,2010,liander,1
NOORD-SCHARWOUDE,2011,liander,1
NOORD-SCHARWOUDE,2012,liander,1
NOORD-SCHARWOUDE,2013,liander,1
NOORD-SCHARWOUDE,2014,liander,1
NOORD-SCHARWOUDE,2015,liander,1
NOORD-SCHARWOUDE,2016,liander,1
NOORD-SCHARWOUDE,2017,liander,1
NOORD-SCHARWOUDE,2018,liander,1
NOORD-SCHARWOUDE,2019,liander,1
NOORD-SLEEN,2010,enexis,1
NOORD-SLEEN,2011,enexis,1
NOORD-SLEEN,2012,enexis,1
NOORD-SLEEN,2013,enexis,1
NOORD-SLEEN,2014,enexis,1
NOORD-SLEEN,2015,enexis,1
NOORD-SLEEN,2016,enexis,1
NOORD-SLEEN,2017,enexis,1
NOORD-SLEEN,2018,enexis,1
NOORD-SLEEN,2019,enexis,1
NOORDBEEMSTER,2010,liander,2
NOORDBEEMSTER,2011,liander,1
NOORDBEEMSTER,2012,liander,1
NOORDBEEMSTER,2013,liander,1
NOORDBEEMSTER,2014,liander,1
NOORDBEEMSTER,2015,liander,1
NOORDBEEMSTER,2016,liander,2
NOORDBEEMSTER,2017,liander,2
NOORDBEEMSTER,2018,liander,2
NOORDBEEMSTER,2019,liander,2
NOORDBROEK,2010,enexis,1
NOORDBROEK,2011,enexis,1
NOORDBROEK,2012,enexis,1
NOORDBROEK,2013,enexis,1
NOORDBROEK,2014,enexis,1
NOORDBROEK,2015,enexis,1
NOORDBROEK,2016,enexis,1
NOORDBROEK,2017,enexis,1
NOORDBROEK,2018,enexis,1
NOORDBROEK,2019,enexis,1
NOORDEINDE GLD,2010,enexis,1
NOORDEINDE GLD,2011,enexis,1
NOORDEINDE GLD,2012,enexis,1
NOORDEINDE GLD,2013,enexis,2
NOORDEINDE GLD,2014,enexis,1
NOORDEINDE GLD,2015,enexis,1
NOORDEINDE GLD,2016,enexis,1
NOORDEINDE GLD,2017,enexis,1
NOORDEINDE GLD,2018,enexis,1
NOORDEINDE GLD,2019,enexis,1
NOORDEINDE GLD,2019,liander,1
NOORDEINDE NH,2010,liander,4
NOORDEINDE NH,2011,liander,4
NOORDEINDE NH,2012,liander,4
NOORDEINDE NH,2013,liander,4
NOORDEINDE NH,2014,liander,5
NOORDEINDE NH,2015,liander,1
NOORDEINDE NH,2016,liander,4
NOORDEINDE NH,2017,liander,4
NOORDEINDE NH,2018,liander,1
NOORDEINDE NH,2019,liander,1
NOORDELOOS,2010,stedin,1
NOORDELOOS,2011,stedin,1
NOORDELOOS,2012,stedin,1
NOORDELOOS,2013,stedin,1
NOORDELOOS,2014,stedin,1
NOORDELOOS,2015,stedin,1
NOORDELOOS,2016,stedin,1
NOORDELOOS,2017,stedin,1
NOORDELOOS,2018,stedin,1
NOORDELOOS,2019,stedin,1
NOORDEN,2010,liander,1
NOORDEN,2011,liander,1
NOORDEN,2012,liander,1
NOORDEN,2013,liander,1
NOORDEN,2014,liander,1
NOORDEN,2015,liander,1
NOORDEN,2016,liander,1
NOORDEN,2017,liander,1
NOORDEN,2018,liander,1
NOORDEN,2019,liander,1
NOORDHOEK,2012,enexis,1
NOORDHOEK,2013,enexis,1
NOORDHOEK,2014,enexis,1
NOORDHOEK,2015,enexis,1
NOORDHOEK,2016,enexis,1
NOORDHOEK,2017,enexis,1
NOORDHOEK,2018,enexis,1
NOORDHOEK,2019,enexis,1
NOORDHORN,2010,enexis,1
NOORDHORN,2011,enexis,1
NOORDHORN,2012,enexis,1
NOORDHORN,2013,enexis,1
NOORDHORN,2014,enexis,1
NOORDHORN,2015,enexis,1
NOORDHORN,2016,enexis,1
NOORDHORN,2017,enexis,1
NOORDHORN,2018,enexis,1
NOORDHORN,2019,enexis,1
NOORDLAREN,2010,enexis,1
NOORDLAREN,2011,enexis,1
NOORDLAREN,2012,enexis,1
NOORDLAREN,2013,enexis,1
NOORDLAREN,2014,enexis,1
NOORDLAREN,2015,enexis,1
NOORDLAREN,2016,enexis,1
NOORDLAREN,2017,enexis,1
NOORDLAREN,2018,enexis,1
NOORDLAREN,2019,enexis,1
NOORDWIJK,2015,liander,1
NOORDWIJK,2016,liander,1
NOORDWIJK GN,2010,enexis,1
NOORDWIJK GN,2011,enexis,1
NOORDWIJK GN,2012,enexis,1
NOORDWIJK GN,2013,enexis,1
NOORDWIJK GN,2014,enexis,1
NOORDWIJK GN,2015,enexis,1
NOORDWIJK GN,2016,enexis,1
NOORDWIJK GN,2017,enexis,1
NOORDWIJK GN,2018,enexis,1
NOORDWIJK GN,2019,enexis,1
NOORDWIJK ZH,2010,liander,1
NOORDWIJK ZH,2011,liander,1
NOORDWIJK ZH,2012,liander,1
NOORDWIJK ZH,2013,liander,1
NOORDWIJK ZH,2014,liander,1
NOORDWIJK ZH,2015,liander,1
NOORDWIJK ZH,2016,liander,1
NOORDWIJK ZH,2017,liander,1
NOORDWIJK ZH,2018,liander,1
NOORDWIJK ZH,2019,liander,1
NOORDWIJKERHOUT,2010,liander,1
NOORDWIJKERHOUT,2011,liander,1
NOORDWIJKERHOUT,2012,liander,1
NOORDWIJKERHOUT,2013,liander,1
NOORDWIJKERHOUT,2014,liander,1
NOORDWIJKERHOUT,2015,liander,1
NOORDWIJKERHOUT,2016,liander,1
NOORDWIJKERHOUT,2017,liander,1
NOORDWIJKERHOUT,2018,liander,1
NOORDWIJKERHOUT,2019,liander,1
NOORDWOLDE FR,2010,enexis,1
NOORDWOLDE FR,2011,enexis,1
NOORDWOLDE FR,2012,enexis,1
NOORDWOLDE FR,2013,enexis,1
NOORDWOLDE FR,2014,enexis,1
NOORDWOLDE FR,2015,enexis,1
NOORDWOLDE FR,2016,liander,1
NOORDWOLDE FR,2017,liander,1
NOORDWOLDE FR,2018,liander,1
NOORDWOLDE FR,2019,liander,1
NOORDWOLDE GN,2010,enexis,1
NOORDWOLDE GN,2011,enexis,1
NOORDWOLDE GN,2012,enexis,1
NOORDWOLDE GN,2013,enexis,1
NOORDWOLDE GN,2014,enexis,1
NOORDWOLDE GN,2015,enexis,1
NOORDWOLDE GN,2016,enexis,1
NOORDWOLDE GN,2017,enexis,1
NOORDWOLDE GN,2018,enexis,1
NOORDWOLDE GN,2019,enexis,1
NOOTDORP,2010,stedin,1
NOOTDORP,2011,stedin,1
NOOTDORP,2012,stedin,1
NOOTDORP,2013,stedin,1
NOOTDORP,2014,stedin,1
NOOTDORP,2015,stedin,1
NOOTDORP,2016,stedin,1
NOOTDORP,2017,stedin,1
NOOTDORP,2018,stedin,1
NOOTDORP,2019,stedin,1
NORG,2010,enexis,1
NORG,2011,enexis,1
NORG,2012,enexis,1
NORG,2013,enexis,1
NORG,2014,enexis,1
NORG,2015,enexis,1
NORG,2016,enexis,1
NORG,2017,enexis,1
NORG,2018,enexis,1
NORG,2019,enexis,1
NUENEN,2017,enexis,1
NUENEN,2018,enexis,1
NUENEN,2019,enexis,1
NUIS,2010,enexis,1
NUIS,2011,enexis,1
NUIS,2012,enexis,1
NUIS,2013,enexis,1
NUIS,2014,enexis,1
NUIS,2015,enexis,1
NUIS,2016,enexis,1
NUIS,2017,enexis,1
NUIS,2018,enexis,1
NUIS,2019,enexis,1
NULAND,2010,enexis,1
NULAND,2011,enexis,1
NULAND,2012,enexis,1
NULAND,2013,enexis,1
NULAND,2014,enexis,1
NULAND,2015,enexis,1
NULAND,2016,enexis,1
NULAND,2017,enexis,1
NULAND,2018,enexis,1
NULAND,2019,enexis,1
NUMANSDORP,2010,stedin,1
NUMANSDORP,2011,stedin,1
NUMANSDORP,2012,stedin,1
NUMANSDORP,2013,stedin,1
NUMANSDORP,2014,stedin,1
NUMANSDORP,2015,stedin,1
NUMANSDORP,2016,stedin,1
NUMANSDORP,2017,stedin,1
NUMANSDORP,2018,stedin,1
NUMANSDORP,2019,stedin,1
NUNHEM,2010,enexis,1
NUNHEM,2011,enexis,1
NUNHEM,2012,enexis,1
NUNHEM,2013,enexis,1
NUNHEM,2014,enexis,1
NUNHEM,2015,enexis,1
NUNHEM,2016,enexis,1
NUNHEM,2017,enexis,1
NUNHEM,2018,enexis,1
NUNHEM,2019,enexis,1
NUNSPEET,2010,liander,1
NUNSPEET,2011,liander,1
NUNSPEET,2012,liander,1
NUNSPEET,2013,liander,1
NUNSPEET,2014,liander,1
NUNSPEET,2015,liander,1
NUNSPEET,2016,liander,1
NUNSPEET,2017,liander,1
NUNSPEET,2018,liander,1
NUNSPEET,2019,liander,1
NUTH,2010,enexis,1
NUTH,2011,enexis,1
NUTH,2012,enexis,1
NUTH,2013,enexis,1
NUTH,2014,enexis,1
NUTH,2015,enexis,1
NUTH,2016,enexis,1
NUTH,2017,enexis,1
NUTH,2018,enexis,1
NUTH,2019,enexis,1
OBBICHT,2010,enexis,1
OBBICHT,2011,enexis,1
OBBICHT,2012,enexis,1
OBBICHT,2013,enexis,1
OBBICHT,2014,enexis,1
OBBICHT,2015,enexis,1
OBBICHT,2016,enexis,1
OBBICHT,2017,enexis,1
OBBICHT,2018,enexis,1
OBBICHT,2019,enexis,1
OBDAM,2010,liander,1
OBDAM,2011,liander,1
OBDAM,2012,liander,1
OBDAM,2013,liander,1
OBDAM,2014,liander,1
OBDAM,2015,liander,1
OBDAM,2016,liander,1
OBDAM,2017,liander,1
OBDAM,2018,liander,1
OBDAM,2019,liander,1
OCHTEN,2010,liander,1
OCHTEN,2011,liander,1
OCHTEN,2012,liander,1
OCHTEN,2013,liander,1
OCHTEN,2014,liander,1
OCHTEN,2015,liander,1
OCHTEN,2016,liander,1
OCHTEN,2017,liander,1
OCHTEN,2018,liander,1
OCHTEN,2019,liander,1
ODIJK,2010,stedin,1
ODIJK,2011,stedin,1
ODIJK,2012,stedin,1
ODIJK,2013,stedin,1
ODIJK,2014,stedin,1
ODIJK,2015,stedin,1
ODIJK,2016,stedin,1
ODIJK,2017,stedin,1
ODIJK,2018,stedin,1
ODIJK,2019,stedin,1
ODILIAPEEL,2017,enexis,1
ODILIAPEEL,2018,enexis,1
ODILIAPEEL,2019,enexis,1
ODOORN,2010,enexis,1
ODOORN,2011,enexis,1
ODOORN,2012,enexis,1
ODOORN,2013,enexis,1
ODOORN,2014,enexis,1
ODOORN,2015,enexis,1
ODOORN,2016,enexis,1
ODOORN,2017,enexis,1
ODOORN,2018,enexis,1
ODOORN,2019,enexis,1
ODOORNERVEEN,2010,enexis,1
ODOORNERVEEN,2011,enexis,1
ODOORNERVEEN,2012,enexis,1
ODOORNERVEEN,2013,enexis,1
ODOORNERVEEN,2014,enexis,1
ODOORNERVEEN,2015,enexis,1
ODOORNERVEEN,2016,enexis,1
ODOORNERVEEN,2017,enexis,1
ODOORNERVEEN,2018,enexis,1
ODOORNERVEEN,2019,enexis,1
OEFFELT,2017,enexis,1
OEFFELT,2018,enexis,1
OEFFELT,2019,enexis,1
OEGSTGEEST,2010,liander,1
OEGSTGEEST,2011,liander,1
OEGSTGEEST,2012,liander,1
OEGSTGEEST,2013,liander,1
OEGSTGEEST,2014,liander,1
OEGSTGEEST,2015,liander,1
OEGSTGEEST,2016,liander,1
OEGSTGEEST,2017,liander,1
OEGSTGEEST,2018,liander,1
OEGSTGEEST,2019,liander,1
OENE,2010,liander,1
OENE,2011,liander,1
OENE,2012,liander,1
OENE,2013,liander,1
OENE,2014,liander,1
OENE,2015,liander,1
OENE,2016,liander,1
OENE,2017,liander,1
OENE,2018,liander,2
OENE,2019,liander,1
OENTSJERK,2010,stedin,1
OENTSJERK,2011,stedin,1
OENTSJERK,2012,stedin,1
OENTSJERK,2013,stedin,1
OENTSJERK,2014,stedin,1
OENTSJERK,2015,stedin,1
OENTSJERK,2016,stedin,1
OENTSJERK,2017,stedin,1
OENTSJERK,2018,stedin,1
OENTSJERK,2019,stedin,1
OFFINGAWIER,2010,enexis,1
OFFINGAWIER,2011,enexis,1
OFFINGAWIER,2012,enexis,1
OFFINGAWIER,2013,enexis,1
OFFINGAWIER,2014,enexis,1
OFFINGAWIER,2015,enexis,1
OFFINGAWIER,2016,liander,1
OFFINGAWIER,2017,liander,1
OFFINGAWIER,2018,liander,1
OFFINGAWIER,2019,liander,1
OHE EN LAAK,2010,enexis,1
OHE EN LAAK,2011,enexis,1
OHE EN LAAK,2012,enexis,1
OHE EN LAAK,2013,enexis,1
OHE EN LAAK,2014,enexis,1
OHE EN LAAK,2015,enexis,1
OHE EN LAAK,2016,enexis,1
OHE EN LAAK,2017,enexis,1
OHE EN LAAK,2018,enexis,1
OHE EN LAAK,2019,enexis,1
OIJEN,2010,enexis,1
OIJEN,2011,enexis,1
OIJEN,2012,enexis,1
OIJEN,2013,enexis,1
OIJEN,2014,enexis,1
OIJEN,2015,enexis,1
OIJEN,2016,enexis,1
OIJEN,2017,enexis,1
OIJEN,2018,enexis,1
OIJEN,2019,enexis,1
OIRLO,2010,enexis,1
OIRLO,2011,enexis,1
OIRLO,2012,enexis,1
OIRLO,2013,enexis,1
OIRLO,2014,enexis,1
OIRLO,2015,enexis,1
OIRLO,2016,enexis,1
OIRLO,2017,enexis,1
OIRLO,2018,enexis,1
OIRLO,2019,enexis,1
OIRSBEEK,2010,enexis,1
OIRSBEEK,2011,enexis,1
OIRSBEEK,2012,enexis,1
OIRSBEEK,2013,enexis,1
OIRSBEEK,2014,enexis,1
OIRSBEEK,2015,enexis,1
OIRSBEEK,2016,enexis,1
OIRSBEEK,2017,enexis,1
OIRSBEEK,2018,enexis,1
OIRSBEEK,2019,enexis,1
OIRSCHOT,2017,enexis,1
OIRSCHOT,2018,enexis,1
OIRSCHOT,2019,enexis,1
OISTERWIJK,2010,enexis,1
OISTERWIJK,2011,enexis,1
OISTERWIJK,2012,enexis,1
OISTERWIJK,2013,enexis,1
OISTERWIJK,2014,enexis,1
OISTERWIJK,2015,enexis,1
OISTERWIJK,2016,enexis,1
OISTERWIJK,2017,enexis,1
OISTERWIJK,2018,enexis,1
OISTERWIJK,2019,enexis,1
OKKENBROEK,2010,enexis,1
OKKENBROEK,2011,enexis,1
OKKENBROEK,2012,enexis,1
OKKENBROEK,2013,enexis,1
OKKENBROEK,2014,enexis,1
OKKENBROEK,2015,enexis,1
OKKENBROEK,2016,enexis,1
OKKENBROEK,2017,enexis,1
OKKENBROEK,2018,enexis,1
OKKENBROEK,2019,enexis,1
OLBURGEN,2010,liander,1
OLBURGEN,2011,liander,1
OLBURGEN,2012,liander,1
OLBURGEN,2013,liander,2
OLBURGEN,2014,liander,1
OLBURGEN,2015,liander,1
OLBURGEN,2016,liander,1
OLBURGEN,2017,liander,1
OLBURGEN,2018,liander,1
OLBURGEN,2019,liander,1
OLDEBERKOOP,2010,enexis,1
OLDEBERKOOP,2011,enexis,1
OLDEBERKOOP,2012,enexis,1
OLDEBERKOOP,2013,enexis,1
OLDEBERKOOP,2014,enexis,1
OLDEBERKOOP,2015,enexis,1
OLDEBERKOOP,2016,liander,1
OLDEBERKOOP,2017,liander,1
OLDEBERKOOP,2018,liander,1
OLDEBERKOOP,2019,liander,1
OLDEBROEK,2010,liander,1
OLDEBROEK,2011,liander,1
OLDEBROEK,2012,liander,1
OLDEBROEK,2013,liander,1
OLDEBROEK,2014,liander,1
OLDEBROEK,2015,liander,1
OLDEBROEK,2016,liander,1
OLDEBROEK,2017,liander,1
OLDEBROEK,2018,liander,1
OLDEBROEK,2019,liander,1
OLDEHOLTPADE,2010,enexis,1
OLDEHOLTPADE,2011,enexis,1
OLDEHOLTPADE,2012,enexis,1
OLDEHOLTPADE,2013,enexis,1
OLDEHOLTPADE,2014,enexis,1
OLDEHOLTPADE,2015,enexis,1
OLDEHOLTPADE,2016,liander,1
OLDEHOLTPADE,2017,liander,1
OLDEHOLTPADE,2018,liander,1
OLDEHOLTPADE,2019,liander,1
OLDEHOLTWOLDE,2016,liander,2
OLDEHOLTWOLDE,2017,liander,2
OLDEHOLTWOLDE,2018,liander,2
OLDEHOLTWOLDE,2019,liander,2
OLDEHOVE,2010,enexis,1
OLDEHOVE,2011,enexis,1
OLDEHOVE,2012,enexis,1
OLDEHOVE,2013,enexis,1
OLDEHOVE,2014,enexis,1
OLDEHOVE,2015,enexis,1
OLDEHOVE,2016,enexis,1
OLDEHOVE,2017,enexis,1
OLDEHOVE,2018,enexis,1
OLDEHOVE,2019,enexis,1
OLDEKERK,2010,enexis,1
OLDEKERK,2011,enexis,1
OLDEKERK,2012,enexis,1
OLDEKERK,2013,enexis,1
OLDEKERK,2014,enexis,1
OLDEKERK,2015,enexis,1
OLDEKERK,2016,enexis,1
OLDEKERK,2017,enexis,1
OLDEKERK,2018,enexis,1
OLDEKERK,2019,enexis,1
OLDELAMER,2010,enexis,1
OLDELAMER,2011,enexis,1
OLDELAMER,2012,enexis,1
OLDELAMER,2013,enexis,1
OLDELAMER,2014,enexis,1
OLDELAMER,2015,enexis,1
OLDELAMER,2016,liander,1
OLDELAMER,2017,liander,1
OLDELAMER,2018,liander,1
OLDELAMER,2019,liander,2
OLDENZIJL,2018,enexis,1
OLDENZIJL,2019,enexis,1
OLDEOUWER,2010,enexis,2
OLDEOUWER,2011,enexis,2
OLDEOUWER,2012,enexis,1
OLDEOUWER,2013,enexis,2
OLDEOUWER,2014,enexis,2
OLDEOUWER,2015,enexis,1
OLDEOUWER,2016,liander,2
OLDEOUWER,2017,liander,2
OLDEOUWER,2018,liander,2
OLDEOUWER,2019,liander,2
OLDETRIJNE,2010,enexis,2
OLDETRIJNE,2011,enexis,1
OLDETRIJNE,2012,enexis,1
OLDETRIJNE,2013,enexis,1
OLDETRIJNE,2014,enexis,1
OLDETRIJNE,2015,enexis,1
OLDETRIJNE,2016,liander,1
OLDETRIJNE,2017,liander,1
OLDETRIJNE,2018,liander,1
OLDETRIJNE,2019,liander,1
OLST,2010,enexis,1
OLST,2011,enexis,1
OLST,2012,enexis,1
OLST,2013,enexis,1
OLST,2014,enexis,1
OLST,2015,enexis,1
OLST,2016,enexis,1
OLST,2017,enexis,1
OLST,2018,enexis,1
OLST,2019,enexis,1
OLTERTERP,2010,enexis,1
OLTERTERP,2011,enexis,5
OLTERTERP,2012,enexis,1
OLTERTERP,2013,enexis,1
OLTERTERP,2014,enexis,5
OLTERTERP,2015,enexis,1
OLTERTERP,2016,liander,3
OLTERTERP,2017,liander,1
OLTERTERP,2018,liander,3
OLTERTERP,2019,liander,1
OMMEL,2017,enexis,1
OMMEL,2018,enexis,1
OMMEL,2019,enexis,1
OMMEN,2010,enexis,1
OMMEN,2011,enexis,1
OMMEN,2012,enexis,1
OMMEN,2013,enexis,1
OMMEN,2014,enexis,1
OMMEN,2015,enexis,1
OMMEN,2016,enexis,1
OMMEN,2017,enexis,1
OMMEN,2018,enexis,1
OMMEN,2019,enexis,1
OMMEREN,2010,liander,1
OMMEREN,2011,liander,1
OMMEREN,2012,liander,1
OMMEREN,2013,liander,1
OMMEREN,2014,liander,1
OMMEREN,2015,liander,1
OMMEREN,2016,liander,1
OMMEREN,2017,liander,1
OMMEREN,2018,liander,1
OMMEREN,2019,liander,1
ONDERDENDAM,2010,enexis,1
ONDERDENDAM,2011,enexis,1
ONDERDENDAM,2012,enexis,1
ONDERDENDAM,2013,enexis,1
ONDERDENDAM,2014,enexis,1
ONDERDENDAM,2015,enexis,1
ONDERDENDAM,2016,enexis,1
ONDERDENDAM,2017,enexis,1
ONDERDENDAM,2018,enexis,1
ONDERDENDAM,2019,enexis,1
ONNEN,2010,enexis,1
ONNEN,2011,enexis,1
ONNEN,2012,enexis,1
ONNEN,2013,enexis,1
ONNEN,2014,enexis,1
ONNEN,2015,enexis,1
ONNEN,2016,enexis,1
ONNEN,2017,enexis,1
ONNEN,2018,enexis,1
ONNEN,2019,enexis,1
ONSTWEDDE,2010,enexis,1
ONSTWEDDE,2011,enexis,1
ONSTWEDDE,2012,enexis,1
ONSTWEDDE,2013,enexis,1
ONSTWEDDE,2014,enexis,1
ONSTWEDDE,2015,enexis,1
ONSTWEDDE,2016,enexis,1
ONSTWEDDE,2017,enexis,1
ONSTWEDDE,2018,enexis,1
ONSTWEDDE,2019,enexis,1
OOIJ,2010,liander,1
OOIJ,2011,liander,1
OOIJ,2012,liander,1
OOIJ,2013,liander,1
OOIJ,2014,liander,1
OOIJ,2015,liander,1
OOIJ,2016,liander,1
OOIJ,2017,liander,1
OOIJ,2018,liander,1
OOIJ,2019,liander,1
OOLTGENSPLAAT,2010,stedin,1
OOLTGENSPLAAT,2011,stedin,1
OOLTGENSPLAAT,2012,stedin,1
OOLTGENSPLAAT,2013,stedin,1
OOLTGENSPLAAT,2014,stedin,1
OOLTGENSPLAAT,2015,stedin,1
OOLTGENSPLAAT,2016,stedin,1
OOLTGENSPLAAT,2017,stedin,1
OOLTGENSPLAAT,2018,stedin,1
OOLTGENSPLAAT,2019,stedin,1
OOST WEST EN MIDDELBEERS,2017,enexis,1
OOST WEST EN MIDDELBEERS,2018,enexis,1
OOST WEST EN MIDDELBEERS,2019,enexis,1
OOST-GRAFTDIJK,2010,liander,1
OOST-GRAFTDIJK,2011,liander,1
OOST-GRAFTDIJK,2012,liander,1
OOST-GRAFTDIJK,2013,liander,1
OOST-GRAFTDIJK,2014,liander,1
OOST-GRAFTDIJK,2015,liander,2
OOST-GRAFTDIJK,2016,liander,3
OOST-GRAFTDIJK,2017,liander,3
OOST-GRAFTDIJK,2018,liander,1
OOST-GRAFTDIJK,2019,liander,2
OOSTEIND,2012,enexis,1
OOSTEIND,2013,enexis,1
OOSTEIND,2014,enexis,1
OOSTEIND,2015,enexis,1
OOSTEIND,2016,enexis,1
OOSTEIND,2017,enexis,1
OOSTEIND,2018,enexis,1
OOSTEIND,2019,enexis,1
OOSTERBEEK,2010,liander,1
OOSTERBEEK,2011,liander,1
OOSTERBEEK,2012,liander,1
OOSTERBEEK,2013,liander,1
OOSTERBEEK,2014,liander,1
OOSTERBEEK,2015,liander,1
OOSTERBEEK,2016,liander,1
OOSTERBEEK,2017,liander,1
OOSTERBEEK,2018,liander,1
OOSTERBEEK,2019,liander,1
OOSTERBIERUM,2010,enexis,1
OOSTERBIERUM,2011,enexis,1
OOSTERBIERUM,2012,enexis,1
OOSTERBIERUM,2013,enexis,1
OOSTERBIERUM,2014,enexis,1
OOSTERBIERUM,2015,enexis,1
OOSTERBIERUM,2016,liander,1
OOSTERBIERUM,2017,liander,1
OOSTERBIERUM,2018,liander,1
OOSTERBIERUM,2019,liander,1
OOSTERBLOKKER,2010,liander,1
OOSTERBLOKKER,2011,liander,1
OOSTERBLOKKER,2012,liander,1
OOSTERBLOKKER,2013,liander,1
OOSTERBLOKKER,2014,liander,1
OOSTERBLOKKER,2015,liander,1
OOSTERBLOKKER,2016,liander,1
OOSTERBLOKKER,2017,liander,1
OOSTERBLOKKER,2018,liander,1
OOSTERBLOKKER,2019,liander,1
OOSTEREND,2010,enexis,2
OOSTEREND,2011,enexis,2
OOSTEREND,2012,enexis,1
OOSTEREND,2013,enexis,1
OOSTEREND,2014,enexis,1
OOSTEREND,2015,enexis,1
OOSTEREND,2016,liander,1
OOSTEREND NH,2010,liander,1
OOSTEREND NH,2011,liander,1
OOSTEREND NH,2012,liander,1
OOSTEREND NH,2013,liander,1
OOSTEREND NH,2014,liander,1
OOSTEREND NH,2015,liander,1
OOSTEREND NH,2016,liander,1
OOSTEREND NH,2017,liander,1
OOSTEREND NH,2018,liander,1
OOSTEREND NH,2019,liander,1
OOSTEREND TERSCHELLING,2015,enexis,1
OOSTEREND TERSCHELLING,2016,liander,1
OOSTEREND TERSCHELLING,2017,liander,1
OOSTEREND TERSCHELLING,2018,liander,1
OOSTEREND TERSCHELLING,2019,liander,1
OOSTERHOUT GEM NIJMEGEN,2010,liander,4
OOSTERHOUT GEM NIJMEGEN,2011,liander,4
OOSTERHOUT GEM NIJMEGEN,2012,liander,1
OOSTERHOUT GEM NIJMEGEN,2013,liander,3
OOSTERHOUT GLD,2010,liander,1
OOSTERHOUT GLD,2011,liander,1
OOSTERHOUT GLD,2012,liander,1
OOSTERHOUT GLD,2013,liander,1
OOSTERHOUT GLD,2014,liander,1
OOSTERHOUT GLD,2015,liander,1
OOSTERHOUT GLD,2016,liander,1
OOSTERHOUT GLD,2017,liander,1
OOSTERHOUT GLD,2018,liander,1
OOSTERHOUT GLD,2019,liander,1
OOSTERHOUT NB,2010,enexis,3
OOSTERHOUT NB,2011,enexis,2
OOSTERHOUT NB,2012,enexis,1
OOSTERHOUT NB,2013,enexis,1
OOSTERHOUT NB,2014,enexis,1
OOSTERHOUT NB,2015,enexis,1
OOSTERHOUT NB,2016,enexis,1
OOSTERHOUT NB,2017,enexis,1
OOSTERHOUT NB,2018,enexis,1
OOSTERHOUT NB,2019,enexis,1
OOSTERLEEK,2010,liander,1
OOSTERLEEK,2011,liander,2
OOSTERLEEK,2012,liander,1
OOSTERLEEK,2013,liander,1
OOSTERLEEK,2014,liander,1
OOSTERLEEK,2015,liander,1
OOSTERLEEK,2016,liander,1
OOSTERLEEK,2017,liander,2
OOSTERLEEK,2018,liander,2
OOSTERLEEK,2019,liander,2
OOSTERNIELAND,2010,enexis,4
OOSTERNIELAND,2011,enexis,3
OOSTERNIELAND,2012,enexis,1
OOSTERNIELAND,2013,enexis,2
OOSTERNIELAND,2014,enexis,2
OOSTERNIELAND,2015,enexis,1
OOSTERNIELAND,2016,enexis,2
OOSTERNIELAND,2017,enexis,1
OOSTERNIELAND,2018,enexis,1
OOSTERNIELAND,2019,enexis,1
OOSTERNIJKERK,2010,stedin,1
OOSTERNIJKERK,2011,stedin,1
OOSTERNIJKERK,2012,stedin,1
OOSTERNIJKERK,2013,stedin,1
OOSTERNIJKERK,2014,stedin,1
OOSTERNIJKERK,2015,stedin,1
OOSTERNIJKERK,2016,stedin,1
OOSTERNIJKERK,2017,stedin,1
